Interval=	0.01 s
ExcelDateTime=	4.4003254973916868e+004	6/21/2020 6:07:09.746418
TimeFormat=	StartOfBlock
DateFormat=
ChannelTitle=	Flow	Pressure	Volume	Breath Rate	Max Flow	Min Flow	Max Pressure	Min Pressure	Max Volume	Min Volume
Range=	20.000 L/s	5.000 mV	4.000 L	500.0000 BPM	100.0000 L/s	100.0000 L/s	100.0000 mmHg	100.0000 mmHg	100.0000 L	100.0000 L
UnitName=	*	mmHg	*	*	*	*	*	*	*	*
TopValue=	*	212.87	*	*	*	*	*	*	*	*
BottomValue=	*	-213.32	*	*	*	*	*	*	*	*
0.98	-0.00250625	-0.04081087	-2.502441e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1406996	7.518751e-005	-0.0001253125
0.99	0.00250625	-0.1273811	2.505493e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1406996	7.518751e-005	-0.0001253125
1	0.00250625	-0.1406996	5.014038e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1406996	7.518751e-005	-0.0001253125
1.01	-0.00751875	-0.09408487	-2.502441e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1406996	7.518751e-005	-0.0001253125
1.02	0.00250625	-0.06078862	2.505493e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1406996	7.518751e-005	-0.0001253125
1.03	0	0.01912239	2.505493e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1406996	7.518751e-005	-0.0001253125
1.04	0.00250625	0.03910014	5.014038e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1251614	7.518751e-005	-0.0001253125
1.05	0	-0.0008553647	5.014038e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.09408487	7.518751e-005	-0.0001253125
1.06	0	-0.03415162	5.014038e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.09408487	7.518751e-005	-0.0001253125
1.07	-0.00751875	-0.08076637	-2.502441e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.09408487	7.518751e-005	-0.0001253125
1.08	0.0050125	-0.09408487	5.014038e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.09408487	7.518751e-005	-0.0001253125
1.09	-0.00250625	-0.04747012	2.505493e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.09408487	7.518751e-005	-0.0001253125
1.1	-0.00250625	-0.03415162	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.03910014	-0.09408487	7.518751e-005	-0.0001253125
1.11	-0.00250625	-0.03415162	-2.502441e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.09408487	7.518751e-005	-0.0001253125
1.12	0.00250625	0.03910014	2.505493e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1118429	7.518751e-005	-0.0001253125
1.13	0.0050125	-0.09408487	7.522583e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1473589	7.518751e-005	-0.0001253125
1.14	-0.00751875	-0.05412937	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.03910014	-0.1473589	7.518751e-005	-0.0001253125
1.15	0.0050125	-0.02749237	5.014038e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1473589	7.518751e-005	-0.0001253125
1.16	-0.0050125	-0.08742562	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.03910014	-0.1473589	7.518751e-005	-0.0001253125
1.17	0	-0.1273811	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.03910014	-0.1473589	7.518751e-005	-0.0001253125
