# covent_pc_8
# Captured 2020-07-03 03:17:05.528931 by unknown user
# Built at revision a9175b3 (dirty)
time(sec) pc_setpoint pressure dp_inhale dp_exhale cmd_inh_valve cmd_exh_valve cmd_psol
0.880 35.000 3.592 10.649 6.258 0.850 0.160 0.000
0.890 35.000 3.486 10.245 6.184 0.843 0.164 0.000
0.900 35.000 3.581 10.591 7.227 0.810 0.182 0.000
0.910 35.000 3.564 10.125 7.569 0.784 0.196 0.000
0.920 35.000 3.466 9.942 7.611 0.781 0.198 0.000
0.930 35.000 3.548 9.796 8.278 0.755 0.212 0.000
0.940 35.000 3.542 10.444 8.386 0.733 0.224 0.000
0.950 35.000 3.493 9.725 8.109 0.723 0.230 0.000
0.960 35.000 3.527 9.404 8.419 0.703 0.241 0.000
0.970 35.000 3.523 8.643 8.233 0.685 0.251 0.000
0.980 35.000 3.555 9.023 8.683 0.659 0.265 0.000
0.990 35.000 3.448 7.656 8.748 0.660 0.264 0.000
1.000 35.000 3.421 7.568 8.812 0.664 0.262 0.000
1.010 35.000 3.329 5.895 8.027 0.688 0.249 0.000
1.020 35.000 3.310 4.322 8.004 0.713 0.235 0.000
1.030 35.000 3.222 3.421 7.604 0.759 0.210 0.000
1.040 35.000 3.220 3.602 8.036 0.801 0.187 0.000
1.050 35.000 3.333 5.066 7.864 0.817 0.178 0.000
1.060 35.000 3.360 5.736 7.251 0.830 0.171 0.000
1.070 35.000 3.369 5.990 6.977 0.843 0.164 0.000
1.080 35.000 3.369 6.681 6.933 0.855 0.157 0.000
1.090 35.000 3.351 7.120 6.575 0.872 0.148 0.000
1.100 35.000 3.374 7.593 6.315 0.883 0.142 0.000
1.110 35.000 3.458 8.058 6.682 0.875 0.146 0.000
1.120 35.000 3.402 8.936 6.156 0.883 0.142 0.000
1.130 35.000 3.464 8.309 6.398 0.874 0.147 0.000
1.140 35.000 3.410 8.664 6.196 0.881 0.143 0.000
1.150 35.000 3.407 8.060 6.217 0.886 0.140 0.000
1.160 35.000 3.445 8.637 6.408 0.882 0.142 0.000
1.170 35.000 3.440 8.286 6.192 0.880 0.143 0.000
1.180 35.000 3.436 8.595 6.341 0.880 0.144 0.000
1.190 35.000 3.433 8.381 6.044 0.880 0.143 0.000
1.200 35.000 3.452 8.324 6.278 0.875 0.146 0.000
1.210 35.000 3.412 8.081 6.128 0.881 0.143 0.000
1.220 35.000 3.463 8.333 6.508 0.873 0.147 0.000
1.230 35.000 3.412 7.950 6.179 0.879 0.144 0.000
1.240 35.000 3.536 7.379 6.766 0.853 0.158 0.000
1.250 35.000 3.431 7.814 6.618 0.858 0.156 0.000
1.260 35.000 3.410 7.222 6.566 0.863 0.153 0.000
1.270 35.000 3.442 7.911 6.914 0.860 0.155 0.000
1.280 35.000 3.420 8.215 6.252 0.863 0.153 0.000
1.290 35.000 3.452 7.623 6.551 0.858 0.155 0.000
1.300 35.000 3.459 7.618 6.557 0.853 0.159 0.000
1.310 35.000 3.390 7.332 6.348 0.864 0.152 0.000
1.320 35.000 3.501 7.964 6.834 0.846 0.162 0.000
1.330 35.000 3.414 7.272 6.786 0.853 0.158 0.000
1.340 35.000 3.410 7.673 6.556 0.857 0.156 0.000
1.350 35.000 3.485 7.072 6.927 0.844 0.163 0.000
1.360 35.000 3.444 7.184 6.936 0.843 0.164 0.000
1.370 10.000 3.457 7.326 7.188 0.250 0.490 0.000
1.380 10.000 3.416 7.077 7.674 0.050 0.600 0.000
1.390 10.000 3.149 5.962 9.256 0.050 0.600 0.000
1.400 10.000 2.817 2.986 12.121 0.050 0.600 0.000
1.410 10.000 2.128 0.009 10.230 0.050 0.600 0.000
1.420 10.000 2.061 0.232 9.732 0.050 0.600 0.000
1.430 10.000 1.874 0.148 8.728 0.050 0.600 0.000
1.440 10.000 1.783 0.063 8.630 0.050 0.600 0.000
1.450 10.000 1.760 0.162 8.312 0.050 0.600 0.000
1.460 10.000 1.678 0.121 7.928 0.050 0.600 0.000
1.470 10.000 1.623 0.104 7.656 0.050 0.600 0.000
1.480 10.000 1.574 0.082 7.441 0.050 0.600 0.000
1.490 10.000 1.513 0.150 7.192 0.050 0.600 0.000
1.500 10.000 1.467 0.103 7.000 0.050 0.600 0.000
1.510 10.000 1.430 0.100 6.753 0.050 0.600 0.000
1.520 10.000 1.374 0.095 6.444 0.050 0.600 0.000
1.530 10.000 1.322 0.116 6.190 0.050 0.600 0.000
1.540 10.000 1.276 0.132 6.108 0.050 0.600 0.000
1.550 10.000 1.228 0.141 5.780 0.050 0.600 0.000
1.560 10.000 1.180 0.079 5.533 0.050 0.600 0.000
1.570 10.000 1.157 0.066 5.440 0.050 0.600 0.000
1.580 10.000 1.118 0.117 5.283 0.050 0.600 0.000
1.590 10.000 1.069 0.082 5.093 0.050 0.600 0.000
1.600 10.000 1.032 0.114 4.847 0.050 0.600 0.000
1.610 10.000 0.979 0.084 4.706 0.050 0.600 0.000
1.620 10.000 0.954 0.073 4.509 0.057 0.596 0.000
1.630 10.000 0.923 0.110 4.310 0.069 0.589 0.000
1.640 10.000 0.892 0.142 4.125 0.088 0.579 0.000
1.650 10.000 0.854 0.110 3.969 0.115 0.564 0.000
1.660 10.000 0.822 0.114 3.812 0.148 0.546 0.000
1.670 10.000 0.798 0.086 3.642 0.186 0.525 0.000
1.680 10.000 0.777 0.111 3.507 0.227 0.502 0.000
1.690 10.000 0.769 0.130 3.328 0.270 0.479 0.000
1.700 10.000 0.764 0.093 3.105 0.314 0.455 0.000
1.710 10.000 0.755 0.233 3.001 0.359 0.430 0.000
1.720 10.000 0.751 0.192 2.975 0.405 0.405 0.000
1.730 10.000 0.759 0.440 2.864 0.449 0.381 0.000
1.740 10.000 0.834 0.775 2.781 0.475 0.366 0.000
1.750 10.000 0.844 1.032 2.669 0.502 0.351 0.000
1.760 10.000 0.875 1.300 2.745 0.522 0.340 0.000
1.770 10.000 0.903 1.909 2.903 0.536 0.332 0.000
1.780 10.000 0.942 2.070 3.043 0.543 0.329 0.000
1.790 10.000 0.952 2.404 3.231 0.548 0.326 0.000
1.800 10.000 0.866 2.280 2.639 0.574 0.312 0.000
1.810 10.000 0.898 2.409 2.764 0.589 0.303 0.000
1.820 10.000 0.911 2.886 2.633 0.603 0.296 0.000
1.830 10.000 0.969 3.377 2.797 0.603 0.296 0.000
1.840 10.000 1.020 3.566 3.109 0.593 0.301 0.000
1.850 10.000 0.970 3.404 2.883 0.597 0.299 0.000
1.860 10.000 0.914 3.393 2.656 0.612 0.291 0.000
1.870 10.000 0.925 3.602 2.706 0.623 0.285 0.000
1.880 10.000 1.024 4.307 2.859 0.610 0.292 0.000
1.890 10.000 1.040 4.094 3.116 0.598 0.299 0.000
1.900 10.000 1.007 3.435 3.115 0.594 0.301 0.000
1.910 10.000 0.940 3.426 2.772 0.605 0.295 0.000
1.920 10.000 0.965 3.398 2.838 0.607 0.294 0.000
1.930 10.000 1.025 3.511 3.048 0.596 0.300 0.000
1.940 10.000 1.038 3.463 3.216 0.584 0.306 0.000
1.950 10.000 0.970 2.938 2.944 0.589 0.304 0.000
1.960 10.000 0.951 2.879 2.855 0.595 0.300 0.000
1.970 10.000 1.003 2.965 3.194 0.589 0.304 0.000
1.980 10.000 1.044 2.956 3.332 0.574 0.312 0.000
1.990 10.000 1.018 2.694 3.125 0.568 0.315 0.000
2.000 10.000 0.944 2.461 2.817 0.578 0.310 0.000
2.010 10.000 0.951 2.428 2.832 0.584 0.306 0.000
2.020 10.000 0.991 2.633 3.101 0.580 0.308 0.000
2.030 10.000 0.984 2.605 3.067 0.580 0.309 0.000
2.040 10.000 0.977 2.526 3.126 0.581 0.308 0.000
2.050 10.000 0.950 2.759 3.011 0.588 0.304 0.000
2.060 10.000 0.959 2.843 2.787 0.592 0.302 0.000
2.070 10.000 0.982 3.009 2.983 0.591 0.303 0.000
2.080 10.000 0.977 2.947 3.083 0.592 0.302 0.000
2.090 10.000 0.985 3.074 2.924 0.591 0.303 0.000
2.100 10.000 0.953 3.007 2.766 0.598 0.299 0.000
2.110 10.000 0.962 3.193 2.946 0.601 0.297 0.000
2.120 10.000 0.980 3.172 2.966 0.600 0.297 0.000
2.130 10.000 0.997 3.422 2.972 0.596 0.300 0.000
2.140 10.000 0.970 3.241 3.010 0.599 0.298 0.000
2.150 10.000 0.978 3.411 3.015 0.600 0.298 0.000
2.160 10.000 0.974 3.218 2.734 0.601 0.297 0.000
2.170 10.000 0.977 3.381 2.894 0.602 0.296 0.000
2.180 10.000 1.004 3.289 3.097 0.596 0.300 0.000
2.190 10.000 1.006 3.205 3.071 0.591 0.303 0.000
2.200 10.000 0.990 3.102 2.921 0.590 0.303 0.000
2.210 10.000 0.966 2.818 2.885 0.593 0.301 0.000
2.220 10.000 0.974 2.967 2.949 0.594 0.301 0.000
2.230 10.000 1.000 3.075 3.159 0.590 0.303 0.000
2.240 10.000 1.017 3.166 3.068 0.582 0.308 0.000
2.250 10.000 0.975 2.703 2.928 0.584 0.306 0.000
2.260 10.000 0.953 2.863 2.875 0.591 0.302 0.000
2.270 10.000 0.979 2.750 2.959 0.590 0.303 0.000
2.280 10.000 1.000 2.949 2.963 0.586 0.305 0.000
2.290 10.000 0.994 2.914 3.062 0.583 0.307 0.000
2.300 10.000 0.955 2.753 2.939 0.590 0.303 0.000
2.310 10.000 0.941 2.968 2.753 0.598 0.298 0.000
2.320 10.000 0.986 3.153 2.911 0.595 0.300 0.000
2.330 10.000 0.997 3.196 3.013 0.592 0.302 0.000
2.340 10.000 0.979 2.864 3.009 0.593 0.302 0.000
2.350 10.000 0.959 3.075 3.031 0.598 0.299 0.000
2.360 10.000 0.963 3.144 2.948 0.601 0.297 0.000
2.370 10.000 1.016 3.327 3.094 0.592 0.302 0.000
2.380 10.000 0.998 3.264 2.926 0.589 0.303 0.000
2.390 10.000 0.966 2.844 2.709 0.593 0.301 0.000
2.400 10.000 0.972 2.908 2.916 0.595 0.300 0.000
2.410 10.000 0.977 3.101 2.946 0.595 0.300 0.000
2.420 10.000 0.995 3.029 2.958 0.592 0.302 0.000
2.430 10.000 0.973 3.193 2.728 0.594 0.301 0.000
2.440 10.000 0.977 2.929 2.755 0.595 0.300 0.000
2.450 10.000 0.984 2.994 2.955 0.594 0.301 0.000
2.460 10.000 0.996 3.113 3.097 0.590 0.303 0.000
2.470 10.000 0.990 2.932 3.055 0.589 0.304 0.000
2.480 10.000 0.961 3.118 2.894 0.594 0.301 0.000
2.490 10.000 0.955 3.165 2.708 0.599 0.298 0.000
2.500 10.000 0.970 3.059 2.714 0.601 0.297 0.000
2.510 10.000 0.994 3.125 2.983 0.597 0.299 0.000
2.520 10.000 1.021 3.160 3.202 0.588 0.304 0.000
2.530 10.000 0.970 3.172 2.909 0.592 0.302 0.000
2.540 10.000 0.946 2.978 2.700 0.600 0.297 0.000
2.550 10.000 0.983 3.208 2.934 0.598 0.298 0.000
2.560 10.000 1.011 3.109 3.047 0.591 0.302 0.000
2.570 10.000 0.982 3.046 3.029 0.592 0.302 0.000
2.580 10.000 0.979 2.869 2.909 0.593 0.302 0.000
2.590 10.000 0.969 3.093 2.896 0.595 0.300 0.000
2.600 10.000 0.986 3.242 2.856 0.594 0.301 0.000
2.610 10.000 0.998 2.999 2.935 0.590 0.303 0.000
2.620 10.000 0.989 3.122 2.927 0.588 0.304 0.000
2.630 10.000 0.943 2.904 2.770 0.598 0.299 0.000
2.640 10.000 0.945 2.884 2.907 0.605 0.295 0.000
2.650 10.000 0.993 3.472 3.075 0.600 0.297 0.000
2.660 10.000 1.023 3.266 3.237 0.591 0.303 0.000
2.670 10.000 0.987 3.347 3.019 0.591 0.303 0.000
2.680 10.000 0.933 2.889 2.951 0.602 0.296 0.000
2.690 10.000 0.975 3.345 3.105 0.602 0.297 0.000
2.700 10.000 1.006 3.338 2.890 0.595 0.300 0.000
2.710 10.000 1.010 3.163 3.054 0.589 0.303 0.000
2.720 10.000 0.969 3.061 2.957 0.593 0.301 0.000
2.730 10.000 0.958 2.962 2.746 0.598 0.298 0.000
2.740 10.000 1.012 3.179 3.171 0.590 0.303 0.000
2.750 10.000 1.022 2.963 3.084 0.581 0.308 0.000
2.760 10.000 0.967 2.690 2.958 0.586 0.305 0.000
2.770 10.000 0.950 2.742 2.975 0.593 0.301 0.000
2.780 10.000 0.970 2.861 2.858 0.594 0.301 0.000
2.790 10.000 1.030 3.098 3.237 0.582 0.308 0.000
2.800 10.000 1.014 2.834 3.311 0.576 0.311 0.000
2.810 10.000 0.951 2.548 3.210 0.584 0.306 0.000
2.820 10.000 0.928 2.775 2.866 0.596 0.300 0.000
2.830 10.000 0.969 3.106 2.801 0.597 0.299 0.000
2.840 10.000 0.981 3.191 2.731 0.596 0.300 0.000
2.850 10.000 0.969 3.099 2.832 0.599 0.298 0.000
2.860 10.000 0.957 3.103 2.916 0.604 0.295 0.000
2.870 10.000 0.969 3.283 2.897 0.606 0.294 0.000
2.880 10.000 0.985 3.351 2.937 0.604 0.295 0.000
2.890 10.000 0.989 3.513 2.929 0.602 0.296 0.000
2.900 10.000 0.992 3.411 2.889 0.600 0.297 0.000
2.910 10.000 0.974 3.284 2.906 0.602 0.296 0.000
2.920 10.000 0.993 3.494 2.844 0.599 0.298 0.000
2.930 10.000 0.999 3.311 2.917 0.595 0.300 0.000
2.940 10.000 1.015 3.347 3.123 0.587 0.304 0.000
2.950 10.000 0.972 3.022 2.883 0.591 0.303 0.000
2.960 10.000 0.966 3.139 2.868 0.594 0.301 0.000
2.970 10.000 0.984 3.124 2.810 0.593 0.302 0.000
2.980 10.000 1.000 3.055 3.043 0.588 0.304 0.000
2.990 10.000 0.991 2.917 3.139 0.586 0.305 0.000
3.000 10.000 0.963 2.743 2.872 0.591 0.302 0.000
3.010 10.000 0.961 2.962 2.832 0.595 0.300 0.000
3.020 10.000 0.987 3.048 2.826 0.593 0.302 0.000
3.030 10.000 1.004 3.058 2.888 0.587 0.304 0.000
3.040 10.000 0.984 2.934 2.951 0.588 0.304 0.000
3.050 10.000 0.954 2.903 2.754 0.594 0.301 0.000
3.060 10.000 0.974 2.903 2.926 0.595 0.300 0.000
3.070 10.000 0.988 3.058 2.947 0.592 0.302 0.000
3.080 10.000 0.999 3.219 3.046 0.588 0.304 0.000
3.090 10.000 0.961 3.058 2.927 0.594 0.301 0.000
3.100 10.000 0.926 3.146 2.677 0.606 0.294 0.000
3.110 10.000 0.974 3.322 2.938 0.605 0.295 0.000
3.120 10.000 1.023 3.437 3.161 0.595 0.300 0.000
3.130 10.000 1.004 3.192 2.995 0.591 0.302 0.000
3.140 10.000 0.953 2.999 2.913 0.599 0.298 0.000
3.150 10.000 0.932 3.099 2.768 0.609 0.293 0.000
3.160 10.000 0.992 3.422 2.814 0.604 0.295 0.000
3.170 10.000 1.028 3.580 2.994 0.593 0.301 0.000
3.180 10.000 1.002 3.312 2.917 0.590 0.303 0.000
3.190 10.000 0.972 2.949 2.868 0.593 0.301 0.000
3.200 10.000 0.945 3.058 2.764 0.601 0.297 0.000
3.210 10.000 1.003 3.223 2.963 0.594 0.301 0.000
3.220 10.000 1.027 3.214 3.198 0.584 0.306 0.000
3.230 10.000 1.005 3.230 3.020 0.580 0.308 0.000
3.240 10.000 0.924 2.669 2.682 0.595 0.300 0.000
3.250 10.000 0.966 2.935 2.992 0.596 0.300 0.000
3.260 10.000 0.998 2.954 3.192 0.591 0.302 0.000
3.270 10.000 1.028 3.042 3.116 0.581 0.308 0.000
3.280 10.000 0.950 2.739 2.767 0.590 0.303 0.000
3.290 10.000 0.953 2.723 2.935 0.595 0.300 0.000
3.300 10.000 0.972 2.937 2.953 0.596 0.299 0.000
3.310 10.000 1.019 3.056 3.029 0.587 0.305 0.000
3.320 10.000 1.001 3.028 3.135 0.584 0.307 0.000
3.330 10.000 0.937 2.875 2.670 0.595 0.300 0.000
3.340 10.000 0.953 2.970 2.797 0.600 0.298 0.000
3.350 10.000 0.986 3.061 3.011 0.597 0.299 0.000
3.360 10.000 1.002 3.128 3.064 0.592 0.302 0.000
3.370 10.000 0.952 3.111 2.934 0.600 0.298 0.000
3.380 12.500 0.966 3.379 2.862 0.661 0.264 0.000
3.390 15.000 0.988 3.864 2.510 0.767 0.206 0.000
3.400 17.500 1.156 5.181 3.002 0.882 0.142 0.000
3.410 20.000 1.421 8.365 3.494 0.989 0.084 0.000
3.420 22.500 1.593 11.689 2.810 1.000 0.050 0.000
3.430 25.000 1.712 13.868 2.437 1.000 0.050 0.000
3.440 27.500 1.929 18.077 2.173 1.000 0.050 0.000
3.450 30.000 2.133 18.267 2.357 1.000 0.050 0.000
3.460 32.500 2.254 18.597 2.970 1.000 0.050 0.000
3.470 35.000 2.430 18.192 3.247 1.000 0.050 0.000
3.480 35.000 2.489 17.150 3.264 1.000 0.050 0.000
3.490 35.000 2.475 17.555 2.984 1.000 0.050 0.000
3.500 35.000 2.587 17.744 3.605 1.000 0.050 0.000
3.510 35.000 2.619 18.465 3.153 1.000 0.050 0.000
3.520 35.000 2.631 17.281 3.158 1.000 0.050 0.000
3.530 35.000 2.686 16.457 3.122 1.000 0.050 0.000
3.540 35.000 2.690 16.030 3.292 1.000 0.050 0.000
3.550 35.000 2.701 15.619 3.370 1.000 0.050 0.000
3.560 35.000 2.821 16.044 3.910 1.000 0.050 0.000
3.570 35.000 2.775 16.415 3.145 1.000 0.050 0.000
3.580 35.000 2.730 15.470 2.933 1.000 0.050 0.000
3.590 35.000 2.864 14.101 3.468 1.000 0.050 0.000
3.600 35.000 2.896 13.699 3.312 1.000 0.050 0.000
3.610 35.000 2.994 14.912 4.127 1.000 0.050 0.000
3.620 35.000 2.973 15.129 3.430 1.000 0.050 0.000
3.630 35.000 3.011 14.017 3.745 1.000 0.050 0.000
3.640 35.000 3.048 13.757 4.042 1.000 0.050 0.000
3.650 35.000 3.098 12.653 4.023 1.000 0.050 0.000
3.660 35.000 3.160 12.862 4.064 1.000 0.050 0.000
3.670 35.000 3.098 12.617 3.533 1.000 0.050 0.000
3.680 35.000 3.147 12.736 3.981 1.000 0.050 0.000
3.690 35.000 3.166 12.469 3.927 1.000 0.050 0.000
3.700 35.000 3.194 12.545 3.978 1.000 0.050 0.000
3.710 35.000 3.216 12.100 4.044 1.000 0.050 0.000
3.720 35.000 3.301 11.477 3.964 1.000 0.050 0.000
3.730 35.000 3.317 11.266 3.851 1.000 0.050 0.000
3.740 35.000 3.407 11.850 4.382 1.000 0.050 0.000
3.750 35.000 3.404 10.471 4.376 1.000 0.050 0.000
3.760 35.000 3.468 11.316 4.518 1.000 0.055 0.000
3.770 35.000 3.412 11.920 4.005 1.000 0.051 0.000
3.780 35.000 3.451 10.610 4.454 1.000 0.054 0.000
3.790 35.000 3.500 10.540 4.534 1.000 0.063 0.000
3.800 35.000 3.441 10.967 4.422 1.000 0.062 0.000
3.810 35.000 3.530 10.463 4.745 1.000 0.075 0.000
3.820 35.000 3.497 10.528 5.145 0.993 0.082 0.000
3.830 35.000 3.514 11.014 5.668 0.976 0.091 0.000
3.840 35.000 3.633 11.638 6.205 0.931 0.116 0.000
3.850 35.000 3.502 9.852 5.381 0.922 0.120 0.000
3.860 35.000 3.550 10.710 5.843 0.897 0.134 0.000
3.870 35.000 3.487 10.139 5.530 0.888 0.139 0.000
3.880 35.000 3.536 10.486 6.073 0.865 0.152 0.000
3.890 35.000 3.502 10.803 6.035 0.853 0.158 0.000
3.900 35.000 3.571 9.941 6.956 0.822 0.175 0.000
3.910 35.000 3.535 9.797 7.484 0.803 0.186 0.000
3.920 35.000 3.575 10.927 7.995 0.773 0.202 0.000
3.930 35.000 3.374 9.251 7.237 0.793 0.191 0.000
3.940 35.000 3.549 8.939 8.282 0.763 0.208 0.000
3.950 35.000 3.545 9.336 8.391 0.740 0.220 0.000
3.960 35.000 3.495 9.060 7.967 0.730 0.226 0.000
3.970 35.000 3.471 8.781 8.063 0.723 0.230 0.000
3.980 35.000 3.447 7.670 7.969 0.721 0.231 0.000
3.990 35.000 3.391 7.617 7.782 0.731 0.225 0.000
4.000 35.000 3.342 5.943 7.779 0.751 0.214 0.000
4.010 35.000 3.270 5.009 7.450 0.787 0.195 0.000
4.020 35.000 3.268 5.030 7.386 0.819 0.177 0.000
4.030 35.000 3.367 5.640 7.335 0.828 0.172 0.000
4.040 35.000 3.453 6.505 7.351 0.821 0.176 0.000
4.050 35.000 3.385 6.170 7.053 0.833 0.169 0.000
4.060 35.000 3.386 6.870 7.198 0.842 0.164 0.000
4.070 35.000 3.358 6.931 7.058 0.858 0.155 0.000
4.080 35.000 3.386 7.717 6.671 0.866 0.151 0.000
4.090 35.000 3.382 7.654 6.244 0.877 0.145 0.000
4.100 35.000 3.437 7.832 6.784 0.874 0.147 0.000
4.110 35.000 3.428 7.694 6.393 0.875 0.146 0.000
4.120 35.000 3.484 8.127 6.743 0.862 0.153 0.000
4.130 35.000 3.402 7.577 6.570 0.872 0.148 0.000
4.140 35.000 3.406 7.513 6.689 0.877 0.145 0.000
4.150 35.000 3.424 7.621 6.472 0.877 0.145 0.000
4.160 35.000 3.496 8.354 6.426 0.862 0.153 0.000
4.170 35.000 3.396 7.704 6.268 0.873 0.147 0.000
4.180 35.000 3.392 7.706 6.431 0.881 0.143 0.000
4.190 35.000 3.446 8.203 6.348 0.876 0.145 0.000
4.200 35.000 3.453 7.986 6.507 0.872 0.148 0.000
4.210 35.000 3.472 7.701 6.467 0.863 0.153 0.000
4.220 35.000 3.468 8.326 6.457 0.856 0.157 0.000
4.230 35.000 3.392 7.634 6.527 0.867 0.151 0.000
4.240 35.000 3.412 8.096 6.461 0.870 0.149 0.000
4.250 35.000 3.437 7.590 6.373 0.869 0.150 0.000
4.260 35.000 3.448 7.377 6.613 0.865 0.152 0.000
4.270 35.000 3.452 7.718 6.690 0.861 0.154 0.000
4.280 35.000 3.461 7.939 6.820 0.855 0.157 0.000
4.290 35.000 3.387 7.689 6.285 0.867 0.151 0.000
