# covent_pc_4
# Captured 2020-07-03 03:12:00.716674 by unknown user
# Built at revision a9175b3 (dirty)
time(sec) pc_setpoint pressure dp_inhale dp_exhale cmd_inh_valve cmd_exh_valve cmd_psol
0.460 10.000 0.946 2.834 2.867 0.592 0.302 0.000
0.470 10.000 0.946 3.030 2.763 0.599 0.298 0.000
0.480 10.000 0.971 3.141 2.776 0.600 0.298 0.000
0.490 10.000 1.041 3.058 3.313 0.585 0.306 0.000
0.500 10.000 1.006 3.071 3.101 0.581 0.308 0.000
0.510 10.000 0.934 2.670 2.801 0.593 0.301 0.000
0.520 10.000 0.931 3.059 2.699 0.603 0.296 0.000
0.530 10.000 1.005 3.173 3.040 0.595 0.300 0.000
0.540 10.000 0.995 3.205 2.879 0.593 0.301 0.000
0.550 10.000 1.001 3.100 3.035 0.589 0.304 0.000
0.560 10.000 0.942 3.005 2.839 0.599 0.298 0.000
0.570 10.000 0.952 3.055 2.836 0.604 0.295 0.000
0.580 10.000 0.962 3.318 2.699 0.608 0.293 0.000
0.590 10.000 1.019 3.503 3.016 0.597 0.299 0.000
0.600 10.000 1.002 3.271 3.057 0.594 0.301 0.000
0.610 10.000 0.968 3.476 2.650 0.598 0.299 0.000
0.620 10.000 0.950 3.118 2.695 0.605 0.295 0.000
0.630 10.000 0.992 3.403 3.092 0.601 0.297 0.000
0.640 10.000 1.014 3.501 3.023 0.593 0.301 0.000
0.650 10.000 0.998 2.948 3.112 0.590 0.303 0.000
0.660 10.000 0.958 3.132 3.030 0.596 0.300 0.000
0.670 10.000 0.947 3.101 2.679 0.603 0.296 0.000
0.680 10.000 0.999 3.217 3.154 0.598 0.299 0.000
0.690 10.000 1.017 3.360 3.214 0.590 0.303 0.000
0.700 10.000 1.003 3.080 3.077 0.586 0.305 0.000
0.710 10.000 0.942 3.006 2.498 0.596 0.300 0.000
0.720 10.000 0.959 2.824 2.806 0.600 0.298 0.000
0.730 10.000 1.025 3.181 3.125 0.588 0.304 0.000
0.740 10.000 1.033 3.243 3.120 0.578 0.310 0.000
0.750 10.000 0.950 2.498 2.828 0.587 0.305 0.000
0.760 10.000 0.940 2.650 2.892 0.596 0.300 0.000
0.770 10.000 0.992 2.951 3.064 0.591 0.302 0.000
0.780 10.000 1.004 2.748 2.980 0.586 0.305 0.000
0.790 10.000 0.987 2.941 3.031 0.586 0.305 0.000
0.800 10.000 0.947 2.920 2.659 0.594 0.301 0.000
0.810 10.000 0.963 2.840 2.933 0.597 0.299 0.000
0.820 10.000 0.987 3.059 2.874 0.595 0.300 0.000
0.830 10.000 0.997 3.048 2.840 0.591 0.302 0.000
0.840 10.000 0.994 3.126 3.012 0.589 0.304 0.000
0.850 10.000 0.951 3.050 2.534 0.596 0.300 0.000
0.860 10.000 0.958 2.883 2.704 0.601 0.297 0.000
0.870 10.000 0.997 3.148 2.911 0.596 0.300 0.000
0.880 10.000 0.998 3.222 2.870 0.592 0.302 0.000
0.890 10.000 0.985 3.134 2.884 0.592 0.302 0.000
0.900 10.000 0.954 2.893 2.692 0.598 0.298 0.000
0.910 10.000 0.988 3.132 2.959 0.596 0.300 0.000
0.920 10.000 0.986 3.013 2.888 0.595 0.300 0.000
0.930 10.000 0.987 3.174 2.935 0.593 0.301 0.000
0.940 10.000 0.985 3.010 3.063 0.593 0.302 0.000
0.950 10.000 0.991 3.107 3.065 0.590 0.303 0.000
0.960 10.000 0.963 3.123 2.962 0.595 0.300 0.000
0.970 10.000 0.961 3.279 2.635 0.599 0.298 0.000
0.980 10.000 0.992 3.270 2.788 0.595 0.300 0.000
0.990 12.500 0.999 3.066 2.977 0.650 0.270 0.000
1.000 15.000 1.009 3.765 2.824 0.752 0.214 0.000
1.010 17.500 1.122 4.902 2.703 0.876 0.146 0.000
1.020 20.000 1.392 7.716 3.325 0.989 0.084 0.000
1.030 22.500 1.613 11.132 3.039 1.000 0.050 0.000
1.040 25.001 1.732 12.798 2.711 1.000 0.050 0.000
1.050 27.500 1.902 17.050 2.593 1.000 0.050 0.000
1.060 30.000 2.092 20.022 2.424 1.000 0.050 0.000
1.070 32.501 2.175 20.565 2.288 1.000 0.050 0.000
1.080 35.000 2.294 20.058 2.872 1.000 0.050 0.000
1.090 35.000 2.309 18.055 2.547 1.000 0.050 0.000
1.100 35.000 2.397 19.002 3.008 1.000 0.050 0.000
1.110 35.000 2.425 17.289 3.324 1.000 0.050 0.000
1.120 35.000 2.443 19.449 2.804 1.000 0.050 0.000
1.130 35.000 2.485 17.518 3.131 1.000 0.050 0.000
1.140 35.000 2.438 16.863 3.139 1.000 0.050 0.000
1.150 35.000 2.470 17.786 3.017 1.000 0.050 0.000
1.160 35.000 2.480 18.544 2.755 1.000 0.050 0.000
1.170 35.000 2.443 15.713 2.821 1.000 0.050 0.000
1.180 35.000 2.505 17.061 3.238 1.000 0.050 0.000
1.190 35.000 2.567 16.596 3.253 1.000 0.050 0.000
1.200 35.000 2.548 16.682 3.350 1.000 0.050 0.000
1.210 35.000 2.622 17.389 3.396 1.000 0.050 0.000
1.220 35.000 2.581 16.992 3.064 1.000 0.050 0.000
1.230 35.000 2.597 15.113 3.124 1.000 0.050 0.000
1.240 35.000 2.636 16.158 3.507 1.000 0.050 0.000
1.250 35.000 2.595 15.173 3.210 1.000 0.050 0.000
1.260 35.000 2.664 17.129 3.220 1.000 0.050 0.000
1.270 35.000 2.638 15.434 3.037 1.000 0.050 0.000
1.280 35.000 2.711 15.548 3.187 1.000 0.050 0.000
1.290 35.000 2.787 15.877 3.780 1.000 0.050 0.000
1.300 35.000 2.701 14.866 3.510 1.000 0.050 0.000
1.310 35.000 2.717 14.600 3.519 1.000 0.050 0.000
1.320 35.000 2.762 15.608 3.377 1.000 0.050 0.000
1.330 35.000 2.751 14.158 3.525 1.000 0.050 0.000
1.340 35.000 2.834 15.255 3.828 1.000 0.050 0.000
1.350 35.000 2.821 13.844 3.452 1.000 0.050 0.000
1.360 35.000 2.836 13.472 3.776 1.000 0.050 0.000
1.370 35.000 2.922 14.474 4.077 1.000 0.050 0.000
1.380 35.000 2.900 13.813 4.140 1.000 0.050 0.000
1.390 35.000 2.859 14.577 3.428 1.000 0.050 0.000
1.400 35.000 2.866 14.028 3.319 1.000 0.050 0.000
1.410 35.000 2.935 14.784 3.617 1.000 0.050 0.000
1.420 35.000 2.925 13.307 3.412 1.000 0.050 0.000
1.430 35.000 2.950 13.196 3.515 1.000 0.050 0.000
1.440 35.000 2.932 14.198 3.564 1.000 0.050 0.000
1.450 35.000 3.037 13.115 4.063 1.000 0.050 0.000
1.460 35.000 3.006 14.688 3.579 1.000 0.050 0.000
1.470 35.000 2.971 13.136 3.504 1.000 0.050 0.000
1.480 35.000 2.961 13.563 3.526 1.000 0.050 0.000
1.490 35.000 3.005 12.620 3.735 1.000 0.050 0.000
1.500 35.000 3.072 13.964 3.448 1.000 0.050 0.000
1.510 35.000 3.126 13.651 3.669 1.000 0.050 0.000
1.520 35.000 3.067 13.811 3.476 1.000 0.050 0.000
1.530 35.000 3.050 13.835 3.543 1.000 0.050 0.000
1.540 35.000 3.082 12.164 3.712 1.000 0.050 0.000
1.550 35.000 3.154 12.482 3.882 1.000 0.050 0.000
1.560 35.000 3.154 12.395 3.627 1.000 0.050 0.000
1.570 35.000 3.189 13.623 4.031 1.000 0.050 0.000
1.580 35.000 3.215 12.865 3.929 1.000 0.050 0.000
1.590 35.000 3.179 12.654 3.533 1.000 0.050 0.000
1.600 35.000 3.186 12.112 3.870 1.000 0.050 0.000
1.610 35.000 3.213 12.175 3.903 1.000 0.050 0.000
1.620 35.000 3.198 11.940 3.804 1.000 0.050 0.000
1.630 35.000 3.227 11.986 3.782 1.000 0.050 0.000
1.640 35.000 3.252 12.915 3.864 1.000 0.050 0.000
1.650 35.000 3.223 11.412 3.699 1.000 0.050 0.000
1.660 35.000 3.343 11.764 4.207 1.000 0.050 0.000
1.670 35.000 3.311 11.867 4.005 1.000 0.050 0.000
1.680 35.000 3.348 12.065 4.142 1.000 0.050 0.000
1.690 35.000 3.334 11.696 3.858 1.000 0.050 0.000
1.700 35.000 3.361 11.569 3.865 1.000 0.050 0.000
1.710 35.000 3.319 11.678 3.666 1.000 0.050 0.000
1.720 35.000 3.404 10.523 4.506 1.000 0.050 0.000
1.730 35.000 3.477 11.769 4.554 1.000 0.056 0.000
1.740 35.000 3.439 10.391 4.349 1.000 0.056 0.000
1.750 35.000 3.451 11.669 4.565 1.000 0.058 0.000
1.760 35.000 3.413 11.827 4.431 1.000 0.055 0.000
1.770 35.000 3.387 12.065 4.086 1.000 0.050 0.000
1.780 35.000 3.448 10.639 4.143 1.000 0.053 0.000
1.790 35.000 3.457 10.608 4.360 1.000 0.056 0.000
1.800 35.000 3.466 10.815 4.333 1.000 0.060 0.000
1.810 35.000 3.453 11.580 4.256 1.000 0.062 0.000
1.820 35.000 3.493 10.161 4.615 1.000 0.069 0.000
1.830 35.000 3.458 11.302 4.948 1.000 0.071 0.000
1.840 35.000 3.468 11.068 5.004 1.000 0.075 0.000
1.850 35.000 3.424 11.251 4.864 1.000 0.073 0.000
1.860 35.000 3.553 10.966 5.592 0.978 0.089 0.000
1.870 35.000 3.506 11.126 5.537 0.965 0.097 0.000
1.880 35.000 3.503 10.786 5.429 0.951 0.104 0.000
1.890 35.000 3.509 10.479 5.566 0.936 0.113 0.000
1.900 35.000 3.501 11.455 5.244 0.922 0.120 0.000
1.910 35.000 3.537 10.425 5.594 0.900 0.132 0.000
1.920 35.000 3.518 10.747 6.090 0.884 0.141 0.000
1.930 35.000 3.484 11.278 5.932 0.875 0.146 0.000
1.940 35.000 3.520 11.397 6.256 0.856 0.157 0.000
1.950 35.000 3.463 10.115 6.504 0.852 0.159 0.000
1.960 35.000 3.404 10.547 6.358 0.860 0.154 0.000
1.970 35.000 3.416 10.583 6.453 0.863 0.153 0.000
1.980 35.000 3.426 10.132 6.306 0.864 0.153 0.000
1.990 10.000 3.464 8.861 6.571 0.267 0.480 0.000
2.000 10.000 3.441 9.384 7.693 0.050 0.600 0.000
2.010 10.000 3.220 9.040 9.591 0.050 0.600 0.000
2.020 10.000 2.961 8.950 12.543 0.050 0.600 0.000
2.030 10.000 2.678 1.650 12.792 0.050 0.600 0.000
2.040 10.000 2.130 0.053 9.811 0.050 0.600 0.000
2.050 10.000 1.976 0.028 9.575 0.050 0.600 0.000
2.060 10.000 1.893 0.070 8.973 0.050 0.600 0.000
2.070 10.000 1.806 0.138 8.559 0.050 0.600 0.000
2.080 10.000 1.806 0.072 8.656 0.050 0.600 0.000
2.090 10.000 1.761 0.079 8.388 0.050 0.600 0.000
2.100 10.000 1.729 0.115 8.327 0.050 0.600 0.000
2.110 10.000 1.691 0.096 7.943 0.050 0.600 0.000
2.120 10.000 1.666 0.032 7.898 0.050 0.600 0.000
2.130 10.000 1.647 0.045 7.847 0.050 0.600 0.000
2.140 10.000 1.623 0.087 7.701 0.050 0.600 0.000
2.150 10.000 1.598 0.034 7.666 0.050 0.600 0.000
2.160 10.000 1.572 0.082 7.498 0.050 0.600 0.000
2.170 10.000 1.555 0.044 7.336 0.050 0.600 0.000
2.180 10.000 1.528 0.045 7.241 0.050 0.600 0.000
2.190 10.000 1.500 0.101 7.123 0.050 0.600 0.000
2.200 10.000 1.484 0.037 6.967 0.050 0.600 0.000
2.210 10.000 1.456 0.104 6.780 0.050 0.600 0.000
2.220 10.000 1.436 0.073 6.765 0.050 0.600 0.000
2.230 10.000 1.413 0.075 6.756 0.050 0.600 0.000
2.240 10.000 1.396 0.086 6.630 0.050 0.600 0.000
2.250 10.000 1.368 0.103 6.421 0.050 0.600 0.000
2.260 10.000 1.341 0.126 6.318 0.050 0.600 0.000
2.270 10.000 1.325 0.098 6.259 0.050 0.600 0.000
2.280 10.000 1.298 0.081 6.170 0.050 0.600 0.000
2.290 10.000 1.285 0.095 5.995 0.050 0.600 0.000
2.300 10.000 1.264 0.069 5.910 0.050 0.600 0.000
2.310 10.000 1.241 0.079 5.896 0.050 0.600 0.000
2.320 10.000 1.217 0.118 5.725 0.050 0.600 0.000
2.330 10.000 1.202 0.065 5.567 0.050 0.600 0.000
2.340 10.000 1.171 0.078 5.488 0.050 0.600 0.000
2.350 10.000 1.171 0.081 5.550 0.050 0.600 0.000
2.360 10.000 1.148 0.087 5.358 0.050 0.600 0.000
2.370 10.000 1.126 0.074 5.351 0.050 0.600 0.000
2.380 10.000 1.108 0.080 5.217 0.050 0.600 0.000
2.390 10.000 1.104 0.091 5.235 0.050 0.600 0.000
2.400 10.000 1.067 0.078 5.064 0.050 0.600 0.000
2.410 10.000 1.053 0.082 4.968 0.050 0.600 0.000
2.420 10.000 1.038 0.109 4.866 0.050 0.600 0.000
2.430 10.000 1.016 0.044 4.755 0.050 0.600 0.000
2.440 10.000 1.005 0.099 4.795 0.050 0.600 0.000
2.450 10.000 0.987 0.053 4.705 0.050 0.600 0.000
2.460 10.000 0.960 0.076 4.519 0.055 0.597 0.000
2.470 10.000 0.955 0.086 4.447 0.060 0.594 0.000
2.480 10.000 0.940 0.080 4.392 0.069 0.589 0.000
2.490 10.000 0.918 0.071 4.271 0.083 0.582 0.000
2.500 10.000 0.907 0.099 4.178 0.098 0.574 0.000
2.510 10.000 0.890 0.114 4.183 0.117 0.563 0.000
2.520 10.000 0.872 0.084 4.129 0.139 0.551 0.000
2.530 10.000 0.860 0.119 3.995 0.164 0.537 0.000
2.540 10.000 0.857 0.119 3.934 0.189 0.524 0.000
2.550 10.000 0.855 0.113 3.826 0.214 0.510 0.000
2.560 10.000 0.855 0.092 3.669 0.239 0.496 0.000
2.570 10.000 0.862 0.137 3.543 0.262 0.483 0.000
2.580 10.000 0.865 0.119 3.447 0.286 0.470 0.000
2.590 10.000 0.863 0.203 3.363 0.309 0.457 0.000
2.600 10.000 0.866 0.187 3.422 0.332 0.445 0.000
2.610 10.000 0.876 0.302 3.410 0.353 0.434 0.000
2.620 10.000 0.859 0.194 3.377 0.378 0.420 0.000
2.630 10.000 0.864 0.268 3.291 0.401 0.407 0.000
2.640 10.000 0.901 0.472 3.402 0.415 0.399 0.000
2.650 10.000 0.940 0.654 3.390 0.422 0.396 0.000
2.660 10.000 0.971 0.801 3.481 0.422 0.395 0.000
2.670 10.000 0.978 0.758 3.325 0.423 0.395 0.000
2.680 10.000 0.958 0.766 3.329 0.428 0.392 0.000
2.690 10.000 0.934 0.780 3.216 0.438 0.386 0.000
2.700 10.000 0.927 0.813 3.180 0.449 0.380 0.000
2.710 10.000 0.903 0.658 3.021 0.466 0.371 0.000
2.720 10.000 0.927 0.825 3.144 0.476 0.366 0.000
2.730 10.000 0.917 1.018 2.882 0.489 0.359 0.000
2.740 10.000 0.939 1.103 2.953 0.496 0.355 0.000
2.750 10.000 0.961 1.313 3.037 0.499 0.353 0.000
2.760 10.000 0.972 1.309 3.220 0.500 0.352 0.000
2.770 10.000 0.973 1.400 3.280 0.502 0.351 0.000
2.780 10.000 0.974 1.480 3.112 0.503 0.351 0.000
2.790 10.000 0.969 1.650 3.130 0.506 0.349 0.000
2.800 10.000 0.969 1.781 3.095 0.508 0.348 0.000
2.810 10.000 0.972 1.606 3.079 0.510 0.347 0.000
2.820 10.000 0.979 1.673 3.222 0.510 0.347 0.000
2.830 10.000 0.962 1.811 3.118 0.514 0.345 0.000
2.840 10.000 0.959 1.643 3.010 0.519 0.342 0.000
2.850 10.000 0.944 1.840 3.054 0.526 0.338 0.000
2.860 10.000 0.973 1.966 3.245 0.527 0.338 0.000
2.870 10.000 0.978 2.304 3.112 0.527 0.338 0.000
2.880 10.000 0.972 2.043 3.043 0.529 0.336 0.000
2.890 10.000 0.979 2.226 3.352 0.529 0.336 0.000
2.900 10.000 0.955 2.061 3.064 0.535 0.333 0.000
2.910 10.000 0.972 2.182 3.240 0.536 0.332 0.000
2.920 10.000 0.946 2.426 2.977 0.544 0.328 0.000
2.930 10.000 0.947 2.238 3.005 0.551 0.324 0.000
2.940 10.000 0.926 2.284 2.951 0.563 0.318 0.000
2.950 10.000 0.943 2.143 3.083 0.570 0.314 0.000
2.960 10.000 0.926 2.188 3.008 0.581 0.308 0.000
2.970 10.000 0.953 2.395 3.019 0.586 0.305 0.000
2.980 10.000 1.004 2.768 3.086 0.579 0.309 0.000
2.990 10.000 0.975 2.603 2.853 0.581 0.308 0.000
3.000 10.000 0.930 2.430 2.918 0.593 0.301 0.000
3.010 10.000 0.943 2.932 2.877 0.600 0.297 0.000
3.020 10.000 0.983 3.197 2.982 0.598 0.299 0.000
3.030 10.000 1.010 3.206 3.141 0.591 0.302 0.000
3.040 10.000 0.978 3.195 3.043 0.593 0.301 0.000
3.050 10.000 0.953 3.044 2.979 0.599 0.298 0.000
3.060 10.000 0.933 3.301 2.820 0.610 0.292 0.000
3.070 10.000 0.979 3.750 2.662 0.608 0.293 0.000
3.080 10.000 1.000 3.834 2.837 0.604 0.295 0.000
3.090 10.000 0.987 3.677 2.851 0.603 0.296 0.000
3.100 10.000 0.954 3.479 2.606 0.610 0.292 0.000
3.110 10.000 0.964 3.718 2.841 0.612 0.291 0.000
3.120 10.000 1.011 3.724 3.084 0.604 0.295 0.000
3.130 10.000 1.001 3.585 3.160 0.601 0.297 0.000
3.140 10.000 1.009 3.561 3.010 0.595 0.300 0.000
3.150 10.000 0.960 3.295 2.610 0.601 0.297 0.000
3.160 10.000 0.978 3.354 2.836 0.601 0.297 0.000
3.170 10.000 0.992 3.373 2.835 0.598 0.299 0.000
3.180 10.000 1.020 3.149 2.998 0.589 0.304 0.000
3.190 10.000 0.990 3.205 2.825 0.588 0.304 0.000
3.200 10.000 0.971 3.015 2.873 0.591 0.302 0.000
3.210 10.000 0.964 3.096 2.676 0.595 0.300 0.000
3.220 10.000 1.008 3.076 3.052 0.588 0.304 0.000
3.230 10.000 0.999 2.993 2.999 0.584 0.306 0.000
3.240 10.000 0.998 2.897 2.917 0.581 0.308 0.000
3.250 10.000 0.962 2.790 2.724 0.586 0.305 0.000
3.260 10.000 0.976 2.673 2.989 0.586 0.305 0.000
3.270 10.000 0.993 2.770 3.009 0.583 0.307 0.000
3.280 10.000 1.013 2.811 3.295 0.576 0.311 0.000
3.290 10.000 0.985 2.719 2.981 0.576 0.311 0.000
3.300 10.000 0.962 2.575 2.884 0.581 0.308 0.000
3.310 10.000 0.956 2.465 2.949 0.586 0.305 0.000
3.320 10.000 0.982 2.716 2.906 0.585 0.306 0.000
3.330 10.000 0.991 2.617 3.128 0.582 0.307 0.000
3.340 10.000 0.980 2.656 3.125 0.583 0.307 0.000
3.350 10.000 0.943 2.713 2.787 0.592 0.302 0.000
3.360 10.000 0.950 2.781 2.764 0.598 0.299 0.000
3.370 10.000 0.965 3.114 2.868 0.600 0.297 0.000
3.380 10.000 1.008 3.168 2.925 0.593 0.301 0.000
3.390 10.000 1.008 3.290 3.093 0.588 0.304 0.000
3.400 10.000 0.937 2.667 2.864 0.599 0.298 0.000
3.410 10.000 0.928 3.406 2.728 0.610 0.292 0.000
3.420 10.000 0.962 3.494 2.685 0.612 0.291 0.000
3.430 10.000 1.026 3.825 2.964 0.601 0.297 0.000
3.440 10.000 0.990 3.545 2.941 0.601 0.297 0.000
3.450 10.000 0.960 3.355 2.846 0.606 0.294 0.000
3.460 10.000 0.962 3.570 2.714 0.609 0.292 0.000
3.470 10.000 1.015 3.737 2.972 0.601 0.297 0.000
3.480 10.000 1.017 3.452 3.118 0.593 0.301 0.000
3.490 10.000 0.995 2.996 2.953 0.591 0.302 0.000
3.500 10.000 0.986 3.056 3.007 0.590 0.303 0.000
3.510 10.000 0.967 3.036 2.870 0.594 0.301 0.000
3.520 10.000 1.005 2.953 3.040 0.588 0.304 0.000
3.530 10.000 0.987 2.959 2.960 0.587 0.305 0.000
3.540 10.000 0.974 2.805 3.036 0.589 0.304 0.000
3.550 10.000 0.968 2.852 2.977 0.592 0.302 0.000
3.560 10.000 1.002 2.956 3.150 0.586 0.305 0.000
3.570 10.000 1.006 2.966 3.176 0.581 0.308 0.000
3.580 10.000 0.973 2.753 2.994 0.584 0.306 0.000
3.590 10.000 0.963 2.746 2.950 0.588 0.304 0.000
3.600 10.000 0.973 2.823 2.924 0.589 0.304 0.000
3.610 10.000 0.985 2.639 2.990 0.587 0.304 0.000
3.620 10.000 1.001 2.708 3.181 0.583 0.307 0.000
3.630 10.000 0.990 2.750 3.097 0.581 0.308 0.000
3.640 10.000 0.969 2.450 2.941 0.585 0.306 0.000
3.650 10.000 0.976 2.548 3.071 0.585 0.306 0.000
3.660 10.000 0.981 2.817 3.097 0.585 0.306 0.000
3.670 10.000 0.976 2.678 2.949 0.586 0.305 0.000
3.680 10.000 0.966 2.792 2.885 0.589 0.303 0.000
3.690 10.000 0.956 2.755 2.805 0.595 0.300 0.000
3.700 10.000 0.990 2.879 2.995 0.591 0.302 0.000
3.710 10.000 0.977 2.917 3.105 0.593 0.302 0.000
3.720 10.000 0.964 3.023 2.888 0.597 0.299 0.000
3.730 10.000 0.981 2.972 3.206 0.596 0.300 0.000
3.740 10.000 0.958 3.175 2.863 0.601 0.297 0.000
3.750 10.000 0.969 3.391 2.657 0.603 0.296 0.000
3.760 10.000 0.987 3.478 2.855 0.601 0.297 0.000
3.770 10.000 1.001 3.523 3.069 0.597 0.299 0.000
3.780 10.000 0.970 3.434 2.698 0.600 0.297 0.000
3.790 10.000 0.962 3.094 2.853 0.604 0.295 0.000
3.800 10.000 0.969 3.445 2.901 0.606 0.294 0.000
3.810 10.000 1.001 3.576 2.890 0.601 0.297 0.000
3.820 10.000 1.002 3.462 2.810 0.597 0.299 0.000
3.830 10.000 0.986 3.378 2.746 0.596 0.300 0.000
3.840 10.000 0.953 2.896 3.007 0.603 0.296 0.000
3.850 10.000 0.998 3.437 3.133 0.598 0.299 0.000
3.860 10.000 1.006 3.105 2.915 0.592 0.302 0.000
3.870 10.000 1.012 3.251 3.054 0.586 0.305 0.000
3.880 10.000 0.954 2.891 2.711 0.594 0.301 0.000
3.890 10.000 0.973 2.782 2.863 0.594 0.301 0.000
3.900 10.000 1.003 3.130 2.989 0.589 0.304 0.000
3.910 10.000 1.002 3.008 2.995 0.584 0.306 0.000
3.920 10.000 0.967 2.845 2.933 0.588 0.304 0.000
3.930 10.000 0.943 2.799 2.754 0.597 0.299 0.000
3.940 10.000 0.987 3.099 2.802 0.594 0.301 0.000
3.950 10.000 1.002 3.005 2.939 0.589 0.303 0.000
3.960 10.000 0.997 2.964 3.036 0.586 0.305 0.000
3.970 10.000 0.987 2.869 3.000 0.585 0.306 0.000
3.980 10.000 0.962 2.885 2.918 0.590 0.303 0.000
3.990 10.000 0.985 2.876 3.037 0.588 0.304 0.000
4.000 12.500 0.990 2.760 3.146 0.645 0.273 0.000
4.010 15.001 1.016 3.544 3.031 0.745 0.218 0.000
4.020 17.500 1.124 4.544 2.820 0.869 0.150 0.000
4.030 20.000 1.398 7.194 3.590 0.980 0.088 0.000
4.040 22.500 1.589 10.882 3.171 1.000 0.050 0.000
4.050 25.000 1.702 13.784 2.546 1.000 0.050 0.000
4.060 27.500 1.891 17.045 2.154 1.000 0.050 0.000
4.070 30.000 2.108 18.321 3.037 1.000 0.050 0.000
4.080 32.500 2.284 20.549 3.094 1.000 0.050 0.000
4.090 35.000 2.352 18.863 2.599 1.000 0.050 0.000
4.100 35.000 2.319 19.259 2.335 1.000 0.050 0.000
4.110 35.000 2.341 18.736 2.614 1.000 0.050 0.000
4.120 35.000 2.395 18.232 3.260 1.000 0.050 0.000
4.130 35.000 2.380 18.924 2.812 1.000 0.050 0.000
4.140 35.000 2.395 17.992 2.942 1.000 0.050 0.000
4.150 35.000 2.412 18.607 2.500 1.000 0.050 0.000
4.160 35.000 2.432 17.723 2.990 1.000 0.050 0.000
4.170 35.000 2.455 18.079 2.869 1.000 0.050 0.000
4.180 35.000 2.525 15.967 2.788 1.000 0.050 0.000
4.190 35.000 2.603 18.456 3.430 1.000 0.050 0.000
4.200 35.000 2.575 15.560 3.416 1.000 0.050 0.000
4.210 35.000 2.641 17.289 3.895 1.000 0.050 0.000
4.220 35.000 2.541 17.236 3.076 1.000 0.050 0.000
4.230 35.000 2.474 15.606 2.731 1.000 0.050 0.000
4.240 35.000 2.673 16.864 3.493 1.000 0.050 0.000
4.250 35.000 2.518 15.048 2.739 1.000 0.050 0.000
4.260 35.000 2.620 16.147 2.700 1.000 0.050 0.000
4.270 35.000 2.678 15.267 3.247 1.000 0.050 0.000
4.280 35.000 2.721 16.279 3.640 1.000 0.050 0.000
4.290 35.000 2.663 16.683 3.081 1.000 0.050 0.000
