# covent_pc_2
# Captured 2020-07-03 03:09:30.290226 by unknown user
# Built at revision a9175b3 (dirty)
time(sec) pc_setpoint pressure dp_inhale dp_exhale cmd_inh_valve cmd_exh_valve cmd_psol
2.300 10.000 0.921 0.210 3.422 0.391 0.413 0.000
2.310 10.000 0.946 0.398 3.511 0.393 0.411 0.000
2.320 10.000 0.964 0.479 3.577 0.394 0.411 0.000
2.330 10.000 0.970 0.280 3.523 0.395 0.410 0.000
2.340 10.000 0.955 0.501 3.481 0.398 0.409 0.000
2.350 10.000 0.956 0.421 3.550 0.400 0.407 0.000
2.360 10.000 0.952 0.474 3.424 0.404 0.406 0.000
2.370 10.000 0.968 0.521 3.465 0.404 0.405 0.000
2.380 10.000 0.964 0.443 3.493 0.406 0.404 0.000
2.390 10.000 0.965 0.501 3.409 0.407 0.403 0.000
2.400 10.000 0.979 0.642 3.497 0.407 0.404 0.000
2.410 10.000 0.969 0.616 3.473 0.409 0.403 0.000
2.420 10.000 0.957 0.667 3.417 0.411 0.401 0.000
2.430 10.000 0.951 0.514 3.301 0.415 0.399 0.000
2.440 10.000 0.971 0.674 3.406 0.415 0.399 0.000
2.450 10.000 0.977 0.712 3.458 0.415 0.399 0.000
2.460 10.000 0.965 0.679 3.397 0.417 0.398 0.000
2.470 10.000 0.960 0.599 3.338 0.419 0.397 0.000
2.480 10.000 0.961 0.787 3.422 0.421 0.396 0.000
2.490 10.000 0.946 0.714 3.164 0.425 0.394 0.000
2.500 10.000 0.945 0.774 3.133 0.429 0.392 0.000
2.510 10.000 0.947 0.549 3.072 0.432 0.390 0.000
2.520 10.000 0.933 0.753 3.198 0.438 0.387 0.000
2.530 10.000 0.946 0.615 3.223 0.440 0.385 0.000
2.540 10.000 0.952 0.725 3.238 0.443 0.384 0.000
2.550 10.000 0.945 0.563 3.163 0.447 0.382 0.000
2.560 10.000 0.933 0.546 3.239 0.452 0.379 0.000
2.570 10.000 0.927 0.686 3.135 0.458 0.376 0.000
2.580 10.000 0.934 0.743 3.096 0.462 0.373 0.000
2.590 10.000 0.932 0.914 2.816 0.467 0.370 0.000
2.600 10.000 0.940 0.633 2.923 0.471 0.368 0.000
2.610 10.000 0.958 0.744 3.197 0.473 0.368 0.000
2.620 10.000 0.946 0.774 3.111 0.477 0.365 0.000
2.630 10.000 0.977 0.961 3.136 0.476 0.366 0.000
2.640 10.000 0.962 0.795 3.040 0.478 0.364 0.000
2.650 10.000 0.967 1.035 3.134 0.479 0.364 0.000
2.660 10.000 0.955 0.796 3.062 0.482 0.362 0.000
2.670 10.000 0.956 1.119 3.080 0.485 0.361 0.000
2.680 10.000 0.950 1.014 2.955 0.488 0.359 0.000
2.690 10.000 0.973 1.074 3.216 0.488 0.359 0.000
2.700 10.000 0.964 1.248 3.033 0.490 0.358 0.000
2.710 10.000 0.984 1.208 3.035 0.489 0.359 0.000
2.720 10.000 0.971 1.284 3.073 0.491 0.358 0.000
2.730 10.000 0.969 1.251 2.960 0.492 0.357 0.000
2.740 10.000 0.963 1.080 3.027 0.494 0.356 0.000
2.750 10.000 0.975 1.345 3.058 0.494 0.356 0.000
2.760 10.000 0.969 1.273 3.105 0.495 0.355 0.000
2.770 10.000 0.974 1.303 3.127 0.496 0.355 0.000
2.780 10.000 0.953 1.269 2.954 0.499 0.353 0.000
2.790 10.000 0.956 1.333 3.107 0.502 0.352 0.000
2.800 10.000 0.976 1.363 3.155 0.501 0.352 0.000
2.810 10.000 0.973 1.460 3.187 0.502 0.351 0.000
2.820 10.000 0.983 1.465 3.231 0.502 0.352 0.000
2.830 10.000 0.975 1.574 2.999 0.502 0.351 0.000
2.840 10.000 0.966 1.299 2.990 0.504 0.350 0.000
2.850 10.000 0.967 1.414 3.197 0.506 0.349 0.000
2.860 10.000 0.966 1.621 3.084 0.507 0.349 0.000
2.870 10.000 0.957 1.550 3.025 0.510 0.347 0.000
2.880 10.000 0.980 1.698 3.154 0.509 0.348 0.000
2.890 10.000 0.968 1.620 3.030 0.511 0.347 0.000
2.900 10.000 0.965 1.581 3.042 0.512 0.346 0.000
2.910 10.000 0.969 1.863 3.066 0.514 0.345 0.000
2.920 10.000 0.963 1.813 2.958 0.515 0.344 0.000
2.930 10.000 0.965 1.706 3.037 0.517 0.343 0.000
2.940 10.000 0.974 1.858 3.087 0.517 0.343 0.000
2.950 10.000 0.976 1.691 3.166 0.518 0.343 0.000
2.960 10.000 0.973 1.813 3.077 0.518 0.342 0.000
2.970 10.000 0.954 1.655 3.057 0.522 0.340 0.000
2.980 10.000 0.965 1.975 3.066 0.523 0.340 0.000
2.990 10.000 0.966 1.887 3.054 0.524 0.339 0.000
3.000 10.000 0.953 1.997 3.031 0.528 0.337 0.000
3.010 10.000 0.992 2.078 3.255 0.525 0.339 0.000
3.020 10.000 0.977 1.889 3.163 0.526 0.338 0.000
3.030 10.000 0.976 2.104 3.314 0.526 0.338 0.000
3.040 10.000 0.961 2.134 3.068 0.529 0.337 0.000
3.050 10.000 0.967 2.199 2.905 0.530 0.336 0.000
3.060 10.000 0.982 2.069 3.133 0.529 0.336 0.000
3.070 10.000 0.968 2.141 3.173 0.531 0.335 0.000
3.080 10.000 0.962 2.042 3.052 0.533 0.334 0.000
3.090 10.000 0.968 2.048 3.063 0.534 0.334 0.000
3.100 10.000 0.969 2.176 3.003 0.536 0.333 0.000
3.110 10.000 0.956 1.970 3.164 0.538 0.331 0.000
3.120 10.000 0.968 2.123 3.166 0.539 0.331 0.000
3.130 10.000 0.968 2.140 3.210 0.541 0.330 0.000
3.140 10.000 0.956 2.090 3.087 0.543 0.329 0.000
3.150 10.000 0.955 2.241 3.020 0.546 0.327 0.000
3.160 10.000 0.953 2.254 3.007 0.549 0.326 0.000
3.170 10.000 0.945 2.233 2.866 0.553 0.323 0.000
3.180 10.000 0.939 2.057 3.035 0.557 0.321 0.000
3.190 10.000 0.963 1.973 3.232 0.558 0.321 0.000
3.200 10.000 0.951 2.043 3.133 0.561 0.319 0.000
3.210 10.000 0.942 1.967 2.976 0.566 0.316 0.000
3.220 10.000 0.962 2.213 3.139 0.567 0.316 0.000
3.230 10.000 0.957 2.172 2.992 0.569 0.314 0.000
3.240 10.000 0.929 2.215 2.744 0.576 0.311 0.000
3.250 10.000 0.939 2.201 2.876 0.579 0.309 0.000
3.260 10.000 0.963 2.399 2.966 0.580 0.308 0.000
3.270 10.000 0.949 2.432 2.791 0.584 0.306 0.000
3.280 10.000 0.987 2.518 3.135 0.582 0.307 0.000
3.290 10.000 0.955 2.652 2.948 0.586 0.305 0.000
3.300 10.000 0.951 2.610 2.903 0.589 0.304 0.000
3.310 10.000 0.935 2.875 2.684 0.594 0.301 0.000
3.320 10.000 0.976 3.036 2.805 0.593 0.301 0.000
3.330 10.000 0.977 2.881 3.011 0.593 0.301 0.000
3.340 10.000 0.965 3.007 2.925 0.595 0.300 0.000
3.350 10.000 0.967 2.880 2.741 0.596 0.299 0.000
3.360 10.000 0.973 3.122 2.926 0.597 0.299 0.000
3.370 10.000 0.972 3.070 2.930 0.598 0.299 0.000
3.380 10.000 0.949 3.335 2.790 0.602 0.296 0.000
3.390 10.000 0.966 3.390 2.782 0.603 0.296 0.000
3.400 10.000 0.968 3.233 2.840 0.604 0.295 0.000
3.410 10.000 0.981 3.239 3.100 0.603 0.296 0.000
3.420 10.000 0.992 3.354 2.986 0.602 0.296 0.000
3.430 10.000 0.985 3.235 3.003 0.602 0.297 0.000
3.440 10.000 0.987 3.439 3.001 0.601 0.297 0.000
3.450 10.000 0.969 3.098 2.817 0.603 0.296 0.000
3.460 10.000 0.972 3.226 2.874 0.604 0.296 0.000
3.470 10.000 1.001 3.458 2.965 0.600 0.297 0.000
3.480 10.000 0.976 3.274 2.782 0.602 0.296 0.000
3.490 10.000 0.978 3.218 2.944 0.602 0.296 0.000
3.500 10.000 0.988 3.405 2.894 0.601 0.297 0.000
3.510 10.000 1.004 3.194 3.208 0.598 0.299 0.000
3.520 10.000 0.992 3.449 3.204 0.597 0.299 0.000
3.530 10.000 0.972 3.086 2.826 0.599 0.298 0.000
3.540 10.000 0.991 3.312 2.954 0.597 0.299 0.000
3.550 10.000 0.957 3.039 2.686 0.601 0.297 0.000
3.560 10.000 0.962 3.200 2.752 0.603 0.296 0.000
3.570 10.000 0.979 3.350 2.896 0.602 0.296 0.000
3.580 10.000 0.978 3.368 2.801 0.602 0.296 0.000
3.590 10.000 0.985 3.321 2.997 0.602 0.297 0.000
3.600 10.000 0.979 3.142 3.014 0.602 0.296 0.000
3.610 10.000 0.997 3.348 3.089 0.600 0.298 0.000
3.620 10.000 1.003 3.320 2.966 0.597 0.299 0.000
3.630 10.000 0.982 3.151 2.936 0.598 0.299 0.000
3.640 10.000 0.980 3.171 2.975 0.598 0.299 0.000
3.650 10.000 0.979 3.108 3.049 0.598 0.298 0.000
3.660 10.000 0.983 3.481 2.867 0.598 0.299 0.000
3.670 10.000 0.977 3.362 2.719 0.599 0.298 0.000
3.680 10.000 0.985 3.373 2.833 0.598 0.299 0.000
3.690 10.000 1.010 3.045 2.996 0.594 0.301 0.000
3.700 10.000 0.997 3.347 2.919 0.593 0.301 0.000
3.710 10.000 0.970 3.005 2.686 0.595 0.300 0.000
3.720 10.000 0.984 3.296 2.862 0.594 0.301 0.000
3.730 10.000 0.972 2.860 2.777 0.595 0.300 0.000
3.740 10.000 1.028 3.132 3.346 0.588 0.304 0.000
3.750 10.000 0.984 2.812 3.016 0.590 0.303 0.000
3.760 10.000 0.960 3.152 2.737 0.593 0.301 0.000
3.770 10.000 0.964 2.874 2.665 0.594 0.301 0.000
3.780 10.000 0.989 3.124 3.013 0.592 0.302 0.000
3.790 10.000 0.992 2.919 2.953 0.591 0.302 0.000
3.800 10.000 1.003 2.994 3.107 0.589 0.304 0.000
3.810 10.000 0.966 2.931 2.955 0.592 0.302 0.000
3.820 10.000 0.987 3.008 2.842 0.590 0.303 0.000
3.830 10.000 0.991 2.880 2.926 0.589 0.304 0.000
3.840 10.000 0.984 3.018 2.945 0.589 0.304 0.000
3.850 10.000 0.978 2.982 2.881 0.589 0.303 0.000
3.860 10.000 0.979 2.997 2.838 0.590 0.303 0.000
3.870 10.000 0.990 2.673 2.839 0.588 0.304 0.000
3.880 10.000 1.004 3.093 2.997 0.585 0.306 0.000
3.890 10.000 0.941 2.854 2.632 0.592 0.302 0.000
3.900 10.000 0.957 2.896 2.762 0.593 0.301 0.000
3.910 10.000 0.981 2.992 2.901 0.592 0.302 0.000
3.920 10.000 0.990 2.866 2.894 0.591 0.302 0.000
3.930 10.000 0.981 2.892 3.021 0.591 0.302 0.000
3.940 10.000 0.978 3.005 2.995 0.592 0.302 0.000
3.950 10.000 0.989 2.968 3.072 0.590 0.303 0.000
3.960 10.000 0.944 2.821 2.657 0.596 0.300 0.000
3.970 10.000 0.961 3.090 2.749 0.597 0.299 0.000
3.980 10.000 0.983 2.929 2.811 0.596 0.300 0.000
3.990 10.000 1.007 2.989 3.039 0.593 0.302 0.000
4.000 10.000 0.994 2.936 2.970 0.592 0.302 0.000
4.010 10.000 0.968 3.105 2.858 0.594 0.301 0.000
4.020 10.000 0.984 2.996 2.869 0.593 0.301 0.000
4.030 10.000 0.979 2.999 2.970 0.594 0.301 0.000
4.040 10.000 0.983 3.093 2.965 0.593 0.301 0.000
4.050 10.000 0.967 3.065 2.931 0.595 0.300 0.000
4.060 10.000 0.986 2.967 3.048 0.594 0.301 0.000
4.070 10.000 1.013 3.031 3.132 0.590 0.303 0.000
4.080 10.000 0.983 2.880 3.018 0.591 0.303 0.000
4.090 10.000 0.997 3.051 3.110 0.588 0.304 0.000
4.100 10.000 0.954 2.910 2.802 0.593 0.301 0.000
4.110 10.000 0.965 2.935 2.929 0.594 0.301 0.000
4.120 10.000 0.974 2.914 2.903 0.594 0.301 0.000
4.130 10.000 1.001 3.006 3.126 0.591 0.302 0.000
4.140 10.000 0.992 3.040 2.955 0.590 0.303 0.000
4.150 10.000 0.973 2.867 2.832 0.592 0.302 0.000
4.160 10.000 0.960 2.882 2.697 0.595 0.301 0.000
4.170 10.000 0.959 2.953 2.830 0.597 0.299 0.000
4.180 10.000 0.988 2.994 2.952 0.595 0.300 0.000
4.190 10.000 0.989 3.031 3.011 0.594 0.301 0.000
4.200 10.000 0.974 3.038 2.845 0.595 0.300 0.000
4.210 10.000 0.958 3.023 2.927 0.598 0.299 0.000
4.220 10.000 0.961 2.995 2.903 0.600 0.298 0.000
4.230 10.000 1.011 3.128 3.235 0.595 0.300 0.000
4.240 10.000 1.008 3.133 2.975 0.592 0.302 0.000
4.250 10.000 0.966 3.047 2.721 0.595 0.300 0.000
4.260 10.000 0.993 2.828 3.094 0.593 0.301 0.000
4.270 10.000 0.983 3.114 2.936 0.593 0.301 0.000
4.280 10.000 0.994 2.706 2.998 0.591 0.302 0.000
4.290 10.000 0.967 2.969 2.878 0.594 0.301 0.000
