# covent_pc_1
# Captured 2020-07-03 03:08:17.057076 by unknown user
# Built at revision a9175b3 (dirty)
time(sec) pc_setpoint pressure dp_inhale dp_exhale cmd_inh_valve cmd_exh_valve cmd_psol
0.530 15.000 1.221 19.993 2.473 1.000 0.072 0.000
0.540 15.000 1.196 22.799 1.668 1.000 0.057 0.000
0.550 15.000 1.290 23.662 1.610 1.000 0.050 0.000
0.560 15.000 1.344 23.763 1.698 1.000 0.050 0.000
0.570 15.000 1.413 24.983 1.651 1.000 0.050 0.000
0.580 15.000 1.297 25.617 1.374 1.000 0.050 0.000
0.590 15.000 1.327 24.012 1.873 1.000 0.050 0.000
0.600 15.000 1.421 23.593 2.017 1.000 0.050 0.000
0.610 15.000 1.424 23.516 1.865 1.000 0.050 0.000
0.620 15.000 1.444 22.623 1.905 1.000 0.050 0.000
0.630 15.000 1.429 25.136 1.447 1.000 0.050 0.000
0.640 15.000 1.462 22.925 1.576 1.000 0.050 0.000
0.650 15.000 1.386 21.879 1.291 1.000 0.050 0.000
0.660 15.000 1.510 21.184 2.498 1.000 0.053 0.000
0.670 15.000 1.442 22.924 2.020 1.000 0.050 0.000
0.680 15.000 1.509 22.239 1.977 1.000 0.053 0.000
0.690 15.000 1.469 23.192 1.586 1.000 0.052 0.000
0.700 15.000 1.516 21.547 2.084 1.000 0.056 0.000
0.710 15.000 1.532 22.747 2.611 1.000 0.060 0.000
0.720 15.000 1.480 21.380 1.913 1.000 0.059 0.000
0.730 15.000 1.584 21.925 2.282 1.000 0.068 0.000
0.740 15.000 1.472 21.716 1.468 1.000 0.065 0.000
0.750 15.000 1.534 22.109 1.958 1.000 0.070 0.000
0.760 15.000 1.508 21.750 1.673 1.000 0.071 0.000
0.770 15.000 1.522 21.995 1.957 1.000 0.075 0.000
0.780 15.000 1.631 21.989 2.528 0.985 0.086 0.000
0.790 15.000 1.494 20.565 1.668 0.988 0.084 0.000
0.800 15.000 1.611 20.933 2.628 0.970 0.094 0.000
0.810 15.000 1.651 23.000 2.530 0.950 0.105 0.000
0.820 15.000 1.616 20.283 2.511 0.937 0.112 0.000
0.830 15.000 1.637 19.500 2.555 0.919 0.122 0.000
0.840 15.000 1.741 21.884 2.784 0.888 0.139 0.000
0.850 15.000 1.618 20.500 2.337 0.878 0.144 0.000
0.860 15.000 1.663 21.392 2.781 0.857 0.156 0.000
0.870 15.000 1.606 20.526 2.731 0.846 0.162 0.000
0.880 15.000 1.662 21.691 3.031 0.825 0.174 0.000
0.890 15.000 1.573 19.164 2.818 0.818 0.177 0.000
0.900 15.000 1.623 19.337 3.235 0.801 0.187 0.000
0.910 15.000 1.618 18.674 3.447 0.787 0.195 0.000
0.920 15.000 1.589 19.486 3.307 0.776 0.201 0.000
0.930 15.000 1.585 16.181 3.865 0.765 0.207 0.000
0.940 15.000 1.597 18.045 3.871 0.752 0.214 0.000
0.950 15.000 1.478 14.164 3.380 0.756 0.212 0.000
0.960 15.000 1.398 12.584 2.921 0.766 0.206 0.000
0.970 15.000 1.284 8.651 2.523 0.789 0.193 0.000
0.980 15.000 1.406 9.084 3.291 0.791 0.192 0.000
0.990 15.000 1.466 9.742 3.120 0.789 0.193 0.000
1.000 15.000 1.563 9.027 3.721 0.776 0.201 0.000
1.010 15.000 1.480 9.323 3.451 0.778 0.199 0.000
1.020 15.000 1.482 10.146 3.294 0.777 0.200 0.000
1.030 15.000 1.506 9.084 3.473 0.773 0.203 0.000
1.040 15.000 1.557 9.599 3.683 0.762 0.208 0.000
1.050 15.000 1.546 8.488 3.731 0.755 0.212 0.000
1.060 15.000 1.543 8.926 3.387 0.748 0.216 0.000
1.070 15.000 1.495 7.531 3.354 0.747 0.216 0.000
1.080 15.000 1.490 8.377 3.420 0.746 0.217 0.000
1.090 15.000 1.520 7.432 3.599 0.740 0.221 0.000
1.100 15.000 1.569 7.826 3.791 0.728 0.227 0.000
1.110 15.000 1.500 6.673 3.451 0.728 0.227 0.000
1.120 15.000 1.499 7.047 3.608 0.725 0.229 0.000
1.130 15.000 1.508 6.861 3.343 0.721 0.231 0.000
1.140 15.000 1.532 6.351 3.446 0.714 0.235 0.000
1.150 15.000 1.535 6.723 3.462 0.707 0.238 0.000
1.160 15.000 1.564 6.234 3.951 0.697 0.244 0.000
1.170 15.000 1.553 6.171 3.685 0.689 0.248 0.000
1.180 15.000 1.542 5.748 3.872 0.682 0.252 0.000
1.190 15.000 1.509 5.682 3.694 0.680 0.253 0.000
1.200 15.000 1.542 5.387 3.753 0.672 0.258 0.000
1.210 15.000 1.515 4.984 3.685 0.668 0.260 0.000
1.220 15.000 1.492 4.687 3.601 0.667 0.261 0.000
1.230 15.000 1.513 4.714 3.703 0.662 0.263 0.000
1.240 15.000 1.542 4.452 3.954 0.654 0.268 0.000
1.250 15.000 1.502 4.222 3.792 0.652 0.269 0.000
1.260 15.000 1.494 4.321 3.902 0.650 0.270 0.000
1.270 15.000 1.514 4.110 3.731 0.645 0.273 0.000
1.280 15.000 1.516 4.025 4.017 0.641 0.275 0.000
1.290 15.000 1.502 4.210 4.002 0.638 0.276 0.000
1.300 15.000 1.527 4.142 4.153 0.632 0.280 0.000
1.310 15.000 1.514 4.350 4.137 0.628 0.282 0.000
1.320 15.000 1.527 4.481 4.272 0.622 0.286 0.000
1.330 15.000 1.471 4.330 3.690 0.624 0.284 0.000
1.340 15.000 1.496 4.129 4.113 0.620 0.286 0.000
1.350 15.000 1.490 4.082 4.178 0.619 0.287 0.000
1.360 15.000 1.486 4.031 4.134 0.618 0.288 0.000
1.370 15.000 1.459 3.685 4.018 0.620 0.287 0.000
1.380 15.000 1.509 3.876 4.417 0.614 0.290 0.000
1.390 15.000 1.486 3.926 4.146 0.613 0.290 0.000
1.400 5.000 1.479 3.827 4.152 0.476 0.366 0.000
1.410 5.000 1.435 3.001 4.324 0.383 0.417 0.000
1.420 5.000 1.212 1.612 3.779 0.320 0.452 0.000
1.430 5.000 1.014 0.115 3.245 0.275 0.476 0.000
1.440 5.000 1.084 -0.045 4.107 0.213 0.510 0.000
1.450 5.000 1.098 -0.031 4.436 0.152 0.544 0.000
1.460 5.000 1.119 0.115 4.857 0.088 0.579 0.000
1.470 5.000 1.073 -0.038 4.803 0.050 0.600 0.000
1.480 5.000 1.071 0.047 4.992 0.050 0.600 0.000
1.490 5.000 1.038 0.009 4.822 0.050 0.600 0.000
1.500 5.000 1.019 0.014 4.766 0.050 0.600 0.000
1.510 5.000 1.017 -0.017 4.736 0.050 0.600 0.000
1.520 5.000 1.008 0.010 4.701 0.050 0.600 0.000
1.530 5.000 0.999 0.071 4.659 0.050 0.600 0.000
1.540 5.000 1.002 0.013 4.723 0.050 0.600 0.000
1.550 5.000 0.968 -0.035 4.459 0.050 0.600 0.000
1.560 5.000 0.979 0.044 4.555 0.050 0.600 0.000
1.570 5.000 0.958 0.035 4.502 0.050 0.600 0.000
1.580 5.000 0.961 0.016 4.469 0.050 0.600 0.000
1.590 5.000 0.941 0.053 4.353 0.050 0.600 0.000
1.600 5.000 0.946 -0.048 4.480 0.050 0.600 0.000
1.610 5.000 0.933 0.091 4.494 0.050 0.600 0.000
1.620 5.000 0.921 -0.093 4.336 0.050 0.600 0.000
1.630 5.000 0.918 0.066 4.263 0.050 0.600 0.000
1.640 5.000 0.879 0.049 4.072 0.050 0.600 0.000
1.650 5.000 0.888 -0.029 4.157 0.050 0.600 0.000
1.660 5.000 0.883 0.066 4.100 0.050 0.600 0.000
1.670 5.000 0.871 -0.016 4.086 0.050 0.600 0.000
1.680 5.000 0.866 0.027 4.050 0.050 0.600 0.000
1.690 5.000 0.861 0.013 3.964 0.050 0.600 0.000
1.700 5.000 0.848 0.027 3.984 0.050 0.600 0.000
1.710 5.000 0.856 0.052 4.011 0.050 0.600 0.000
1.720 5.000 0.828 0.025 3.832 0.050 0.600 0.000
1.730 5.000 0.821 0.000 3.788 0.050 0.600 0.000
1.740 5.000 0.807 0.020 3.721 0.050 0.600 0.000
1.750 5.000 0.806 -0.006 3.740 0.050 0.600 0.000
1.760 5.000 0.808 0.021 3.758 0.050 0.600 0.000
1.770 5.000 0.797 -0.003 3.703 0.050 0.600 0.000
1.780 5.000 0.774 0.001 3.611 0.050 0.600 0.000
1.790 5.000 0.780 0.027 3.620 0.050 0.600 0.000
1.800 5.000 0.771 0.023 3.544 0.050 0.600 0.000
1.810 5.000 0.765 0.029 3.474 0.050 0.600 0.000
1.820 5.000 0.756 0.000 3.522 0.050 0.600 0.000
1.830 5.000 0.749 0.037 3.514 0.050 0.600 0.000
1.840 5.000 0.745 0.030 3.473 0.050 0.600 0.000
1.850 5.000 0.735 0.020 3.385 0.050 0.600 0.000
1.860 5.000 0.725 0.006 3.366 0.050 0.600 0.000
1.870 5.000 0.719 0.055 3.303 0.050 0.600 0.000
1.880 5.000 0.719 -0.005 3.389 0.050 0.600 0.000
1.890 5.000 0.706 -0.007 3.299 0.050 0.600 0.000
1.900 5.000 0.692 -0.014 3.264 0.050 0.600 0.000
1.910 5.000 0.696 0.042 3.283 0.050 0.600 0.000
1.920 5.000 0.675 0.035 3.206 0.050 0.600 0.000
1.930 5.000 0.671 0.014 3.113 0.050 0.600 0.000
1.940 5.000 0.662 0.030 3.010 0.050 0.600 0.000
1.950 5.000 0.655 0.055 3.010 0.050 0.600 0.000
1.960 5.000 0.659 0.022 3.057 0.050 0.600 0.000
1.970 5.000 0.642 0.007 2.998 0.050 0.600 0.000
1.980 5.000 0.644 0.059 2.999 0.050 0.600 0.000
1.990 5.000 0.622 0.038 2.928 0.050 0.600 0.000
2.000 5.000 0.623 0.031 2.882 0.050 0.600 0.000
2.010 5.000 0.615 -0.017 2.850 0.050 0.600 0.000
2.020 5.000 0.613 0.054 2.910 0.050 0.600 0.000
2.030 5.000 0.614 0.009 2.878 0.050 0.600 0.000
2.040 5.000 0.606 0.030 2.819 0.050 0.600 0.000
2.050 5.000 0.594 -0.001 2.713 0.050 0.600 0.000
2.060 5.000 0.592 0.073 2.768 0.050 0.600 0.000
2.070 5.000 0.582 0.001 2.692 0.050 0.600 0.000
2.080 5.000 0.577 0.078 2.651 0.050 0.600 0.000
2.090 5.000 0.565 0.037 2.579 0.050 0.600 0.000
2.100 5.000 0.557 0.015 2.546 0.050 0.600 0.000
2.110 5.000 0.552 0.027 2.575 0.050 0.600 0.000
2.120 5.000 0.552 0.020 2.553 0.050 0.600 0.000
2.130 5.000 0.544 0.029 2.485 0.050 0.600 0.000
2.140 5.000 0.543 0.020 2.525 0.050 0.600 0.000
2.150 5.000 0.528 0.031 2.443 0.050 0.600 0.000
2.160 5.000 0.526 0.005 2.401 0.050 0.600 0.000
2.170 5.000 0.525 0.036 2.432 0.050 0.600 0.000
2.180 5.000 0.518 0.030 2.384 0.050 0.600 0.000
2.190 5.000 0.510 0.048 2.377 0.050 0.600 0.000
2.200 5.000 0.498 0.032 2.295 0.050 0.600 0.000
2.210 5.000 0.493 0.044 2.259 0.050 0.600 0.000
2.220 5.000 0.492 0.009 2.266 0.050 0.600 0.000
2.230 5.000 0.487 0.048 2.238 0.050 0.600 0.000
2.240 5.000 0.490 0.033 2.309 0.050 0.600 0.000
2.250 5.000 0.475 0.029 2.205 0.052 0.599 0.000
2.260 5.000 0.469 0.009 2.175 0.055 0.597 0.000
2.270 5.000 0.460 0.008 2.094 0.058 0.596 0.000
2.280 5.000 0.463 0.028 2.140 0.061 0.594 0.000
2.290 5.000 0.457 0.034 2.130 0.064 0.592 0.000
2.300 5.000 0.448 0.061 2.038 0.069 0.590 0.000
2.310 5.000 0.448 -0.009 2.055 0.073 0.587 0.000
2.320 5.000 0.442 0.011 1.959 0.078 0.584 0.000
2.330 5.000 0.434 0.035 1.916 0.084 0.581 0.000
2.340 5.000 0.434 -0.013 1.964 0.090 0.578 0.000
2.350 5.000 0.425 0.028 1.894 0.097 0.574 0.000
2.360 5.000 0.425 0.070 1.913 0.103 0.571 0.000
2.370 5.000 0.420 0.013 1.916 0.111 0.567 0.000
2.380 5.000 0.407 0.058 1.834 0.119 0.562 0.000
2.390 5.000 0.408 0.016 1.875 0.128 0.557 0.000
2.400 5.000 0.405 0.022 1.845 0.136 0.553 0.000
2.410 5.000 0.402 0.052 1.853 0.145 0.548 0.000
2.420 5.000 0.399 0.025 1.802 0.154 0.543 0.000
2.430 5.000 0.396 0.076 1.792 0.164 0.537 0.000
2.440 5.000 0.388 0.045 1.740 0.175 0.532 0.000
2.450 5.000 0.392 0.054 1.712 0.184 0.526 0.000
2.460 5.000 0.384 0.047 1.613 0.195 0.520 0.000
2.470 5.000 0.381 0.045 1.606 0.206 0.514 0.000
2.480 5.000 0.377 0.033 1.570 0.218 0.508 0.000
2.490 5.000 0.377 0.037 1.545 0.229 0.502 0.000
2.500 5.000 0.376 0.052 1.463 0.241 0.495 0.000
2.510 5.000 0.381 0.029 1.535 0.251 0.489 0.000
2.520 5.000 0.380 0.098 1.540 0.262 0.483 0.000
2.530 5.000 0.376 0.087 1.447 0.274 0.477 0.000
2.540 5.000 0.381 0.119 1.502 0.285 0.471 0.000
2.550 5.000 0.376 0.109 1.509 0.296 0.465 0.000
2.560 5.000 0.375 0.186 1.445 0.308 0.458 0.000
2.570 5.000 0.379 0.132 1.466 0.319 0.452 0.000
2.580 5.000 0.366 0.205 1.427 0.332 0.445 0.000
2.590 5.000 0.360 0.131 1.356 0.345 0.438 0.000
2.600 5.000 0.353 0.237 1.369 0.359 0.430 0.000
2.610 5.000 0.360 0.220 1.355 0.372 0.423 0.000
2.620 5.000 0.373 0.302 1.370 0.383 0.417 0.000
2.630 5.000 0.385 0.316 1.429 0.393 0.411 0.000
2.640 5.000 0.409 0.540 1.602 0.400 0.407 0.000
2.650 5.000 0.406 0.753 1.391 0.409 0.403 0.000
2.660 5.000 0.401 0.599 1.348 0.418 0.398 0.000
2.670 5.000 0.401 0.907 1.524 0.427 0.393 0.000
2.680 5.000 0.411 0.817 1.433 0.434 0.389 0.000
2.690 5.000 0.382 0.839 1.299 0.446 0.382 0.000
2.700 5.000 0.383 0.978 1.296 0.457 0.376 0.000
2.710 5.000 0.396 0.896 1.363 0.466 0.371 0.000
2.720 5.000 0.399 0.996 1.406 0.475 0.366 0.000
2.730 5.000 0.396 1.196 1.295 0.485 0.361 0.000
2.740 5.000 0.412 1.207 1.243 0.492 0.357 0.000
2.750 5.000 0.440 1.621 1.543 0.496 0.355 0.000
2.760 5.000 0.405 1.528 1.204 0.506 0.349 0.000
2.770 5.000 0.424 1.708 1.425 0.512 0.346 0.000
2.780 5.000 0.441 2.134 1.571 0.516 0.344 0.000
2.790 5.000 0.431 2.290 1.232 0.522 0.340 0.000
2.800 5.000 0.422 2.270 1.247 0.529 0.336 0.000
2.810 5.000 0.433 2.786 1.205 0.535 0.333 0.000
2.820 5.000 0.434 2.678 1.313 0.540 0.330 0.000
2.830 5.000 0.425 2.633 1.403 0.547 0.327 0.000
2.840 5.000 0.434 2.585 1.390 0.552 0.324 0.000
2.850 5.000 0.416 2.551 1.223 0.561 0.319 0.000
2.860 5.000 0.434 2.615 1.374 0.565 0.316 0.000
2.870 5.000 0.446 2.692 1.403 0.569 0.314 0.000
2.880 5.000 0.450 2.562 1.379 0.573 0.312 0.000
2.890 5.000 0.450 2.771 1.452 0.577 0.310 0.000
2.900 5.000 0.480 2.727 1.615 0.577 0.310 0.000
2.910 5.000 0.464 2.826 1.389 0.580 0.308 0.000
2.920 5.000 0.483 2.817 1.662 0.580 0.308 0.000
2.930 5.000 0.481 3.048 1.674 0.581 0.308 0.000
2.940 5.000 0.486 3.000 1.636 0.582 0.308 0.000
2.950 5.000 0.463 3.040 1.346 0.585 0.306 0.000
2.960 5.000 0.490 3.131 1.601 0.584 0.306 0.000
2.970 5.000 0.465 3.044 1.390 0.588 0.304 0.000
2.980 5.000 0.486 3.306 1.523 0.587 0.304 0.000
2.990 5.000 0.506 3.347 1.597 0.585 0.306 0.000
3.000 5.000 0.506 3.375 1.556 0.584 0.307 0.000
3.010 5.000 0.500 3.087 1.482 0.583 0.307 0.000
3.020 5.000 0.495 3.152 1.462 0.583 0.307 0.000
3.030 5.000 0.504 3.065 1.444 0.581 0.308 0.000
3.040 5.000 0.523 3.086 1.624 0.577 0.310 0.000
3.050 5.000 0.504 2.925 1.595 0.576 0.311 0.000
3.060 5.000 0.498 2.978 1.541 0.576 0.311 0.000
3.070 5.000 0.500 3.088 1.482 0.575 0.311 0.000
3.080 5.000 0.499 2.721 1.360 0.574 0.312 0.000
3.090 5.000 0.516 2.802 1.429 0.571 0.314 0.000
3.100 5.000 0.522 2.611 1.516 0.567 0.316 0.000
3.110 5.000 0.521 2.624 1.633 0.564 0.317 0.000
3.120 5.000 0.496 2.480 1.616 0.564 0.317 0.000
3.130 5.000 0.528 2.739 1.575 0.559 0.320 0.000
3.140 5.000 0.513 2.433 1.680 0.558 0.321 0.000
3.150 5.000 0.537 2.724 1.693 0.552 0.324 0.000
3.160 5.000 0.535 2.601 1.639 0.548 0.326 0.000
3.170 5.000 0.539 2.883 1.622 0.543 0.329 0.000
3.180 5.000 0.519 2.514 1.481 0.541 0.330 0.000
3.190 5.000 0.523 2.505 1.616 0.537 0.332 0.000
3.200 5.000 0.541 2.613 1.796 0.531 0.335 0.000
3.210 5.000 0.514 2.495 1.357 0.530 0.336 0.000
3.220 5.000 0.531 2.496 1.671 0.525 0.339 0.000
3.230 5.000 0.545 2.637 1.832 0.519 0.342 0.000
3.240 5.000 0.539 2.481 1.730 0.515 0.344 0.000
3.250 5.000 0.533 2.331 1.670 0.511 0.347 0.000
3.260 5.000 0.541 2.040 1.719 0.505 0.350 0.000
3.270 5.000 0.530 2.063 1.681 0.502 0.352 0.000
3.280 5.000 0.519 1.851 1.554 0.499 0.353 0.000
3.290 5.000 0.511 1.764 1.498 0.498 0.354 0.000
3.300 5.000 0.510 1.662 1.454 0.496 0.355 0.000
3.310 5.000 0.529 1.697 1.663 0.491 0.357 0.000
3.320 5.000 0.530 1.399 1.721 0.487 0.360 0.000
3.330 5.000 0.523 1.512 1.577 0.484 0.361 0.000
3.340 5.000 0.512 1.323 1.642 0.482 0.362 0.000
3.350 5.000 0.531 1.313 1.805 0.477 0.365 0.000
3.360 5.000 0.516 1.396 1.619 0.475 0.366 0.000
3.370 5.000 0.515 1.281 1.410 0.473 0.367 0.000
3.380 5.000 0.526 1.121 1.699 0.469 0.370 0.000
3.390 5.000 0.522 1.100 1.604 0.466 0.371 0.000
3.400 5.000 0.499 0.908 1.534 0.466 0.371 0.000
3.410 6.000 0.498 0.997 1.514 0.479 0.364 0.000
3.420 7.000 0.520 1.013 1.695 0.499 0.353 0.000
3.430 8.000 0.542 1.686 1.518 0.526 0.338 0.000
3.440 9.000 0.560 1.986 1.640 0.561 0.319 0.000
3.450 10.000 0.586 2.490 1.749 0.604 0.295 0.000
3.460 11.000 0.582 3.119 1.720 0.658 0.266 0.000
3.470 12.000 0.650 4.543 1.714 0.711 0.236 0.000
3.480 13.000 0.740 5.538 2.008 0.765 0.207 0.000
3.490 14.000 0.855 7.891 2.536 0.816 0.179 0.000
3.500 15.000 0.966 10.477 2.761 0.866 0.151 0.000
3.510 15.000 0.977 13.368 2.253 0.915 0.124 0.000
3.520 15.000 1.056 16.631 1.895 0.954 0.103 0.000
3.530 15.000 1.168 19.633 2.096 0.979 0.089 0.000
3.540 15.000 1.203 18.987 2.186 1.000 0.075 0.000
3.550 15.000 1.263 22.674 2.160 1.000 0.065 0.000
3.560 15.000 1.231 24.700 1.281 1.000 0.051 0.000
3.570 15.000 1.341 25.379 1.978 1.000 0.050 0.000
3.580 15.000 1.351 23.923 1.731 1.000 0.050 0.000
3.590 15.000 1.338 25.234 1.494 1.000 0.050 0.000
3.600 15.000 1.355 22.857 1.827 1.000 0.050 0.000
3.610 15.000 1.392 24.651 1.774 1.000 0.050 0.000
3.620 15.000 1.448 22.732 2.060 1.000 0.050 0.000
3.630 15.000 1.419 23.981 2.138 1.000 0.050 0.000
3.640 15.000 1.435 22.144 1.927 1.000 0.050 0.000
3.650 15.000 1.427 22.824 1.604 1.000 0.050 0.000
3.660 15.000 1.484 23.452 1.951 1.000 0.051 0.000
3.670 15.000 1.423 22.819 1.786 1.000 0.050 0.000
3.680 15.000 1.491 21.022 2.169 1.000 0.052 0.000
3.690 15.000 1.490 24.493 1.740 1.000 0.053 0.000
3.700 15.000 1.462 21.448 1.995 1.000 0.051 0.000
3.710 15.000 1.544 20.786 2.450 1.000 0.057 0.000
3.720 15.000 1.571 22.294 2.250 1.000 0.063 0.000
3.730 15.000 1.564 21.323 2.098 1.000 0.068 0.000
3.740 15.000 1.563 22.155 2.130 1.000 0.073 0.000
3.750 15.000 1.538 22.230 2.160 1.000 0.076 0.000
3.760 15.000 1.566 21.782 2.507 0.991 0.082 0.000
3.770 15.000 1.489 20.840 2.298 0.993 0.082 0.000
3.780 15.000 1.599 20.065 2.618 0.975 0.091 0.000
3.790 15.000 1.565 21.329 2.543 0.967 0.095 0.000
3.800 15.000 1.566 22.626 1.955 0.958 0.101 0.000
3.810 15.000 1.686 19.344 2.851 0.932 0.115 0.000
3.820 15.000 1.665 20.079 3.159 0.913 0.125 0.000
3.830 15.000 1.644 21.566 3.129 0.897 0.134 0.000
3.840 15.000 1.575 20.989 2.269 0.889 0.139 0.000
3.850 15.000 1.651 19.612 2.849 0.868 0.150 0.000
3.860 15.000 1.642 20.277 3.162 0.851 0.159 0.000
3.870 15.000 1.549 19.483 2.692 0.847 0.162 0.000
3.880 15.000 1.564 20.014 3.208 0.837 0.167 0.000
3.890 15.000 1.579 17.306 3.311 0.826 0.173 0.000
3.900 15.000 1.654 18.858 3.672 0.805 0.185 0.000
3.910 15.000 1.657 18.450 3.847 0.786 0.195 0.000
3.920 15.000 1.568 17.750 3.484 0.780 0.199 0.000
3.930 15.000 1.484 16.216 3.329 0.782 0.198 0.000
3.940 15.000 1.394 13.432 3.049 0.793 0.191 0.000
3.950 15.000 1.375 10.625 2.938 0.803 0.186 0.000
3.960 15.000 1.384 9.821 3.271 0.812 0.181 0.000
3.970 15.000 1.449 10.847 3.142 0.811 0.181 0.000
3.980 15.000 1.558 11.647 3.246 0.798 0.188 0.000
3.990 15.000 1.562 10.397 3.361 0.789 0.193 0.000
4.000 15.000 1.463 10.179 2.938 0.794 0.191 0.000
4.010 15.000 1.490 9.420 3.266 0.791 0.193 0.000
4.020 15.000 1.491 9.128 3.396 0.789 0.194 0.000
4.030 15.000 1.496 9.930 3.313 0.786 0.195 0.000
4.040 15.000 1.537 8.729 3.806 0.778 0.200 0.000
4.050 15.000 1.494 9.492 3.605 0.777 0.200 0.000
4.060 15.000 1.482 8.688 3.352 0.777 0.200 0.000
4.070 15.000 1.539 9.805 3.714 0.768 0.205 0.000
4.080 15.000 1.522 8.882 3.467 0.763 0.208 0.000
4.090 15.000 1.522 8.842 3.608 0.758 0.211 0.000
4.100 15.000 1.537 9.047 3.428 0.751 0.214 0.000
4.110 15.000 1.572 8.614 3.807 0.740 0.221 0.000
4.120 15.000 1.500 7.811 3.402 0.739 0.221 0.000
4.130 15.000 1.520 7.073 3.666 0.734 0.224 0.000
4.140 15.000 1.498 7.051 3.491 0.732 0.225 0.000
4.150 15.000 1.565 6.565 3.834 0.720 0.232 0.000
4.160 15.000 1.543 6.620 3.655 0.714 0.235 0.000
4.170 15.000 1.538 6.731 3.683 0.707 0.239 0.000
4.180 15.000 1.544 6.713 3.403 0.700 0.243 0.000
4.190 15.000 1.544 6.089 3.505 0.692 0.247 0.000
4.200 15.000 1.541 6.123 3.781 0.685 0.251 0.000
4.210 15.000 1.464 5.791 3.111 0.689 0.248 0.000
4.220 15.000 1.520 5.410 3.594 0.682 0.252 0.000
4.230 15.000 1.544 5.491 3.726 0.674 0.257 0.000
4.240 15.000 1.526 4.985 3.620 0.669 0.260 0.000
4.250 15.000 1.547 4.659 3.934 0.661 0.264 0.000
4.260 15.000 1.500 4.324 3.767 0.659 0.265 0.000
4.270 15.000 1.501 4.514 3.845 0.656 0.266 0.000
4.280 15.000 1.517 4.096 3.956 0.651 0.269 0.000
4.290 15.000 1.484 4.408 3.661 0.651 0.269 0.000
