Interval=	0.01 s
ExcelDateTime=	4.4003182841235153e+004	6/21/2020 4:23:17.482718
TimeFormat=	StartOfBlock
DateFormat=
ChannelTitle=	Flow	Pressure	Volume	Breath Rate	Max Flow	Min Flow	Max Pressure	Min Pressure	Max Volume	Min Volume
Range=	20.000 L/s	5.000 mV	4.000 L	500.0000 BPM	100.0000 L/s	100.0000 L/s	100.0000 mmHg	100.0000 mmHg	100.0000 L	100.0000 L
UnitName=	*	mmHg	*	*	*	*	*	*	*	*
TopValue=	*	212.87	*	*	*	*	*	*	*	*
BottomValue=	*	-213.32	*	*	*	*	*	*	*	*
0.21	0.0050125	-0.1806551	5.014038e-005	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.22	-0.00751875	-0.1007441	-2.502441e-005	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.23	0	-0.07410712	-3.051758e-008	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.24	-0.0050125	-0.1606774	-5.010986e-005	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.25	0	-0.1406996	-3.051758e-008	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.26	-0.00751875	-0.1606774	-7.519531e-005	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.27	0	-0.1140626	-3.051758e-008	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.28	0	-0.06078862	-3.051758e-008	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.29	-0.0050125	-0.08742562	-5.010986e-005	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.3	0	-0.06744787	-3.051758e-008	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.31	-0.00250625	-0.1340404	-2.502441e-005	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.32	0.0050125	-0.007514615	5.014038e-005	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.33	0	-0.1007441	5.014038e-005	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.34	-0.0050125	-0.09408487	-3.051758e-008	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.35	-0.00250625	-0.03415162	-2.502441e-005	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.36	-0.0050125	-0.05412937	-7.519531e-005	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.37	0.00250625	0.005803885	2.505493e-005	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.38	0	-0.07410712	2.505493e-005	NaN	NaN	NaN	0.03244089	-0.1806551	0.0002255625	-0.00010025
0.39	-0.0050125	0.03910014	-2.502441e-005	NaN	NaN	NaN	0.03466063	-0.1695564	0.0002255625	-0.00010025
0.4	-0.00751875	-0.06744787	-0.0001002808	NaN	NaN	NaN	0.03910014	-0.1473589	0.0002255625	-0.00010025
0.41	0	-0.1207219	-3.051758e-008	NaN	NaN	NaN	0.03910014	-0.1473589	0.0002255625	-0.00010025
0.42	0.00250625	-0.1273811	2.505493e-005	NaN	NaN	NaN	0.03910014	-0.1473589	0.0002255625	-0.00010025
0.43	0.00751875	-0.06744787	0.0001002197	NaN	NaN	NaN	0.03910014	-0.1473589	0.0002255625	-0.00010025
0.44	0.00250625	-0.09408487	0.0001253052	NaN	NaN	NaN	0.03910014	-0.1473589	0.0002255625	-0.00010025
0.45	-0.00250625	-0.1140626	0.0001002197	NaN	NaN	NaN	0.03910014	-0.1473589	0.0002255625	-0.00010025
0.46	-0.0050125	-0.1473589	5.014038e-005	NaN	NaN	NaN	0.03910014	-0.1473589	0.0002255625	-0.00010025
0.47	-0.00250625	-0.02083312	2.505493e-005	NaN	NaN	NaN	0.01912239	-0.1606774	0.0002255625	-0.00010025
0.48	0.00250625	-0.06078862	2.505493e-005	NaN	NaN	NaN	-0.02083312	-0.1873144	0.0002255625	-0.00010025
0.49	0	-0.07410712	2.505493e-005	NaN	NaN	NaN	-0.02083312	-0.1873144	0.0002255625	-0.00010025
0.5	-0.00250625	-0.03415162	-3.051758e-008	NaN	NaN	NaN	-0.02083312	-0.1873144	0.0002255625	-0.00010025
0.51	0.0050125	-0.1273811	5.014038e-005	NaN	NaN	NaN	-0.02083312	-0.1873144	0.0002255625	-0.00010025
0.52	-0.0050125	-0.08076637	-3.051758e-008	NaN	NaN	NaN	-0.02083312	-0.1873144	0.0002255625	-0.00010025
0.53	-0.0050125	-0.1207219	-5.010986e-005	NaN	NaN	NaN	-0.02083312	-0.1873144	0.0002255625	-0.00010025
0.54	0.0050125	-0.08076637	5.014038e-005	NaN	NaN	NaN	-0.02083312	-0.1873144	0.0002255625	-0.00010025
0.55	0.00250625	-0.1140626	7.522583e-005	NaN	NaN	NaN	-0.02083312	-0.1873144	0.0002255625	-0.00010025
0.56	0.0050125	-0.09408487	0.0001253052	57.5539	0.010025	-0.00751875	-0.02083312	-0.1873144	0.0002255625	-0.00010025
0.57	0.0050125	-0.05412937	0.0001754761	57.5539	0.010025	-0.00751875	-0.02083312	-0.1873144	0.0002088542	-9.189583e-005
0.58	0	-0.1074034	0.0001754761	57.5539	0.010025	-0.00751875	-0.02083312	-0.1873144	0.0001754375	-7.518751e-005
0.59	-0.0050125	-0.06744787	0.0001253052	57.5539	0.010025	-0.00751875	-0.02083312	-0.1873144	0.0001754375	-7.518751e-005
0.6	0.00250625	-0.06078862	2.505493e-005	57.5539	0.010025	-0.00751875	-0.02083312	-0.1873144	0.0001754375	-7.518751e-005
0.61	0.00250625	-0.04081087	5.014038e-005	57.5539	0.010025	-0.00751875	-0.02083312	-0.1873144	0.0001754375	-7.518751e-005
0.62	-0.00250625	-0.08742562	2.505493e-005	57.5539	0.010025	-0.00751875	-0.02083312	-0.1873144	0.0001754375	-7.518751e-005
0.63	-0.0050125	-0.1873144	-2.502441e-005	57.5539	0.010025	-0.00751875	-0.02083312	-0.1873144	0.0001754375	-7.518751e-005
0.64	0.0050125	-0.04081087	5.014038e-005	57.5539	0.010025	-0.00751875	-0.02083312	-0.1873144	0.0001754375	-7.518751e-005
0.65	-0.0050125	-0.01417387	-3.051758e-008	57.5539	0.010025	-0.00751875	-0.01861337	-0.1873144	0.0001754375	-7.518751e-005
0.66	0.00250625	-0.1007441	2.505493e-005	57.5539	0.010025	-0.00751875	-0.01417387	-0.1873144	0.0001754375	-7.518751e-005
0.67	-0.00250625	-0.1273811	-3.051758e-008	57.5539	0.010025	-0.00751875	-0.01417387	-0.1873144	0.0001754375	-7.518751e-005
0.68	-0.00751875	-0.04747012	-7.519531e-005	57.5539	0.010025	-0.00751875	-0.01417387	-0.1873144	0.0001754375	-7.518751e-005
0.69	0	-0.06744787	-3.051758e-008	57.5539	0.010025	-0.00751875	-0.01417387	-0.1873144	0.0001754375	-7.518751e-005
0.7	-0.00250625	-0.1140626	-2.502441e-005	57.5539	0.010025	-0.00751875	-0.01417387	-0.1873144	0.0001754375	-7.518751e-005
0.71	0	-0.09408487	-3.051758e-008	57.5539	0.010025	-0.00751875	-0.01417387	-0.1873144	0.0001754375	-7.518751e-005
0.72	0.00250625	-0.08076637	2.505493e-005	57.5539	0.010025	-0.00751875	-0.01417387	-0.1873144	0.0001754375	-7.518751e-005
0.73	0	-0.07410712	2.505493e-005	57.5539	0.010025	-0.00751875	-0.01417387	-0.1873144	0.0001754375	-7.518751e-005
0.74	-0.00250625	-0.1340404	-3.051758e-008	57.5539	0.010025	-0.00751875	-0.01417387	-0.1873144	0.0001754375	-7.518751e-005
0.75	0.00250625	-0.1873144	2.505493e-005	57.5539	0.010025	-0.00751875	-0.01417387	-0.1873144	0.0001754375	-7.518751e-005
0.76	0	-0.05412937	2.505493e-005	57.5539	0.010025	-0.00751875	-0.02749237	-0.1917539	0.0001754375	-7.518751e-005
0.77	0.00250625	-0.08742562	5.014038e-005	57.5539	0.010025	-0.00751875	-0.05412936	-0.2006329	0.0001754375	-7.518751e-005
0.78	-0.00250625	-0.1873144	2.505493e-005	57.5539	0.010025	-0.00751875	-0.05412936	-0.2006329	0.0001754375	-7.518751e-005
0.79	-0.00250625	-0.09408487	-3.051758e-008	57.5539	0.010025	-0.00751875	-0.05412936	-0.2006329	0.0001754375	-7.518751e-005
0.8	-0.0050125	-0.2006329	-5.010986e-005	57.5539	0.010025	-0.00751875	-0.05412936	-0.2006329	0.0001754375	-7.518751e-005
0.81	0.010025	-0.06078862	0.0001002197	57.5539	0.010025	-0.00751875	-0.05412936	-0.2006329	0.0001754375	-7.518751e-005
0.82	-0.00250625	-0.09408487	7.522583e-005	57.5539	0.010025	-0.00751875	-0.05412936	-0.2006329	0.0001754375	-7.518751e-005
0.83	0.00751875	-0.007514615	7.522583e-005	57.5539	0.010025	-0.00751875	-0.03859111	-0.1873144	0.0001754375	-7.518751e-005
0.84	-0.00250625	-0.1606774	5.014038e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.1606774	0.0001754375	-7.518751e-005
0.85	-0.00250625	-0.01417387	2.505493e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.1606774	0.0001754375	-7.518751e-005
0.86	-0.00751875	-0.007514615	-5.010986e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.1873144	0.0001754375	-7.518751e-005
0.87	0.0050125	-0.1207219	5.014038e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.2405884	0.0001754375	-7.518751e-005
0.88	-0.00250625	-0.1007441	2.505493e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.2405884	0.0001754375	-7.518751e-005
0.89	-0.0050125	-0.06078862	-2.502441e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.2405884	0.0001754375	-7.518751e-005
0.9	0.0050125	-0.2405884	5.014038e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.2405884	0.0001754375	-7.518751e-005
0.91	0.00250625	-0.1473589	7.522583e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.2405884	0.0001754375	-7.518751e-005
0.92	-0.00250625	-0.1140626	5.014038e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.2405884	0.0001754375	-7.518751e-005
0.93	0	-0.05412937	-3.051758e-008	57.5539	0.010025	-0.00751875	-0.02083312	-0.2206106	0.0001754375	-7.518751e-005
0.94	-0.00751875	-0.1140626	-7.519531e-005	57.5539	0.010025	-0.00751875	-0.04747011	-0.1806551	0.0001754375	-7.518751e-005
0.95	0.00250625	-0.1007441	2.505493e-005	57.5539	0.010025	-0.00751875	-0.04747011	-0.1806551	0.0001754375	-7.518751e-005
0.96	-0.00250625	-0.1806551	-3.051758e-008	57.5539	0.010025	-0.00751875	-0.04747011	-0.1806551	0.0001754375	-7.518751e-005
0.97	0.00250625	-0.05412937	2.505493e-005	57.5539	0.010025	-0.00751875	-0.04747011	-0.1806551	0.0001754375	-7.518751e-005
0.98	0.0050125	-0.06078862	7.522583e-005	57.5539	0.010025	-0.00751875	-0.04747011	-0.1806551	0.0001754375	-7.518751e-005
0.99	0	-0.04747012	7.522583e-005	57.5539	0.010025	-0.00751875	-0.04747011	-0.1806551	0.0001754375	-7.518751e-005
1	-0.0050125	-0.1406996	2.505493e-005	57.5539	0.010025	-0.00751875	-0.04747011	-0.1806551	0.0001754375	-7.518751e-005
1.01	0.0050125	-0.06078862	5.014038e-005	57.5539	0.010025	-0.00751875	-0.04747011	-0.1806551	0.0001754375	-7.518751e-005
1.02	0.00250625	-0.1007441	7.522583e-005	57.5539	0.010025	-0.00751875	-0.04747011	-0.1806551	0.0001754375	-7.518751e-005
1.03	-0.00751875	-0.1074034	-3.051758e-008	57.5539	0.010025	-0.00751875	-0.04747011	-0.1806551	0.0001754375	-7.518751e-005
1.04	-0.0050125	-0.04747012	-5.010986e-005	57.5539	0.010025	-0.00751875	-0.04747011	-0.1806551	0.0001754375	-7.518751e-005
1.05	0.00250625	-0.0008553647	2.505493e-005	57.5539	0.010025	-0.00751875	-0.03193187	-0.1850946	0.0001754375	-7.518751e-005
1.06	0	-0.1406996	2.505493e-005	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.07	-0.00751875	-0.1806551	-5.010986e-005	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.08	0.0050125	-0.1207219	5.014038e-005	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.09	-0.0050125	-0.1140626	-3.051758e-008	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.1	0	-0.1007441	-3.051758e-008	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.11	0.0050125	-0.07410712	5.014038e-005	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.12	-0.00250625	-0.1939736	2.505493e-005	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.13	-0.00250625	-0.1207219	-3.051758e-008	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.14	0	-0.1739959	-3.051758e-008	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.15	-0.0050125	-0.06744787	-5.010986e-005	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.16	-0.00250625	-0.06744787	-7.519531e-005	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.17	0.00250625	-0.07410712	2.505493e-005	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.18	-0.0050125	-0.06078862	-2.502441e-005	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.19	0.00250625	-0.1473589	2.505493e-005	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.2	0.00250625	-0.04081087	5.014038e-005	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.21	0.0050125	-0.1207219	0.0001002197	57.5539	0.010025	-0.00751875	-0.0008553648	-0.1939736	0.0001754375	-7.518751e-005
1.22	0.00250625	-0.02083312	0.0001253052	57.5539	0.010025	-0.00751875	-0.007514615	-0.1939736	0.0001754375	-7.518751e-005
1.23	-0.00250625	-0.1273811	0.0001002197	57.5539	0.010025	-0.00751875	-0.02083312	-0.1939736	0.0001754375	-7.518751e-005
1.24	0.0050125	-0.04081087	5.014038e-005	57.5539	0.010025	-0.00751875	-0.02083312	-0.1939736	0.0001754375	-7.518751e-005
1.25	0.00250625	-0.1340404	7.522583e-005	57.5539	0.010025	-0.00751875	-0.02083312	-0.1939736	0.0001754375	-7.518751e-005
1.26	-0.0050125	-0.1939736	2.505493e-005	57.5539	0.010025	-0.00751875	-0.02083312	-0.1939736	0.0001754375	-7.518751e-005
1.27	-0.0050125	-0.1007441	-2.502441e-005	57.5539	0.010025	-0.00751875	-0.02083312	-0.1939736	0.0001754375	-7.518751e-005
1.28	-0.00250625	-0.06744787	-5.010986e-005	57.5539	0.010025	-0.00751875	-0.02083312	-0.1939736	0.0001754375	-7.518751e-005
1.29	-0.00250625	0.01912239	-7.519531e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.1917539	0.0001754375	-7.518751e-005
1.3	0	-0.07410712	-3.051758e-008	57.5539	0.010025	-0.00751875	0.01912239	-0.1873144	0.0001754375	-7.518751e-005
1.31	0	-0.03415162	-3.051758e-008	57.5539	0.010025	-0.00751875	0.01912239	-0.1873144	0.0001754375	-7.518751e-005
1.32	0.00250625	-0.1873144	2.505493e-005	57.5539	0.010025	-0.00751875	0.01912239	-0.1873144	0.0001754375	-7.518751e-005
1.33	0.0050125	-0.03415162	7.522583e-005	57.5539	0.010025	-0.00751875	0.01912239	-0.1873144	0.0001754375	-7.518751e-005
1.34	0.00250625	-0.03415162	0.0001002197	57.5539	0.010025	-0.00751875	0.01912239	-0.1873144	0.0001754375	-7.518751e-005
1.35	-0.0050125	-0.02749237	5.014038e-005	57.5539	0.010025	-0.00751875	0.01912239	-0.1873144	0.0001754375	-7.518751e-005
1.36	0.0050125	-0.07410712	5.014038e-005	57.5539	0.010025	-0.00751875	0.01912239	-0.1873144	0.0001754375	-7.518751e-005
1.37	-0.00250625	-0.007514615	2.505493e-005	57.5539	0.010025	-0.00751875	0.01024339	-0.1850946	0.0001754375	-7.518751e-005
1.38	-0.00751875	-0.04747012	-5.010986e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.1806551	0.0001754375	-7.518751e-005
1.39	0.00250625	-0.1007441	2.505493e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.1806551	0.0001754375	-7.518751e-005
1.4	0.00250625	-0.1007441	5.014038e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.1806551	0.0001754375	-7.518751e-005
1.41	0	-0.1340404	5.014038e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.1806551	0.0001754375	-7.518751e-005
1.42	-0.0050125	-0.1806551	-3.051758e-008	57.5539	0.010025	-0.00751875	-0.007514615	-0.1806551	0.0001754375	-7.518751e-005
1.43	-0.0050125	-0.1806551	-5.010986e-005	57.5539	0.010025	-0.00751875	-0.007514615	-0.1806551	0.0001754375	-7.518751e-005
1.44	0.0050125	0.01912239	5.014038e-005	57.5539	0.010025	-0.00751875	0.001364385	-0.1762156	0.0001754375	-7.518751e-005
1.45	0.00250625	-0.1140626	7.522583e-005	57.5539	0.010025	-0.00751875	0.01912239	-0.1673366	0.0001754375	-7.518751e-005
1.46	-0.0050125	-0.05412937	2.505493e-005	57.5539	0.010025	-0.00751875	0.01912239	-0.1673366	0.0001754375	-7.518751e-005
1.47	0	-0.1673366	-3.051758e-008	57.5539	0.010025	-0.00751875	0.01912239	-0.1673366	0.0001754375	-7.518751e-005
1.48	0	-0.06078862	-3.051758e-008	57.5539	0.010025	-0.00751875	0.01912239	-0.1673366	0.0001754375	-7.518751e-005
1.49	0.00250625	-0.1406996	2.505493e-005	57.5539	0.010025	-0.00751875	0.01912239	-0.1673366	0.0001754375	-7.518751e-005
1.5	0.00751875	-0.09408487	0.0001002197	57.5539	0.010025	-0.00751875	0.01912239	-0.1673366	0.0001754375	-7.518751e-005
1.51	-0.0050125	0.02578164	5.014038e-005	57.5539	0.010025	-0.00751875	0.02134214	-0.1517984	0.0001754375	-7.518751e-005
1.52	0.00250625	-0.09408487	2.505493e-005	57.5539	0.010025	-0.00751875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.53	0	-0.07410712	2.505493e-005	57.5539	0.010025	-0.00751875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.54	0.00751875	-0.1007441	0.0001002197	57.5539	0.010025	-0.00751875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.55	-0.0050125	-0.06744787	5.014038e-005	57.5539	0.010025	-0.00751875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.56	0	-0.08742562	-3.051758e-008	57.5539	0.010025	-0.00751875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.57	0.00250625	-0.06744787	2.505493e-005	57.5539	0.010025	-0.00751875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.58	0	-0.04081087	2.505493e-005	57.5539	0.010025	-0.00751875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.59	-0.00250625	-0.07410712	-3.051758e-008	57.5539	0.010025	-0.00751875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.6	0.00250625	-0.06078862	2.505493e-005	57.5539	0.010025	-0.00751875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.61	0.0050125	-0.05412937	7.522583e-005	72.50867	0.01754375	-0.01420208	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.62	-0.00250625	-0.07410712	5.014038e-005	102.4182	0.03258125	-0.02756875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.63	-0.00250625	-0.1207219	2.505493e-005	102.4182	0.03258125	-0.02756875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.64	-0.00250625	-0.1007441	-3.051758e-008	102.4182	0.03258125	-0.02756875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.65	-0.00250625	-0.1074034	-2.502441e-005	102.4182	0.03258125	-0.02756875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.66	0.00250625	-0.0008553647	2.505493e-005	102.4182	0.03258125	-0.02756875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.67	0	-0.06078862	2.505493e-005	102.4182	0.03258125	-0.02756875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.68	0.010025	-0.1007441	0.0001253052	102.4182	0.03258125	-0.02756875	0.02578163	-0.1207219	0.0001754375	-7.518751e-005
1.69	0.01253125	-0.06078862	0.0002506409	102.4182	0.03258125	-0.02756875	0.02578163	-0.1207219	0.0002255625	-8.354167e-005
1.7	-0.010025	0.01246314	0.0001503906	102.4182	0.03258125	-0.02756875	0.02134213	-0.1251614	0.0003258125	-0.00010025
1.71	-0.0050125	-0.09408487	0.0001002197	102.4182	0.03258125	-0.02756875	0.01246314	-0.1340404	0.0003258125	-0.00010025
1.72	0.01253125	-0.08742562	0.0001253052	102.4182	0.03258125	-0.02756875	0.01246314	-0.1340404	0.0003258125	-0.00010025
1.73	0.010025	-0.09408487	0.0002255554	102.4182	0.03258125	-0.02756875	0.01246314	-0.1340404	0.0003258125	-0.00010025
1.74	-0.01253125	-0.08742562	0.0001002197	102.4182	0.03258125	-0.02756875	0.01246314	-0.1340404	0.0003258125	-0.00010025
1.75	-0.02005	-0.1340404	-0.0001002808	102.4182	0.03258125	-0.02756875	0.01246314	-0.1340404	0.0003258125	-0.00010025
1.76	0.03258125	-0.09408487	0.0003258057	102.4182	0.03258125	-0.02756875	0.01246314	-0.1340404	0.0003258125	-0.00010025
1.77	0.01754375	0.01912239	0.0005012207	102.4182	0.03258125	-0.02756875	0.01468289	-0.1340404	0.0003842917	-0.0001169583
1.78	-0.02756875	-0.05412937	0.0002255554	102.4182	0.03258125	-0.02756875	0.01912239	-0.1340404	0.00050125	-0.000150375
1.79	-0.010025	-0.1340404	0.0001253052	102.4182	0.03258125	-0.02756875	0.01912239	-0.1340404	0.00050125	-0.000150375
1.8	0.010025	0.01912239	0.0001002197	102.4182	0.03258125	-0.02756875	0.01912239	-0.1473589	0.00050125	-0.000150375
1.81	0	-0.06078862	0.0001002197	102.4182	0.03258125	-0.02756875	0.01912239	-0.1739959	0.00050125	-0.000150375
1.82	-0.010025	-0.09408487	-3.051758e-008	102.4182	0.03258125	-0.02756875	0.01912239	-0.1739959	0.00050125	-0.000150375
1.83	0.00250625	-0.1739959	2.505493e-005	102.4182	0.03258125	-0.02756875	0.01912239	-0.1739959	0.00050125	-0.000150375
1.84	-0.00250625	-0.01417387	-3.051758e-008	102.4182	0.03258125	-0.02756875	0.01912239	-0.1739959	0.00050125	-0.000150375
1.85	-0.00751875	-0.02749237	-7.519531e-005	102.4182	0.03258125	-0.02756875	0.01912239	-0.1739959	0.00050125	-0.000150375
1.86	0.00250625	-0.1207219	2.505493e-005	102.4182	0.03258125	-0.02756875	0.01912239	-0.1739959	0.00050125	-0.000150375
1.87	0.0050125	-0.07410712	7.522583e-005	102.4182	0.03258125	-0.02756875	0.01912239	-0.1739959	0.00050125	-0.000150375
1.88	-0.00250625	-0.007514615	5.014038e-005	102.4182	0.03258125	-0.02756875	0.01024339	-0.1673366	0.00050125	-0.000150375
1.89	-0.010025	-0.1540181	-5.010986e-005	102.4182	0.03258125	-0.02756875	-0.007514615	-0.1540181	0.00050125	-0.000150375
1.9	-0.0050125	-0.04747012	-0.0001002808	102.4182	0.03258125	-0.02756875	-0.007514615	-0.1540181	0.00050125	-0.000150375
1.91	-0.00250625	-0.04747012	-0.0001252747	102.4182	0.03258125	-0.02756875	-0.007514615	-0.1540181	0.00050125	-0.000150375
1.92	-0.00250625	-0.03415162	-0.0001503601	102.4182	0.03258125	-0.02756875	-0.007514615	-0.1540181	0.00050125	-0.000150375
1.93	0	-0.08742562	-3.051758e-008	102.4182	0.03258125	-0.02756875	-0.007514615	-0.1540181	0.00050125	-0.000150375
