# covent_pc_7
# Captured 2020-07-03 03:15:43.162818 by unknown user
# Built at revision a9175b3 (dirty)
time(sec) pc_setpoint pressure dp_inhale dp_exhale cmd_inh_valve cmd_exh_valve cmd_psol
0.840 23.000 1.499 16.239 1.672 1.000 0.050 0.000
0.850 26.000 1.923 17.793 2.224 1.000 0.050 0.000
0.860 29.000 2.352 19.922 2.747 1.000 0.050 0.000
0.870 32.000 2.726 16.587 3.709 1.000 0.050 0.000
0.880 35.000 2.846 16.859 3.589 1.000 0.050 0.000
0.890 35.000 2.958 16.564 3.703 1.000 0.050 0.000
0.900 35.000 2.983 14.925 3.811 1.000 0.050 0.000
0.910 35.000 3.016 14.254 3.683 1.000 0.050 0.000
0.920 35.000 3.044 14.119 3.731 1.000 0.050 0.000
0.930 35.000 3.132 14.647 3.805 1.000 0.050 0.000
0.940 35.000 3.113 14.310 4.031 1.000 0.050 0.000
0.950 35.000 3.025 13.033 3.470 1.000 0.050 0.000
0.960 35.000 3.137 15.380 4.056 1.000 0.050 0.000
0.970 35.000 3.098 12.787 3.835 1.000 0.050 0.000
0.980 35.000 3.151 13.948 3.921 1.000 0.050 0.000
0.990 35.000 3.124 13.715 3.730 1.000 0.050 0.000
1.000 35.000 3.155 12.798 3.841 1.000 0.050 0.000
1.010 35.000 3.198 12.658 4.157 1.000 0.050 0.000
1.020 35.000 3.149 12.919 3.886 1.000 0.050 0.000
1.030 35.000 3.225 13.535 4.096 1.000 0.050 0.000
1.040 35.000 3.215 12.000 4.003 1.000 0.050 0.000
1.050 35.000 3.237 13.454 3.820 1.000 0.050 0.000
1.060 35.000 3.279 13.434 4.102 1.000 0.050 0.000
1.070 35.000 3.291 11.457 4.189 1.000 0.050 0.000
1.080 35.000 3.322 12.274 4.540 1.000 0.050 0.000
1.090 35.000 3.315 12.290 4.305 1.000 0.050 0.000
1.100 35.000 3.287 12.145 4.006 1.000 0.050 0.000
1.110 35.000 3.348 11.847 4.377 1.000 0.050 0.000
1.120 35.000 3.309 11.985 4.026 1.000 0.050 0.000
1.130 35.000 3.332 11.805 4.307 1.000 0.050 0.000
1.140 35.000 3.302 12.283 3.798 1.000 0.050 0.000
1.150 35.000 3.426 11.670 4.283 1.000 0.050 0.000
1.160 35.000 3.368 11.697 3.906 1.000 0.050 0.000
1.170 35.000 3.392 11.615 4.501 1.000 0.050 0.000
1.180 35.000 3.423 11.349 4.055 1.000 0.050 0.000
1.190 35.000 3.475 11.911 4.472 1.000 0.056 0.000
1.200 35.000 3.417 12.190 3.918 1.000 0.053 0.000
1.210 35.000 3.453 10.711 4.402 1.000 0.056 0.000
1.220 35.000 3.439 11.735 4.437 1.000 0.056 0.000
1.230 35.000 3.394 10.414 4.320 1.000 0.051 0.000
1.240 35.000 3.490 12.020 4.508 1.000 0.059 0.000
1.250 35.000 3.380 10.788 4.021 1.000 0.051 0.000
1.260 35.000 3.521 11.332 4.565 1.000 0.064 0.000
1.270 35.000 3.425 10.596 4.596 1.000 0.061 0.000
1.280 35.000 3.524 11.678 4.781 1.000 0.073 0.000
1.290 35.000 3.390 11.237 4.339 1.000 0.066 0.000
1.300 35.000 3.453 11.033 4.638 1.000 0.070 0.000
1.310 35.000 3.479 10.837 4.827 1.000 0.075 0.000
1.320 35.000 3.463 10.740 5.198 0.999 0.078 0.000
1.330 35.000 3.533 10.809 5.607 0.976 0.091 0.000
1.340 35.000 3.436 10.460 5.316 0.979 0.089 0.000
1.350 35.000 3.450 10.693 5.323 0.975 0.091 0.000
1.360 35.000 3.491 10.905 5.329 0.962 0.099 0.000
1.370 35.000 3.474 11.928 5.132 0.954 0.103 0.000
1.380 35.000 3.496 10.352 5.585 0.940 0.110 0.000
1.390 35.000 3.534 10.560 5.695 0.918 0.122 0.000
1.400 35.000 3.552 9.994 5.796 0.894 0.136 0.000
1.410 35.000 3.542 10.902 5.941 0.872 0.148 0.000
1.420 35.000 3.398 10.649 5.735 0.885 0.141 0.000
1.430 35.000 3.426 10.983 6.031 0.885 0.141 0.000
1.440 35.000 3.331 10.524 5.342 0.909 0.128 0.000
1.450 35.000 3.495 9.676 6.195 0.890 0.138 0.000
1.460 35.000 3.474 9.518 6.154 0.882 0.142 0.000
1.470 35.000 3.427 9.637 5.956 0.885 0.141 0.000
1.480 35.000 3.400 8.902 6.204 0.893 0.136 0.000
1.490 35.000 3.398 8.328 5.979 0.900 0.133 0.000
1.500 35.000 3.355 8.438 5.513 0.917 0.123 0.000
1.510 35.000 3.452 8.827 6.161 0.909 0.127 0.000
1.520 35.000 3.398 9.441 5.422 0.918 0.122 0.000
1.530 35.000 3.439 9.144 5.357 0.915 0.124 0.000
1.540 35.000 3.552 9.609 6.133 0.887 0.140 0.000
1.550 35.000 3.534 9.705 6.164 0.867 0.151 0.000
1.560 35.000 3.438 8.583 6.223 0.870 0.149 0.000
1.570 35.000 3.450 8.421 6.601 0.866 0.151 0.000
1.580 35.000 3.404 7.948 6.314 0.874 0.147 0.000
1.590 35.000 3.387 7.255 6.268 0.883 0.142 0.000
1.600 35.000 3.412 8.345 6.322 0.886 0.140 0.000
1.610 35.000 3.485 8.269 6.284 0.873 0.147 0.000
1.620 35.000 3.420 8.429 6.211 0.878 0.145 0.000
1.630 35.000 3.387 7.790 6.016 0.888 0.139 0.000
1.640 35.000 3.411 7.935 5.922 0.892 0.137 0.000
1.650 35.000 3.474 8.152 6.124 0.881 0.143 0.000
1.660 35.000 3.466 8.579 6.253 0.874 0.147 0.000
1.670 35.000 3.521 8.189 6.661 0.854 0.158 0.000
1.680 35.000 3.414 7.520 6.407 0.862 0.153 0.000
1.690 35.000 3.435 7.596 6.681 0.861 0.154 0.000
1.700 35.000 3.439 7.867 6.764 0.859 0.155 0.000
1.710 35.000 3.391 7.397 6.604 0.870 0.149 0.000
1.720 35.000 3.422 7.582 6.383 0.870 0.149 0.000
1.730 35.000 3.490 7.767 6.758 0.856 0.157 0.000
1.740 35.000 3.430 7.562 6.671 0.859 0.155 0.000
1.750 35.000 3.374 7.420 6.409 0.873 0.147 0.000
1.760 35.000 3.484 7.321 6.775 0.858 0.156 0.000
1.770 35.000 3.483 7.176 6.992 0.848 0.161 0.000
1.780 35.000 3.390 7.794 6.537 0.860 0.154 0.000
1.790 5.000 3.462 7.757 6.594 0.145 0.548 0.000
1.800 5.000 3.339 7.143 7.147 0.050 0.600 0.000
1.810 5.000 3.140 6.781 9.400 0.050 0.600 0.000
1.820 5.000 2.753 3.612 11.362 0.050 0.600 0.000
1.830 5.000 2.071 0.029 10.054 0.050 0.600 0.000
1.840 5.000 1.853 0.174 9.040 0.050 0.600 0.000
1.850 5.000 1.361 -0.085 6.542 0.050 0.600 0.000
1.860 5.000 1.209 0.143 5.874 0.050 0.600 0.000
1.870 5.000 1.057 0.093 4.947 0.050 0.600 0.000
1.880 5.000 0.964 0.076 4.584 0.050 0.600 0.000
1.890 5.000 0.904 0.121 4.201 0.050 0.600 0.000
1.900 5.000 0.868 0.039 4.053 0.050 0.600 0.000
1.910 5.000 0.845 0.102 3.916 0.050 0.600 0.000
1.920 5.000 0.814 0.088 3.858 0.050 0.600 0.000
1.930 5.000 0.795 0.095 3.725 0.050 0.600 0.000
1.940 5.000 0.762 0.101 3.544 0.050 0.600 0.000
1.950 5.000 0.753 0.090 3.487 0.050 0.600 0.000
1.960 5.000 0.738 0.071 3.402 0.050 0.600 0.000
1.970 5.000 0.715 0.089 3.346 0.050 0.600 0.000
1.980 5.000 0.704 0.045 3.286 0.050 0.600 0.000
1.990 5.000 0.689 0.085 3.202 0.050 0.600 0.000
2.000 5.000 0.672 0.091 3.171 0.050 0.600 0.000
2.010 5.000 0.658 0.123 3.058 0.050 0.600 0.000
2.020 5.000 0.643 0.054 3.003 0.050 0.600 0.000
2.030 5.000 0.624 0.132 2.926 0.050 0.600 0.000
2.040 5.000 0.609 0.088 2.825 0.050 0.600 0.000
2.050 5.000 0.587 0.084 2.734 0.050 0.600 0.000
2.060 5.000 0.584 0.094 2.715 0.050 0.600 0.000
2.070 5.000 0.571 0.070 2.659 0.050 0.600 0.000
2.080 5.000 0.562 0.096 2.599 0.050 0.600 0.000
2.090 5.000 0.542 0.104 2.529 0.050 0.600 0.000
2.100 5.000 0.532 0.084 2.483 0.050 0.600 0.000
2.110 5.000 0.517 0.120 2.390 0.050 0.600 0.000
2.120 5.000 0.504 0.054 2.329 0.050 0.600 0.000
2.130 5.000 0.491 0.105 2.275 0.050 0.600 0.000
2.140 5.000 0.480 0.093 2.205 0.052 0.599 0.000
2.150 5.000 0.461 0.062 2.145 0.059 0.595 0.000
2.160 5.000 0.455 0.119 2.070 0.066 0.591 0.000
2.170 5.000 0.445 0.053 2.023 0.076 0.586 0.000
2.180 5.000 0.432 0.080 1.968 0.088 0.579 0.000
2.190 5.000 0.422 0.091 1.940 0.102 0.572 0.000
2.200 5.000 0.415 0.104 1.897 0.117 0.563 0.000
2.210 5.000 0.406 0.104 1.841 0.134 0.554 0.000
2.220 5.000 0.395 0.123 1.808 0.154 0.543 0.000
2.230 5.000 0.387 0.103 1.763 0.175 0.531 0.000
2.240 5.000 0.388 0.123 1.720 0.195 0.520 0.000
2.250 5.000 0.392 0.107 1.706 0.215 0.509 0.000
2.260 5.000 0.385 0.116 1.610 0.236 0.498 0.000
2.270 5.000 0.382 0.133 1.563 0.258 0.486 0.000
2.280 5.000 0.389 0.120 1.569 0.278 0.475 0.000
2.290 5.000 0.391 0.224 1.551 0.298 0.464 0.000
2.300 5.000 0.403 0.183 1.550 0.315 0.454 0.000
2.310 5.000 0.411 0.224 1.648 0.330 0.446 0.000
2.320 5.000 0.415 0.254 1.661 0.345 0.438 0.000
2.330 5.000 0.409 0.133 1.587 0.362 0.429 0.000
2.340 5.000 0.411 0.258 1.630 0.377 0.420 0.000
2.350 5.000 0.413 0.393 1.518 0.393 0.411 0.000
2.360 5.000 0.443 0.421 1.562 0.401 0.407 0.000
2.370 5.000 0.469 0.490 1.748 0.404 0.405 0.000
2.380 5.000 0.510 0.733 1.845 0.399 0.408 0.000
2.390 5.000 0.514 0.526 1.939 0.394 0.411 0.000
2.400 5.000 0.504 0.637 1.765 0.391 0.412 0.000
2.410 5.000 0.484 0.482 1.682 0.393 0.411 0.000
2.420 5.000 0.479 0.436 1.735 0.396 0.410 0.000
2.430 5.000 0.448 0.504 1.610 0.405 0.405 0.000
2.440 5.000 0.464 0.603 1.652 0.410 0.402 0.000
2.450 5.000 0.478 0.566 1.786 0.412 0.401 0.000
2.460 5.000 0.490 0.815 1.695 0.411 0.401 0.000
2.470 5.000 0.490 0.628 1.770 0.411 0.401 0.000
2.480 5.000 0.478 0.850 1.689 0.414 0.400 0.000
2.490 5.000 0.465 0.651 1.630 0.420 0.397 0.000
2.500 5.000 0.478 0.837 1.613 0.422 0.396 0.000
2.510 5.000 0.470 0.690 1.569 0.426 0.393 0.000
2.520 5.000 0.465 0.726 1.618 0.431 0.390 0.000
2.530 5.000 0.468 0.787 1.696 0.436 0.388 0.000
2.540 5.000 0.451 0.834 1.501 0.444 0.383 0.000
2.550 5.000 0.450 0.770 1.414 0.452 0.379 0.000
2.560 5.000 0.450 0.778 1.424 0.460 0.374 0.000
2.570 5.000 0.447 0.646 1.485 0.469 0.369 0.000
2.580 5.000 0.450 0.897 1.454 0.477 0.365 0.000
2.590 5.000 0.465 1.036 1.541 0.482 0.363 0.000
2.600 5.000 0.475 1.204 1.446 0.484 0.361 0.000
2.610 5.000 0.504 1.164 1.589 0.480 0.363 0.000
2.620 5.000 0.496 1.044 1.711 0.480 0.364 0.000
2.630 5.000 0.476 1.071 1.568 0.483 0.362 0.000
2.640 5.000 0.465 1.136 1.473 0.489 0.359 0.000
2.650 5.000 0.479 1.191 1.568 0.490 0.358 0.000
2.660 5.000 0.495 1.452 1.625 0.489 0.359 0.000
2.670 5.000 0.501 1.332 1.635 0.486 0.360 0.000
2.680 5.000 0.479 1.279 1.459 0.490 0.358 0.000
2.690 5.000 0.477 1.386 1.368 0.492 0.357 0.000
2.700 5.000 0.485 1.327 1.524 0.493 0.356 0.000
2.710 5.000 0.487 1.434 1.525 0.494 0.356 0.000
2.720 5.000 0.490 1.467 1.570 0.494 0.356 0.000
2.730 5.000 0.471 1.387 1.395 0.498 0.353 0.000
2.740 5.000 0.488 1.558 1.478 0.498 0.354 0.000
2.750 5.000 0.485 1.575 1.506 0.499 0.353 0.000
2.760 5.000 0.501 1.531 1.653 0.497 0.354 0.000
2.770 5.000 0.498 1.553 1.578 0.495 0.355 0.000
2.780 5.000 0.479 1.425 1.433 0.498 0.354 0.000
2.790 5.000 0.486 1.526 1.571 0.499 0.353 0.000
2.800 5.000 0.498 1.549 1.620 0.497 0.354 0.000
2.810 5.000 0.495 1.469 1.677 0.496 0.355 0.000
2.820 5.000 0.477 1.562 1.452 0.499 0.353 0.000
2.830 5.000 0.483 1.606 1.453 0.500 0.352 0.000
2.840 5.000 0.494 1.613 1.647 0.499 0.353 0.000
2.850 5.000 0.497 1.556 1.704 0.498 0.354 0.000
2.860 5.000 0.478 1.558 1.571 0.501 0.352 0.000
2.870 5.000 0.492 1.610 1.507 0.500 0.353 0.000
2.880 5.000 0.484 1.513 1.713 0.501 0.352 0.000
2.890 5.000 0.501 1.680 1.693 0.499 0.353 0.000
2.900 5.000 0.481 1.632 1.391 0.501 0.352 0.000
2.910 5.000 0.501 1.611 1.645 0.498 0.353 0.000
2.920 5.000 0.503 1.536 1.560 0.496 0.355 0.000
2.930 5.000 0.489 1.500 1.632 0.497 0.354 0.000
2.940 5.000 0.466 1.579 1.484 0.502 0.351 0.000
2.950 5.000 0.469 1.596 1.439 0.507 0.349 0.000
2.960 5.000 0.505 1.702 1.621 0.502 0.351 0.000
2.970 5.000 0.516 1.534 1.781 0.497 0.354 0.000
2.980 5.000 0.494 1.572 1.696 0.497 0.354 0.000
2.990 5.000 0.470 1.434 1.478 0.502 0.352 0.000
3.000 5.000 0.484 1.530 1.463 0.502 0.351 0.000
3.010 5.000 0.506 1.695 1.680 0.498 0.353 0.000
3.020 5.000 0.501 1.607 1.562 0.496 0.354 0.000
3.030 5.000 0.493 1.586 1.625 0.496 0.355 0.000
3.040 5.000 0.477 1.522 1.442 0.499 0.353 0.000
3.050 5.000 0.483 1.514 1.422 0.501 0.352 0.000
3.060 5.000 0.498 1.564 1.706 0.499 0.353 0.000
3.070 5.000 0.490 1.549 1.727 0.499 0.353 0.000
3.080 5.000 0.480 1.601 1.363 0.501 0.352 0.000
3.090 5.000 0.501 1.608 1.581 0.498 0.353 0.000
3.100 5.000 0.489 1.583 1.550 0.499 0.353 0.000
3.110 5.000 0.495 1.431 1.600 0.498 0.354 0.000
3.120 5.000 0.493 1.601 1.741 0.497 0.354 0.000
3.130 5.000 0.480 1.401 1.589 0.500 0.353 0.000
3.140 5.000 0.503 1.540 1.742 0.496 0.355 0.000
3.150 5.000 0.485 1.529 1.653 0.498 0.354 0.000
3.160 5.000 0.480 1.712 1.321 0.500 0.352 0.000
3.170 5.000 0.492 1.624 1.540 0.500 0.353 0.000
3.180 5.000 0.483 1.527 1.524 0.501 0.352 0.000
3.190 5.000 0.484 1.576 1.530 0.503 0.351 0.000
3.200 5.000 0.510 1.733 1.713 0.498 0.354 0.000
3.210 5.000 0.480 1.697 1.521 0.501 0.352 0.000
3.220 5.000 0.474 1.793 1.371 0.504 0.350 0.000
3.230 5.000 0.494 1.707 1.506 0.503 0.351 0.000
3.240 5.000 0.494 1.730 1.507 0.502 0.351 0.000
3.250 5.000 0.507 1.559 1.640 0.498 0.353 0.000
3.260 5.000 0.483 1.699 1.431 0.501 0.352 0.000
3.270 5.000 0.468 1.665 1.401 0.506 0.349 0.000
3.280 5.000 0.495 1.602 1.457 0.504 0.350 0.000
3.290 5.000 0.492 1.713 1.536 0.503 0.351 0.000
3.300 5.000 0.493 1.677 1.533 0.503 0.351 0.000
3.310 5.000 0.484 1.727 1.504 0.504 0.350 0.000
3.320 5.000 0.467 1.563 1.435 0.510 0.347 0.000
3.330 5.000 0.484 1.767 1.551 0.510 0.347 0.000
3.340 5.000 0.493 1.782 1.587 0.510 0.347 0.000
3.350 5.000 0.504 1.795 1.695 0.506 0.349 0.000
3.360 5.000 0.511 1.779 1.726 0.502 0.351 0.000
3.370 5.000 0.514 1.559 1.702 0.497 0.354 0.000
3.380 5.000 0.493 1.485 1.640 0.497 0.354 0.000
3.390 5.000 0.496 1.507 1.598 0.496 0.355 0.000
3.400 5.000 0.492 1.619 1.399 0.496 0.355 0.000
3.410 5.000 0.492 1.502 1.397 0.495 0.355 0.000
3.420 5.000 0.492 1.443 1.420 0.495 0.355 0.000
3.430 5.000 0.473 1.463 1.476 0.499 0.353 0.000
3.440 5.000 0.475 1.571 1.550 0.502 0.351 0.000
3.450 5.000 0.497 1.677 1.598 0.500 0.353 0.000
3.460 5.000 0.487 1.675 1.528 0.501 0.352 0.000
3.470 5.000 0.482 1.542 1.588 0.503 0.351 0.000
3.480 5.000 0.484 1.737 1.530 0.504 0.350 0.000
3.490 5.000 0.472 1.525 1.375 0.508 0.348 0.000
3.500 5.000 0.481 1.784 1.521 0.510 0.347 0.000
3.510 5.000 0.494 1.837 1.555 0.508 0.348 0.000
3.520 5.000 0.501 1.906 1.589 0.506 0.349 0.000
3.530 5.000 0.492 1.792 1.628 0.506 0.349 0.000
3.540 5.000 0.492 1.712 1.488 0.506 0.349 0.000
3.550 5.000 0.504 1.674 1.630 0.503 0.351 0.000
3.560 5.000 0.487 1.707 1.570 0.504 0.350 0.000
3.570 5.000 0.499 1.598 1.618 0.502 0.352 0.000
3.580 5.000 0.495 1.741 1.697 0.501 0.352 0.000
3.590 5.000 0.491 1.682 1.489 0.501 0.352 0.000
3.600 5.000 0.476 1.566 1.455 0.504 0.350 0.000
3.610 5.000 0.490 1.536 1.659 0.504 0.351 0.000
3.620 5.000 0.511 1.632 1.684 0.499 0.353 0.000
3.630 5.000 0.502 1.556 1.521 0.497 0.354 0.000
3.640 5.000 0.501 1.417 1.621 0.495 0.355 0.000
3.650 5.000 0.476 1.599 1.548 0.498 0.353 0.000
3.660 5.000 0.473 1.613 1.210 0.502 0.351 0.000
3.670 5.000 0.491 1.590 1.483 0.501 0.352 0.000
3.680 5.000 0.491 1.634 1.504 0.501 0.352 0.000
3.690 5.000 0.489 1.621 1.530 0.501 0.352 0.000
3.700 5.000 0.475 1.667 1.426 0.505 0.350 0.000
3.710 5.000 0.490 1.742 1.425 0.504 0.350 0.000
3.720 5.000 0.508 1.563 1.824 0.500 0.352 0.000
3.730 5.000 0.508 1.724 1.907 0.497 0.354 0.000
3.740 5.000 0.492 1.560 1.602 0.497 0.354 0.000
3.750 5.000 0.482 1.538 1.420 0.499 0.353 0.000
3.760 5.000 0.505 1.553 1.648 0.495 0.355 0.000
3.770 5.000 0.502 1.511 1.621 0.493 0.357 0.000
3.780 5.000 0.461 1.558 1.304 0.500 0.352 0.000
3.790 5.000 0.479 1.575 1.355 0.502 0.352 0.000
3.800 8.000 0.493 1.632 1.576 0.571 0.313 0.000
3.810 11.000 0.493 2.029 1.563 0.700 0.242 0.000
3.820 14.000 0.575 3.090 1.591 0.868 0.150 0.000
3.830 17.000 0.882 5.989 2.367 1.000 0.064 0.000
3.840 20.000 1.145 9.452 2.103 1.000 0.050 0.000
3.850 23.000 1.486 14.357 1.984 1.000 0.050 0.000
3.860 26.000 1.981 17.992 2.937 1.000 0.050 0.000
3.870 29.000 2.375 19.987 2.987 1.000 0.050 0.000
3.880 32.000 2.668 18.075 3.254 1.000 0.050 0.000
3.890 35.000 2.841 15.674 3.497 1.000 0.050 0.000
3.900 35.000 2.964 14.598 3.859 1.000 0.050 0.000
3.910 35.000 3.019 16.213 4.020 1.000 0.050 0.000
3.920 35.000 2.995 15.122 3.910 1.000 0.050 0.000
3.930 35.000 3.085 14.614 4.236 1.000 0.050 0.000
3.940 35.000 3.107 14.895 4.144 1.000 0.050 0.000
3.950 35.000 3.042 14.175 3.460 1.000 0.050 0.000
3.960 35.000 3.135 13.038 3.962 1.000 0.050 0.000
3.970 35.000 3.072 13.993 3.796 1.000 0.050 0.000
3.980 35.000 3.186 13.912 4.179 1.000 0.050 0.000
3.990 35.000 3.084 14.543 3.487 1.000 0.050 0.000
4.000 35.000 3.177 13.397 3.776 1.000 0.050 0.000
4.010 35.000 3.137 13.600 3.816 1.000 0.050 0.000
4.020 35.000 3.197 13.433 4.080 1.000 0.050 0.000
4.030 35.000 3.206 12.590 3.920 1.000 0.050 0.000
4.040 35.000 3.137 13.261 3.551 1.000 0.050 0.000
4.050 35.000 3.223 12.871 3.827 1.000 0.050 0.000
4.060 35.000 3.263 11.046 4.303 1.000 0.050 0.000
4.070 35.000 3.279 12.680 4.206 1.000 0.050 0.000
4.080 35.000 3.299 13.752 4.135 1.000 0.050 0.000
4.090 35.000 3.197 12.888 3.496 1.000 0.050 0.000
4.100 35.000 3.294 11.900 4.244 1.000 0.050 0.000
4.110 35.000 3.271 12.141 3.848 1.000 0.050 0.000
4.120 35.000 3.269 11.770 3.978 1.000 0.050 0.000
4.130 35.000 3.369 11.669 4.526 1.000 0.050 0.000
4.140 35.000 3.310 12.523 3.983 1.000 0.050 0.000
4.150 35.000 3.390 12.157 4.199 1.000 0.050 0.000
4.160 35.000 3.422 10.940 4.146 1.000 0.050 0.000
4.170 35.000 3.407 11.694 4.298 1.000 0.050 0.000
4.180 35.000 3.372 11.498 4.234 1.000 0.050 0.000
4.190 35.000 3.394 11.222 4.183 1.000 0.050 0.000
4.200 35.000 3.433 12.185 4.007 1.000 0.050 0.000
4.210 35.000 3.388 11.391 3.930 1.000 0.050 0.000
4.220 35.000 3.432 11.068 4.099 1.000 0.050 0.000
4.230 35.000 3.412 11.521 4.061 1.000 0.050 0.000
4.240 35.000 3.452 10.798 4.073 1.000 0.053 0.000
4.250 35.000 3.536 11.521 4.663 1.000 0.066 0.000
4.260 35.000 3.435 11.240 4.409 1.000 0.064 0.000
4.270 35.000 3.452 10.927 4.566 1.000 0.066 0.000
4.280 35.000 3.428 11.442 4.772 1.000 0.065 0.000
4.290 35.000 3.448 10.919 4.800 1.000 0.068 0.000
