# covent_pc_5
# Captured 2020-07-03 03:13:08.411757 by unknown user
# Built at revision a9175b3 (dirty)
time(sec) pc_setpoint pressure dp_inhale dp_exhale cmd_inh_valve cmd_exh_valve cmd_psol
2.740 5.000 0.507 1.166 1.709 0.478 0.365 0.000
2.750 5.000 0.492 1.054 1.710 0.478 0.364 0.000
2.760 5.000 0.480 1.157 1.576 0.480 0.364 0.000
2.770 5.000 0.478 1.023 1.508 0.481 0.363 0.000
2.780 5.000 0.485 1.134 1.598 0.481 0.363 0.000
2.790 5.000 0.487 0.998 1.629 0.481 0.363 0.000
2.800 5.000 0.480 1.169 1.677 0.483 0.362 0.000
2.810 5.000 0.476 1.168 1.737 0.484 0.361 0.000
2.820 5.000 0.468 1.303 1.495 0.487 0.360 0.000
2.830 5.000 0.479 1.157 1.658 0.488 0.359 0.000
2.840 5.000 0.473 1.368 1.589 0.490 0.358 0.000
2.850 5.000 0.477 1.255 1.631 0.491 0.358 0.000
2.860 5.000 0.472 1.482 1.474 0.493 0.357 0.000
2.870 5.000 0.474 1.356 1.593 0.494 0.356 0.000
2.880 5.000 0.476 1.417 1.557 0.496 0.355 0.000
2.890 5.000 0.475 1.399 1.526 0.497 0.354 0.000
2.900 5.000 0.474 1.431 1.524 0.499 0.353 0.000
2.910 5.000 0.468 1.546 1.437 0.501 0.352 0.000
2.920 5.000 0.470 1.621 1.331 0.503 0.351 0.000
2.930 5.000 0.470 1.592 1.410 0.505 0.350 0.000
2.940 5.000 0.504 1.840 1.701 0.503 0.351 0.000
2.950 5.000 0.468 1.582 1.377 0.506 0.349 0.000
2.960 5.000 0.467 1.620 1.497 0.509 0.348 0.000
2.970 5.000 0.468 1.847 1.522 0.511 0.347 0.000
2.980 5.000 0.477 1.895 1.407 0.512 0.346 0.000
2.990 5.000 0.493 1.906 1.562 0.511 0.347 0.000
3.000 5.000 0.481 1.697 1.621 0.512 0.346 0.000
3.010 5.000 0.471 1.742 1.576 0.515 0.345 0.000
3.020 5.000 0.486 1.953 1.535 0.514 0.345 0.000
3.030 5.000 0.499 1.923 1.680 0.513 0.345 0.000
3.040 5.000 0.484 1.904 1.577 0.514 0.345 0.000
3.050 5.000 0.497 1.868 1.598 0.513 0.345 0.000
3.060 5.000 0.499 2.068 1.545 0.512 0.346 0.000
3.070 5.000 0.492 1.905 1.388 0.512 0.346 0.000
3.080 5.000 0.492 1.859 1.524 0.512 0.346 0.000
3.090 5.000 0.491 1.674 1.668 0.512 0.346 0.000
3.100 5.000 0.517 1.875 1.777 0.508 0.348 0.000
3.110 5.000 0.482 1.774 1.415 0.510 0.347 0.000
3.120 5.000 0.489 1.829 1.485 0.510 0.347 0.000
3.130 5.000 0.510 1.811 1.720 0.508 0.348 0.000
3.140 5.000 0.493 1.758 1.463 0.508 0.348 0.000
3.150 5.000 0.496 1.598 1.658 0.507 0.348 0.000
3.160 5.000 0.511 1.794 1.730 0.505 0.350 0.000
3.170 5.000 0.483 1.716 1.378 0.506 0.349 0.000
3.180 5.000 0.501 1.681 1.649 0.505 0.350 0.000
3.190 5.000 0.504 1.681 1.767 0.503 0.351 0.000
3.200 5.000 0.507 1.675 1.652 0.501 0.352 0.000
3.210 5.000 0.513 1.580 1.842 0.499 0.353 0.000
3.220 5.000 0.492 1.672 1.493 0.500 0.353 0.000
3.230 5.000 0.492 1.523 1.535 0.500 0.353 0.000
3.240 5.000 0.487 1.677 1.441 0.500 0.352 0.000
3.250 5.000 0.505 1.592 1.551 0.498 0.354 0.000
