# covent_pc_6
# Captured 2020-07-03 03:14:24.650087 by unknown user
# Built at revision a9175b3 (dirty)
time(sec) pc_setpoint pressure dp_inhale dp_exhale cmd_inh_valve cmd_exh_valve cmd_psol
2.700 35.000 3.170 13.130 3.560 1.000 0.050 0.000
2.710 35.000 3.252 11.511 3.890 1.000 0.050 0.000
2.720 35.000 3.259 11.490 4.213 1.000 0.050 0.000
2.730 35.000 3.216 11.966 3.943 1.000 0.050 0.000
2.740 35.000 3.263 13.054 4.280 1.000 0.050 0.000
2.750 35.000 3.254 12.805 4.064 1.000 0.050 0.000
2.760 35.000 3.257 12.374 3.843 1.000 0.050 0.000
2.770 35.000 3.356 12.868 4.332 1.000 0.050 0.000
2.780 35.000 3.222 11.802 3.403 1.000 0.050 0.000
2.790 35.000 3.286 11.848 4.058 1.000 0.050 0.000
2.800 35.000 3.304 12.393 3.901 1.000 0.050 0.000
2.810 35.000 3.390 12.587 4.249 1.000 0.050 0.000
2.820 35.000 3.249 12.157 3.830 1.000 0.050 0.000
2.830 35.000 3.316 11.335 4.042 1.000 0.050 0.000
2.840 35.000 3.370 11.008 4.401 1.000 0.050 0.000
2.850 35.000 3.335 11.226 4.035 1.000 0.050 0.000
2.860 35.000 3.335 12.423 4.017 1.000 0.050 0.000
2.870 35.000 3.337 12.295 4.052 1.000 0.050 0.000
2.880 35.000 3.405 11.729 4.297 1.000 0.050 0.000
2.890 35.000 3.354 12.027 4.067 1.000 0.050 0.000
2.900 35.000 3.306 11.480 3.824 1.000 0.050 0.000
2.910 35.000 3.371 11.612 4.126 1.000 0.050 0.000
2.920 35.000 3.375 11.273 3.917 1.000 0.050 0.000
2.930 35.000 3.404 11.839 4.012 1.000 0.050 0.000
2.940 35.000 3.407 11.093 4.016 1.000 0.050 0.000
2.950 35.000 3.455 11.364 4.505 1.000 0.053 0.000
2.960 35.000 3.400 11.345 4.119 1.000 0.050 0.000
2.970 35.000 3.416 11.679 4.069 1.000 0.050 0.000
2.980 35.000 3.437 11.654 4.035 1.000 0.051 0.000
2.990 35.000 3.438 11.645 4.139 1.000 0.051 0.000
3.000 35.000 3.417 10.969 4.026 1.000 0.050 0.000
3.010 35.000 3.504 10.739 4.469 1.000 0.059 0.000
3.020 35.000 3.421 11.409 4.410 1.000 0.056 0.000
3.030 35.000 3.492 9.768 4.771 1.000 0.064 0.000
3.040 35.000 3.457 11.668 4.803 1.000 0.066 0.000
3.050 35.000 3.350 11.080 4.435 1.000 0.055 0.000
3.060 35.000 3.519 12.040 4.970 1.000 0.068 0.000
3.070 35.000 3.342 11.448 4.178 1.000 0.054 0.000
3.080 35.000 3.437 11.191 4.448 1.000 0.057 0.000
3.090 35.000 3.375 10.891 4.356 1.000 0.050 0.000
3.100 35.000 3.494 11.698 4.527 1.000 0.059 0.000
3.110 35.000 3.432 10.939 4.173 1.000 0.058 0.000
3.120 35.000 3.505 10.546 4.573 1.000 0.067 0.000
3.130 35.000 3.424 11.182 4.429 1.000 0.064 0.000
3.140 35.000 3.456 10.783 4.793 1.000 0.068 0.000
3.150 35.000 3.449 10.779 4.954 1.000 0.069 0.000
3.160 35.000 3.399 10.502 4.748 1.000 0.065 0.000
3.170 35.000 3.498 11.221 4.994 1.000 0.074 0.000
3.180 35.000 3.435 11.727 4.840 1.000 0.073 0.000
3.190 35.000 3.484 11.978 4.961 0.996 0.080 0.000
3.200 35.000 3.435 10.332 5.055 0.997 0.079 0.000
3.210 35.000 3.586 11.849 6.094 0.961 0.099 0.000
3.220 35.000 3.506 10.518 5.546 0.949 0.106 0.000
3.230 35.000 3.496 11.271 5.482 0.937 0.112 0.000
3.240 35.000 3.448 10.948 5.601 0.936 0.113 0.000
3.250 35.000 3.434 11.012 5.422 0.936 0.113 0.000
3.260 35.000 3.424 11.788 5.283 0.938 0.112 0.000
3.270 35.000 3.390 11.133 5.041 0.947 0.106 0.000
3.280 35.000 3.508 11.556 5.568 0.928 0.117 0.000
3.290 35.000 3.427 10.181 5.456 0.932 0.115 0.000
3.300 35.000 3.408 11.110 5.174 0.938 0.112 0.000
3.310 35.000 3.414 10.679 5.322 0.941 0.110 0.000
3.320 35.000 3.394 11.145 5.024 0.949 0.105 0.000
3.330 35.000 3.512 11.526 5.630 0.929 0.117 0.000
3.340 35.000 3.423 10.088 5.210 0.934 0.114 0.000
3.350 35.000 3.437 10.502 5.334 0.933 0.115 0.000
3.360 35.000 3.433 10.071 5.350 0.933 0.115 0.000
3.370 10.000 3.463 10.249 5.360 0.337 0.442 0.000
3.380 10.000 3.432 10.927 6.226 0.050 0.600 0.000
3.390 10.000 3.292 10.313 8.922 0.050 0.600 0.000
3.400 10.000 2.901 11.339 11.782 0.050 0.600 0.000
3.410 10.000 2.690 7.427 12.938 0.050 0.600 0.000
3.420 10.000 1.978 -0.050 9.904 0.050 0.600 0.000
3.430 10.000 1.791 0.456 8.744 0.050 0.600 0.000
3.440 10.000 1.183 -0.025 5.725 0.050 0.600 0.000
3.450 10.000 1.084 0.155 5.162 0.050 0.600 0.000
3.460 10.000 0.911 0.125 4.277 0.067 0.591 0.000
3.470 10.000 0.882 0.085 4.029 0.088 0.579 0.000
3.480 10.000 0.829 0.068 3.823 0.120 0.561 0.000
3.490 10.000 0.808 0.099 3.710 0.155 0.542 0.000
3.500 10.000 0.785 0.117 3.579 0.195 0.520 0.000
3.510 10.000 0.792 0.140 3.482 0.233 0.499 0.000
3.520 10.000 0.800 0.119 3.350 0.269 0.480 0.000
3.530 10.000 0.822 0.129 3.275 0.300 0.463 0.000
3.540 10.000 0.844 0.197 3.256 0.326 0.448 0.000
3.550 10.000 0.880 0.198 3.471 0.345 0.438 0.000
3.560 10.000 0.898 0.289 3.510 0.361 0.429 0.000
3.570 10.000 0.906 0.167 3.490 0.375 0.421 0.000
3.580 10.000 0.933 0.322 3.537 0.384 0.416 0.000
3.590 10.000 0.954 0.392 3.575 0.388 0.414 0.000
3.600 10.000 0.982 0.403 3.653 0.387 0.415 0.000
3.610 10.000 1.000 0.317 3.785 0.382 0.417 0.000
3.620 10.000 1.006 0.501 3.789 0.377 0.420 0.000
3.630 10.000 1.009 0.236 3.755 0.371 0.424 0.000
3.640 10.000 0.986 0.202 3.734 0.371 0.424 0.000
3.650 10.000 0.973 0.319 3.576 0.373 0.422 0.000
3.660 10.000 0.946 0.332 3.548 0.381 0.418 0.000
3.670 10.000 0.943 0.331 3.435 0.388 0.414 0.000
3.680 10.000 0.956 0.351 3.545 0.393 0.411 0.000
3.690 10.000 0.960 0.367 3.481 0.397 0.409 0.000
3.700 10.000 0.979 0.347 3.606 0.396 0.409 0.000
3.710 10.000 0.981 0.472 3.535 0.396 0.409 0.000
3.720 10.000 0.984 0.523 3.460 0.396 0.410 0.000
3.730 10.000 0.982 0.325 3.524 0.396 0.410 0.000
3.740 10.000 0.977 0.335 3.624 0.396 0.409 0.000
3.750 10.000 0.974 0.469 3.604 0.398 0.409 0.000
3.760 10.000 0.962 0.445 3.571 0.402 0.406 0.000
3.770 10.000 0.968 0.406 3.495 0.404 0.405 0.000
3.780 10.000 0.969 0.507 3.435 0.407 0.404 0.000
3.790 10.000 0.968 0.522 3.418 0.409 0.402 0.000
3.800 10.000 0.983 0.573 3.643 0.408 0.403 0.000
3.810 10.000 0.989 0.575 3.531 0.406 0.404 0.000
3.820 10.000 0.973 0.572 3.412 0.408 0.403 0.000
3.830 10.000 0.973 0.676 3.405 0.410 0.402 0.000
3.840 10.000 0.967 0.568 3.364 0.413 0.400 0.000
3.850 10.000 0.968 0.665 3.390 0.416 0.399 0.000
3.860 10.000 0.961 0.665 3.387 0.420 0.397 0.000
3.870 10.000 0.965 0.567 3.363 0.423 0.395 0.000
3.880 10.000 0.984 0.675 3.412 0.421 0.396 0.000
3.890 10.000 0.976 0.646 3.442 0.422 0.395 0.000
3.900 10.000 0.979 0.688 3.418 0.423 0.395 0.000
3.910 10.000 0.968 0.638 3.229 0.426 0.393 0.000
3.920 10.000 0.962 0.545 3.265 0.430 0.391 0.000
3.930 10.000 0.948 0.763 3.296 0.437 0.387 0.000
3.940 10.000 0.963 0.548 3.355 0.440 0.386 0.000
3.950 10.000 0.952 0.607 3.256 0.446 0.382 0.000
3.960 10.000 0.949 0.676 3.211 0.452 0.379 0.000
3.970 10.000 0.951 0.650 3.163 0.458 0.376 0.000
3.980 10.000 0.952 0.553 3.042 0.464 0.372 0.000
3.990 10.000 0.943 0.620 2.986 0.472 0.368 0.000
4.000 10.000 0.963 0.862 3.059 0.474 0.367 0.000
4.010 10.000 0.976 0.858 3.133 0.475 0.366 0.000
4.020 10.000 1.004 0.802 3.243 0.469 0.370 0.000
4.030 10.000 0.991 0.678 3.194 0.467 0.370 0.000
4.040 10.000 0.983 0.808 3.226 0.467 0.371 0.000
4.050 10.000 0.955 0.815 3.118 0.473 0.367 0.000
4.060 10.000 0.947 0.771 2.993 0.481 0.363 0.000
4.070 10.000 0.955 1.033 3.099 0.485 0.361 0.000
4.080 10.000 0.977 1.050 3.095 0.485 0.361 0.000
4.090 10.000 0.998 0.996 3.149 0.481 0.363 0.000
4.100 10.000 1.015 1.075 3.285 0.473 0.367 0.000
4.110 10.000 0.991 0.886 3.140 0.472 0.368 0.000
4.120 10.000 0.971 0.892 3.053 0.475 0.366 0.000
4.130 10.000 0.963 0.827 3.106 0.479 0.364 0.000
4.140 10.000 0.940 1.066 2.931 0.488 0.359 0.000
4.150 10.000 0.962 1.047 3.138 0.490 0.358 0.000
4.160 10.000 0.963 1.258 2.936 0.494 0.356 0.000
4.170 10.000 0.979 1.301 2.957 0.494 0.356 0.000
4.180 10.000 0.990 1.194 3.159 0.491 0.357 0.000
4.190 10.000 1.015 1.186 3.326 0.483 0.362 0.000
4.200 10.000 0.979 1.081 3.174 0.485 0.361 0.000
4.210 10.000 0.973 1.192 3.058 0.487 0.360 0.000
4.220 10.000 0.945 1.151 2.978 0.495 0.355 0.000
4.230 10.000 0.952 1.227 2.974 0.500 0.352 0.000
4.240 10.000 0.961 1.428 2.931 0.504 0.350 0.000
4.250 10.000 0.998 1.577 3.062 0.499 0.353 0.000
4.260 10.000 0.987 1.574 3.032 0.498 0.353 0.000
4.270 10.000 0.982 1.457 2.964 0.498 0.353 0.000
4.280 10.000 0.973 1.358 2.954 0.500 0.352 0.000
4.290 10.000 0.968 1.386 3.073 0.503 0.351 0.000
