# This data was recorded by jlebar on 2020-05-14 with a pizza build.
#
# Run at revision 12aba171a64def35a85b99373308d82bc5aa5c54 with DEV_MODE
# enabled.
#
# At startup, the blower was disconnected.  The blower was then connected, and
# data collected began after that.
#
# The ventilator was connected to an IngMar Medical test lung, with the outer
# two springs connected.  The test lung nominally has four input settings (top,
# left, right, and bottom), but we currently lack the connector necessary to
# choose between them, so our setup is blowing into all of them.
#
# The output flow nozzle was set to fully open (i.e. no restriction).
#
# Settings:
#
#  gui_status->desired_params.mode = VentMode_PRESSURE_CONTROL;
#  gui_status->desired_params.breaths_per_min = 12;
#  gui_status->desired_params.peep_cm_h2o = 5;
#  gui_status->desired_params.pip_cm_h2o = 15;
#  gui_status->desired_params.inspiratory_expiratory_ratio = 0.66f;
#
# Format:
#  auto &r = controller_status.sensor_readings;
#  debugPrint("%.4f, ", controller_status.fan_setpoint_cm_h2o);
#  debugPrint("%.4f, ", r.patient_pressure_cm_h2o);
#  debugPrint("%.4f, ", r.inflow_pressure_diff_cm_h2o);
#  debugPrint("%.4f, ", r.outflow_pressure_diff_cm_h2o);
#  debugPrint("%.4f, ", r.flow_ml_per_min / 1000.0f);
#  debugPrint("%.4f, ", r.volume_ml / 10.f);
#  debugPrint("\n");
#
# Samples taken every 10ms.

5.0000, 5.7571, 5.6606, 5.9189, -0.9799, -24.5163,
5.0000, 5.8255, 5.6046, 5.9749, -1.4050, -24.5268,
5.0000, 5.8380, 5.6855, 6.0247, -1.2797, -24.5281,
5.0000, 5.6762, 5.5735, 5.8193, -0.9403, -24.5376,
5.0000, 5.6388, 5.4801, 5.8629, -1.4673, -24.5459,
5.0000, 5.8255, 5.5610, 5.8504, -1.1060, -24.5479,
5.0000, 5.7695, 5.8162, 5.9251, -0.4103, -24.5557,
5.0000, 5.5890, 5.7229, 5.7633, -0.1541, -24.5569,
5.0000, 5.7322, 5.6170, 5.8442, -0.8663, -24.5584,
5.0000, 5.8193, 5.4988, 5.8816, -1.4649, -24.5579,
5.0000, 5.5828, 5.6668, 5.7758, -0.4157, -24.5656,
5.0000, 5.6513, 5.5175, 5.8193, -1.1574, -24.5695,
5.0000, 5.6513, 5.5361, 5.7571, -0.8488, -24.5810,
5.0000, 5.7197, 5.4117, 5.8380, -1.6412, -24.5837,
5.0000, 5.5268, 5.5610, 5.7135, -0.5862, -24.5944,
5.0000, 5.5330, 5.4179, 5.7197, -1.1677, -24.6021,
5.0000, 5.4521, 5.4988, 5.6948, -0.7565, -24.6043,
5.0000, 5.5766, 5.4615, 5.6575, -0.7590, -24.6095,
5.0000, 5.5641, 5.3930, 5.6886, -1.1465, -24.6132,
5.0000, 5.5517, 5.4801, 5.8007, -1.2321, -24.6212,
5.0000, 5.4895, 5.5859, 5.8318, -0.9393, -24.6235,
5.0000, 5.5704, 5.5175, 5.7695, -0.9686, -24.6295,
5.0000, 5.6139, 5.4428, 5.6762, -0.9036, -24.6319,
5.0000, 5.4583, 5.4054, 5.7073, -1.1690, -24.6429,
5.0000, 5.5019, 5.3992, 5.6077, -0.8113, -24.6441,
5.0000, 5.4459, 5.3868, 5.6824, -1.1472, -24.6492,
5.0000, 5.6575, 5.4926, 5.7758, -1.0891, -24.6594,
5.0000, 5.4397, 5.4988, 5.7073, -0.8041, -24.6608,
5.0000, 5.4521, 5.3121, 5.7446, -1.6796, -24.6730,
5.0000, 5.4459, 5.2623, 5.5517, -1.1362, -24.6760,
5.0000, 5.3774, 5.3245, 5.4646, -0.5504, -24.6826,
5.0000, 5.6264, 5.6108, 5.7073, -0.3702, -24.6832,
5.0000, 5.4272, 5.2996, 5.5517, -0.9879, -24.6877,
5.0000, 5.3401, 5.2685, 5.6388, -1.4477, -24.6937,
5.0000, 5.4272, 5.4117, 5.5766, -0.6423, -24.6977,
5.0000, 5.5019, 5.5299, 5.5704, -0.1568, -24.6994,
5.0000, 5.2778, 5.2187, 5.5019, -1.1166, -24.7008,
5.0000, 5.6139, 5.4926, 5.6637, -0.6615, -24.7073,
5.0000, 5.3525, 5.3245, 5.5144, -0.7444, -24.7097,
5.0000, 5.4210, 5.2312, 5.5455, -1.2361, -24.7175,
5.0000, 5.3899, 5.3245, 5.5828, -1.0097, -24.7249,
5.0000, 5.4708, 5.3494, 5.7073, -1.3895, -24.7325,
5.0000, 5.3525, 5.4117, 5.4957, -0.3284, -24.7313,
5.0000, 5.3463, 5.3619, 5.5019, -0.5485, -24.7362,
5.0000, 5.4148, 5.3370, 5.5704, -0.9123, -24.7425,
5.0000, 5.2467, 5.2872, 5.4459, -0.6254, -24.7429,
5.0000, 5.3276, 5.2000, 5.4708, -1.0700, -24.7498,
5.0000, 5.3463, 5.1689, 5.5268, -1.4128, -24.7522,
5.0000, 5.3650, 5.2872, 5.4272, -0.5523, -24.7598,
5.0000, 5.4272, 5.4179, 5.5081, -0.3524, -24.7625,
5.0000, 5.2778, 5.3868, 5.4210, -0.1344, -24.7642,
5.0000, 5.2094, 5.1876, 5.4895, -1.1926, -24.7674,
5.0000, 5.3027, 5.3619, 5.4521, -0.3543, -24.7681,
5.0000, 5.3712, 5.2685, 5.4397, -0.6752, -24.7721,
5.0000, 5.2903, 5.3805, 5.5206, -0.5475, -24.7727,
5.0000, 5.2903, 5.3121, 5.4272, -0.4536, -24.7760,
5.0000, 5.2903, 5.3370, 5.3899, -0.2085, -24.7756,
5.0000, 5.2094, 5.1067, 5.4521, -1.3725, -24.7820,
5.0000, 5.3276, 5.2374, 5.5144, -1.0905, -24.7821,
5.0000, 5.3588, 5.3432, 5.5019, -0.6221, -24.7903,
5.0000, 5.2405, 5.2063, 5.3961, -0.7526, -24.7958,
5.0000, 5.2405, 5.1129, 5.4272, -1.2499, -24.7969,
5.0000, 5.3090, 5.1005, 5.3961, -1.1781, -24.8028,
5.0000, 5.2965, 5.1254, 5.4334, -1.2240, -24.8066,
5.0000, 5.2281, 5.3121, 5.2965, 0.0617, -24.8165,
5.0000, 5.2405, 5.2312, 5.3463, -0.4570, -24.8171,
5.0000, 5.1720, 5.1503, 5.2530, -0.4110, -24.8182,
5.0000, 5.3090, 5.2561, 5.4148, -0.6272, -24.8213,
5.0000, 5.3525, 5.2125, 5.3899, -0.7033, -24.8259,
5.0000, 5.1347, 5.0507, 5.3899, -1.3553, -24.8355,
5.0000, 5.1969, 5.2000, 5.2218, -0.0871, -24.8402,
5.0000, 5.2903, 4.9635, 5.3837, -1.6863, -24.8464,
5.0000, 5.1596, 5.2187, 5.3027, -0.3344, -24.8461,
5.0000, 5.1596, 5.1752, 5.2903, -0.4595, -24.8498,
5.0000, 5.1347, 4.9822, 5.2032, -0.8938, -24.8553,
5.0000, 5.2778, 5.1129, 5.3401, -0.9071, -24.8617,
5.0000, 5.1409, 5.1316, 5.2841, -0.6099, -24.8621,
5.0000, 5.1720, 5.1876, 5.3027, -0.4589, -24.8642,
5.0000, 5.1534, 5.1440, 5.1907, -0.1874, -24.8652,
5.0000, 5.1409, 5.1503, 5.2903, -0.5595, -24.8628,
5.0000, 5.1783, 5.1503, 5.2654, -0.4606, -24.8616,
5.0000, 5.1845, 5.1876, 5.2965, -0.4342, -24.8662,
5.0000, 5.1783, 5.1814, 5.2592, -0.3108, -24.8727,
5.0000, 5.2156, 5.0631, 5.3090, -0.9855, -24.8705,
5.0000, 5.1160, 5.0942, 5.2841, -0.7607, -24.8733,
5.0000, 5.1720, 5.3432, 5.2841, 0.2341, -24.8730,
5.0000, 5.3774, 5.1689, 5.4272, -1.0244, -24.8737,
5.0000, 5.1534, 5.0942, 5.2716, -0.7112, -24.8771,
5.0000, 5.3090, 5.2498, 5.3899, -0.5542, -24.8810,
5.0000, 5.1036, 5.2498, 5.2592, -0.0372, -24.8809,
5.0000, 5.2841, 5.2063, 5.4272, -0.8747, -24.8893,
5.0000, 5.2218, 4.9947, 5.2965, -1.2148, -24.8930,
5.0000, 5.1969, 5.0382, 5.3961, -1.4304, -24.9029,
5.0000, 5.1969, 5.1378, 5.2903, -0.6096, -24.9069,
5.0000, 5.2156, 5.1440, 5.3214, -0.7078, -24.9157,
5.0000, 5.1783, 5.1378, 5.3339, -0.7821, -24.9162,
5.0000, 5.0787, 4.9511, 5.1845, -0.9464, -24.9212,
5.0000, 5.2156, 5.1938, 5.3027, -0.4340, -24.9213,
5.0000, 5.1658, 5.1440, 5.2592, -0.4608, -24.9249,
5.0000, 5.1285, 5.0818, 5.3276, -0.9837, -24.9282,
5.0000, 5.0725, 5.0445, 5.1907, -0.5902, -24.9305,
5.0000, 5.1471, 5.0382, 5.2965, -1.0373, -24.9337,
5.0000, 5.1969, 5.2498, 5.3837, -0.5297, -24.9342,
5.0000, 5.1285, 4.9884, 5.2716, -1.1414, -24.9407,
5.0000, 5.2218, 5.0196, 5.2965, -1.1133, -24.9417,
5.0000, 5.1098, 5.0133, 5.2343, -0.8910, -24.9492,
5.0000, 5.1409, 5.0631, 5.2032, -0.5642, -24.9549,
5.0000, 5.0849, 4.9760, 5.1658, -0.7695, -24.9577,
5.0000, 5.1471, 4.8328, 5.1658, -1.3596, -24.9661,
5.0000, 5.1845, 5.0507, 5.1783, -0.5150, -24.9653,
5.0000, 5.0974, 5.2872, 5.2903, -0.0124, -24.9659,
5.0000, 4.9853, 5.0382, 5.1223, -0.3403, -24.9673,
5.0000, 5.2218, 5.0507, 5.4210, -1.4775, -24.9713,
5.0000, 5.1347, 5.2125, 5.2405, -0.1118, -24.9720,
5.0000, 5.1160, 5.0320, 5.2343, -0.8150, -24.9757,
5.0000, 5.0725, 4.9324, 5.2530, -1.2967, -24.9831,
5.0000, 5.0413, 4.9822, 5.1907, -0.8439, -24.9845,
5.0000, 5.0600, 5.1565, 5.1347, 0.0877, -24.9857,
5.0000, 5.1409, 5.0445, 5.2654, -0.8884, -24.9887,
5.0000, 4.9791, 4.8889, 5.1907, -1.2275, -24.9931,
5.0000, 5.0227, 4.9386, 5.1534, -0.8726, -24.9931,
5.0000, 5.1285, 5.0382, 5.1658, -0.5156, -25.0002,
5.0000, 5.0227, 4.9200, 5.2032, -1.1491, -25.0063,
15.0000, 5.1098, 5.1254, 5.2094, -0.3374, -25.0025,
15.0000, 5.0040, 5.2000, 5.1596, 0.1623, -25.0010,
15.0000, 5.4148, 4.9013, 4.7426, 0.6597, -24.9966,
15.0000, 8.9313, 0.7811, -0.7033, 31.4448, -24.9273,
15.0000, 5.3401, 2.4989, -0.3112, 39.0431, -24.7565,
15.0000, 8.0848, 1.6649, 0.1120, 17.4454, -24.5187,
15.0000, 8.1533, 1.7769, 0.1680, 16.8518, -24.3773,
15.0000, 8.8006, 1.0052, 0.1494, 11.2473, -24.2338,
15.0000, 8.8441, 0.6255, 0.1120, 8.3280, -24.0972,
15.0000, 8.8690, 0.4077, 0.0249, 8.7757, -23.9912,
15.0000, 9.0682, 0.2023, 0.0373, 4.6828, -23.9214,
15.0000, 8.9873, 0.1338, 0.0124, 4.6413, -23.9003,
15.0000, 8.9686, 0.0965, 0.0311, 2.4497, -23.8671,
15.0000, 9.0246, 0.0342, 0.0622, -1.1768, -23.8539,
15.0000, 9.1491, -0.0093, 0.0809, -6.9569, -23.9121,
15.0000, 9.3483, 0.0280, 0.0685, -1.7216, -23.9433,
15.0000, 9.0433, 0.1027, 0.0373, 2.3224, -23.9230,
15.0000, 9.0931, 0.0342, 0.1245, -3.0633, -23.9437,
15.0000, 8.9250, -0.0716, 0.0062, -6.3245, -23.9951,
15.0000, 9.0059, -0.0778, 0.0187, -7.5867, -24.0453,
15.0000, 8.8504, 0.0280, 0.0498, -1.0185, -24.1074,
15.0000, 9.0059, 0.0405, 0.1120, -2.4386, -24.1284,
15.0000, 8.9001, 0.0965, 0.0622, 1.1158, -24.1052,
15.0000, 8.8006, 0.0405, 0.0249, 0.7914, -24.0918,
15.0000, 8.9437, 0.0093, 0.0498, -2.3098, -24.1085,
15.0000, 8.9562, 0.0902, 0.0249, 2.6038, -24.1097,
15.0000, 9.1429, 0.0529, 0.0436, 0.3884, -24.1013,
15.0000, 9.1304, 0.0778, 0.0498, 1.0184, -24.0873,
15.0000, 8.9375, 0.0280, 0.0187, 0.5606, -24.0748,
15.0000, 9.3047, 0.0591, 0.1120, -1.6713, -24.0833,
15.0000, 9.0433, 0.0467, 0.1120, -2.1662, -24.1146,
15.0000, 9.3420, 0.0031, 0.0871, -4.3706, -24.1052,
15.0000, 9.2113, 0.0840, 0.0000, 5.2918, -24.1029,
15.0000, 9.1118, 0.0965, -0.0062, 7.1105, -24.0635,
15.0000, 9.3358, 0.0405, 0.0622, -0.8826, -24.0365,
15.0000, 9.1927, 0.0342, 0.0436, -0.4329, -24.0620,
15.0000, 9.4416, 0.0467, 0.0249, 1.0637, -24.0543,
15.0000, 9.3047, 0.0591, 0.0498, 0.3655, -24.0377,
15.0000, 9.4105, -0.0093, 0.0498, -5.8377, -24.0576,
15.0000, 9.5288, -0.0280, 0.1680, -10.5390, -24.0953,
15.0000, 9.5785, -0.0342, 0.0934, -8.9558, -24.1787,
15.0000, 9.4976, 0.0156, 0.0498, -1.7965, -24.2105,
15.0000, 9.4976, -0.0031, 0.0124, -3.0552, -24.2137,
15.0000, 9.4976, 0.1089, -0.0062, 7.4652, -24.1980,
15.0000, 9.4852, 0.0965, 0.0871, 0.2813, -24.1743,
15.0000, 9.6408, 0.1276, 0.0747, 1.5318, -24.1419,
15.0000, 9.7030, 0.0467, 0.1120, -2.1662, -24.1280,
15.0000, 9.7092, 0.0529, 0.0560, -0.1218, -24.0918,
15.0000, 9.8213, 0.0591, 0.0498, 0.3655, -24.0789,
15.0000, 9.6657, 0.0591, -0.0124, 6.4759, -24.0793,
15.0000, 9.7092, 0.1089, 0.0311, 2.8044, -24.0467,
15.0000, 10.0018, 0.1151, 0.1120, 0.0843, -24.0242,
15.0000, 9.9955, 0.1276, 0.1245, 0.0800, -23.9875,
15.0000, 9.9209, 0.1649, 0.0622, 2.8597, -23.9397,
15.0000, 10.1574, 0.1276, 0.0809, 1.3281, -23.9336,
15.0000, 10.0827, 0.1338, 0.0187, 4.1836, -23.8871,
15.0000, 9.9769, 0.1214, 0.0000, 6.3600, -23.8201,
15.0000, 10.2383, 0.0716, 0.0124, 2.8473, -23.7647,
15.0000, 9.9209, 0.1338, -0.0498, 10.7518, -23.7483,
15.0000, 10.2569, 0.0405, -0.0187, 6.1665, -23.7108,
15.0000, 10.1574, 0.0840, -0.0124, 7.3286, -23.6691,
15.0000, 10.4997, 0.0716, 0.1307, -1.7160, -23.6803,
15.0000, 10.2072, 0.0840, 0.0871, -0.0971, -23.6464,
15.0000, 10.4188, -0.0529, 0.1120, -10.3095, -23.7249,
15.0000, 10.4001, 0.0654, 0.0249, 1.7864, -23.7539,
15.0000, 10.4499, 0.0280, 0.0373, -0.4727, -23.7557,
15.0000, 10.6988, 0.1027, 0.0809, 0.6574, -23.7202,
15.0000, 10.3690, 0.1214, 0.0747, 1.3708, -23.7235,
15.0000, 10.6802, 0.1276, 0.0498, 2.4473, -23.6802,
15.0000, 10.7175, 0.1525, 0.0747, 2.1397, -23.6157,
15.0000, 10.5121, 0.1836, 0.0685, 3.0458, -23.5839,
15.0000, 10.8295, 0.1214, 0.0560, 2.0392, -23.5351,
15.0000, 10.7051, 0.2458, 0.0124, 7.0150, -23.4820,
15.0000, 10.7424, 0.1961, 0.0498, 4.0097, -23.4333,
15.0000, 10.9167, 0.1649, 0.0685, 2.6373, -23.4023,
15.0000, 10.8918, 0.2272, -0.0062, 10.1415, -23.3927,
15.0000, 10.9914, 0.1836, 0.0311, 4.6020, -23.3106,
15.0000, 11.0100, 0.1836, 0.0498, 3.7489, -23.2974,
15.0000, 11.0038, 0.2023, -0.0871, 13.5996, -23.2744,
15.0000, 11.0038, 0.1961, -0.0498, 12.1570, -23.1295,
15.0000, 11.3399, 0.1151, 0.0809, 1.0019, -23.1103,
15.0000, 11.2341, 0.2583, 0.0436, 5.4676, -23.0783,
15.0000, 11.3897, 0.2583, 0.1494, 2.2224, -23.0557,
15.0000, 11.4021, 0.2272, 0.1369, 1.9459, -23.0376,
15.0000, 11.5328, 0.3454, 0.0124, 8.6928, -22.9806,
15.0000, 11.3275, 0.3143, 0.0436, 6.4244, -22.8912,
15.0000, 11.8129, 0.2832, 0.0436, 5.9045, -22.8418,
15.0000, 11.2901, 0.2521, -0.0373, 12.6936, -22.7982,
15.0000, 11.5702, 0.2334, 0.0124, 6.7829, -22.7229,
15.0000, 11.6386, 0.2521, 0.1058, 3.2274, -22.6733,
15.0000, 11.8191, 0.3516, 0.0622, 6.2713, -22.6355,
15.0000, 11.6947, 0.4263, 0.1058, 5.9819, -22.5097,
15.0000, 12.0619, 0.3579, 0.1245, 4.4802, -22.4274,
15.0000, 11.8503, 0.4326, 0.0000, 11.9894, -22.3544,
15.0000, 11.8254, 0.2458, 0.0311, 5.8313, -22.3039,
15.0000, 11.8627, 0.3828, 0.0124, 9.2579, -22.2331,
15.0000, 11.9623, 0.2832, 0.1120, 3.6045, -22.1980,
15.0000, 12.0059, 0.2956, 0.1120, 3.8157, -22.1679,
15.0000, 12.2673, 0.3579, -0.0187, 13.4158, -22.1409,
15.0000, 12.1739, 0.3392, -0.0498, 14.7062, -21.9891,
15.0000, 12.2922, 0.1836, 0.1120, 1.7121, -21.9547,
15.0000, 12.4104, 0.3019, 0.0871, 4.6412, -21.8718,
15.0000, 12.2548, 0.3703, -0.0373, 14.6374, -21.7395,
15.0000, 12.2797, 0.1712, -0.0062, 8.9929, -21.6723,
15.0000, 12.2299, 0.1712, 0.0622, 2.9982, -21.6470,
15.0000, 12.3419, 0.1836, 0.0934, 2.2445, -21.6221,
15.0000, 12.5287, 0.3890, -0.0373, 14.9140, -21.5025,
15.0000, 12.4166, 0.3330, -0.0560, 14.8553, -21.4160,
15.0000, 12.9270, 0.1587, 0.1494, 0.2171, -21.3882,
15.0000, 12.6718, 0.2583, 0.0311, 6.0576, -21.3277,
15.0000, 12.8585, 0.2209, 0.0934, 3.0032, -21.2640,
15.0000, 12.6407, 0.2583, 0.0124, 7.2413, -21.2240,
15.0000, 12.8025, 0.2334, 0.1245, 2.3787, -21.1963,
15.0000, 12.9145, 0.3703, 0.0871, 5.7206, -21.1745,
15.0000, 13.0390, 0.2334, 0.0871, 3.4307, -21.1152,
15.0000, 12.7776, 0.3081, 0.0436, 6.3225, -21.0772,
15.0000, 12.9394, 0.0840, 0.1245, -1.1492, -21.0286,
15.0000, 13.0141, 0.1525, 0.0187, 4.6343, -20.9823,
15.0000, 12.8336, 0.1214, 0.0560, 2.0392, -20.9566,
15.0000, 12.9643, 0.2147, -0.0249, 11.3400, -20.8828,
15.0000, 13.2071, 0.2334, 0.0311, 5.5991, -20.8207,
15.0000, 13.1511, 0.0965, 0.0311, 2.4497, -20.7755,
15.0000, 13.1448, 0.0965, 0.0871, 0.2813, -20.7594,
15.0000, 13.2569, 0.0405, 0.0560, -0.6489, -20.8041,
15.0000, 13.5432, 0.1151, 0.1556, -1.0065, -20.8107,
15.0000, 13.2880, 0.3516, 0.1120, 4.7154, -20.7364,
15.0000, 13.3253, 0.2521, 0.0622, 4.6112, -20.6825,
15.0000, 13.4373, 0.2458, 0.1183, 2.7739, -20.6589,
15.0000, 13.3440, 0.2645, 0.0124, 7.3525, -20.5677,
15.0000, 13.5556, 0.2085, 0.1245, 1.8951, -20.5435,
15.0000, 13.5805, 0.2894, 0.0000, 9.8212, -20.5141,
15.0000, 13.5307, 0.2956, -0.0436, 13.7368, -20.4750,
15.0000, 13.7859, 0.1214, 0.1369, -0.3954, -20.3940,
15.0000, 13.7299, 0.1961, 0.0871, 2.6944, -20.3541,
15.0000, 13.6739, 0.1338, 0.0809, 1.4853, -20.3516,
15.0000, 13.5556, 0.1898, 0.0311, 4.7335, -20.3217,
15.0000, 13.8295, 0.1214, 0.0311, 3.1394, -20.2997,
15.0000, 14.1033, 0.0467, 0.1369, -2.8111, -20.2687,
15.0000, 13.6614, 0.1649, 0.0000, 7.4141, -20.2831,
15.0000, 14.0784, 0.0716, 0.1307, -1.7160, -20.1926,
15.0000, 13.9726, 0.2645, 0.0249, 6.5088, -20.1926,
15.0000, 13.6178, 0.2396, -0.0747, 13.9257, -20.1044,
15.0000, 13.9415, 0.1961, 0.0373, 4.5555, -20.0501,
15.0000, 13.8419, 0.1961, -0.0373, 11.6112, -20.0019,
15.0000, 14.0784, 0.0965, 0.0622, 1.1158, -19.9144,
15.0000, 14.3523, 0.1898, 0.0934, 2.3759, -19.8557,
15.0000, 13.9228, 0.2334, -0.0996, 14.5807, -19.8039,
15.0000, 14.1158, 0.1151, 0.0747, 1.2056, -19.7011,
15.0000, 13.9664, 0.1774, 0.0000, 7.6888, -19.7175,
15.0000, 14.5203, 0.2396, 0.0560, 4.6158, -19.6235,
15.0000, 14.0224, 0.2023, -0.0187, 10.7053, -19.5028,
15.0000, 14.3958, 0.1525, 0.1120, 1.0184, -19.4878,
15.0000, 14.1531, 0.1836, 0.0062, 6.3823, -19.4702,
15.0000, 14.3274, 0.2023, 0.0249, 5.3302, -19.3621,
15.0000, 14.2340, 0.2583, -0.0249, 12.1586, -19.2786,
15.0000, 14.3585, 0.2147, 0.0809, 3.2667, -19.2566,
15.0000, 14.4083, 0.2209, 0.0622, 4.0268, -19.2051,
15.0000, 14.5888, 0.1400, 0.1556, -0.3696, -19.1985,
15.0000, 14.2153, 0.1276, 0.0498, 2.4473, -19.1860,
15.0000, 14.7693, 0.2770, 0.0747, 4.6185, -19.1268,
15.0000, 14.4020, 0.3454, -0.0871, 16.1185, -19.0063,
15.0000, 14.7008, 0.0965, 0.0934, 0.0922, -18.9902,
15.0000, 14.8004, 0.0031, 0.1556, -6.1829, -18.9972,
15.0000, 14.7132, 0.2023, 0.0311, 4.9901, -18.9479,
15.0000, 14.5328, 0.1961, 0.1431, 1.1762, -18.9299,
15.0000, 14.6199, 0.2085, -0.0062, 9.7763, -18.8580,
15.0000, 14.5888, 0.1961, 0.0062, 6.6431, -18.8260,
15.0000, 14.7879, 0.0093, 0.0809, -3.4290, -18.8478,
15.0000, 14.6946, 0.1276, 0.0311, 3.3005, -18.7969,
15.0000, 14.8502, 0.0778, 0.0622, 0.5376, -18.7621,
15.0000, 14.6759, -0.0529, 0.0560, -8.5198, -18.7981,
15.0000, 14.9311, -0.1712, 0.1120, -13.6633, -18.9310,
15.0000, 15.0431, 0.1525, 0.0249, 4.2483, -18.9134,
15.0000, 14.6012, 0.3828, -0.0809, 16.4876, -18.7770,
15.0000, 14.9311, 0.1151, 0.0498, 2.1211, -18.7354,
15.0000, 14.7942, 0.0342, -0.0373, 6.9055, -18.6952,
15.0000, 14.7257, 0.0591, 0.0311, 1.2186, -18.7002,
15.0000, 14.7381, 0.1338, -0.0311, 9.8986, -18.7054,
15.0000, 15.1863, 0.1587, 0.0685, 2.4961, -18.6668,
15.0000, 14.9249, 0.3019, 0.0436, 6.2196, -18.6116,
15.0000, 15.0680, 0.2209, 0.0747, 3.5921, -18.5445,
15.0000, 15.4912, 0.1214, 0.1867, -1.5286, -18.5006,
15.0000, 14.5763, 0.1276, 0.0996, 0.7600, -18.5006,
15.0000, 15.3668, 0.1276, 0.0747, 1.5318, -18.4856,
15.0000, 14.5390, 0.2583, -0.0685, 14.0549, -18.4588,
15.0000, 15.2423, 0.2209, -0.0187, 11.0759, -18.3446,
15.0000, 14.8315, 0.1089, 0.0685, 1.2482, -18.3257,
15.0000, 15.4477, 0.1961, 0.0373, 4.5555, -18.2903,
15.0000, 15.1240, 0.3081, 0.0062, 8.6928, -18.1840,
15.0000, 15.2983, 0.2583, -0.0249, 12.1586, -18.1230,
15.0000, 15.0182, 0.1587, -0.0747, 12.2621, -17.9779,
15.0000, 15.4165, -0.0529, 0.1494, -11.2548, -18.0312,
15.0000, 15.2423, 0.0031, 0.0498, -3.0553, -18.0540,
15.0000, 15.1925, 0.0093, 0.0124, -0.2729, -18.1112,
15.0000, 15.5286, -0.0654, 0.0747, -9.6561, -18.1114,
15.0000, 14.9373, 0.0031, -0.0062, 2.4586, -18.1776,
15.0000, 15.6406, 0.1089, 0.0124, 3.9881, -18.1553,
15.0000, 15.1489, 0.1649, 0.0747, 2.4250, -18.1135,
15.0000, 15.4663, 0.2832, -0.0124, 11.7518, -18.0713,
5.0000, 15.2423, 0.1400, 0.0809, 1.6388, -17.9872,
5.0000, 15.3232, 0.0156, 0.0000, 2.2772, -17.9845,
5.0000, 15.4041, 0.1400, 0.0373, 3.3038, -17.9919,
5.0000, 14.3087, 0.2521, 0.9398, -8.5324, -17.9962,
5.0000, 11.1470, 3.5632, 6.8649, -13.3720, -18.1011,
5.0000, 12.3233, 3.6690, 11.7942, -27.7277, -18.1943,
