# covent_pc_1
# Captured 2020-07-03 20:38:13.786288 by unknown user
# Built at revision a9175b3 (dirty)
time(sec) pc_setpoint pressure dp_inhale dp_exhale cmd_inh_valve cmd_exh_valve cmd_psol
4.070 5.000 0.400 0.015 1.257 0.193 0.521 0.000
4.080 5.000 0.398 0.137 1.202 0.203 0.516 0.000
4.090 5.000 0.392 0.033 1.175 0.213 0.511 0.000
4.100 5.000 0.392 0.101 1.159 0.222 0.505 0.000
4.110 5.000 0.389 0.134 1.184 0.233 0.500 0.000
4.120 5.000 0.386 0.161 1.163 0.243 0.494 0.000
4.130 5.000 0.383 0.057 1.196 0.254 0.488 0.000
4.140 5.000 0.382 0.157 1.197 0.265 0.482 0.000
4.150 5.000 0.377 0.121 1.190 0.277 0.475 0.000
4.160 5.000 0.378 0.111 1.163 0.288 0.469 0.000
4.170 5.000 0.377 0.177 1.164 0.299 0.463 0.000
4.180 5.000 0.378 0.125 1.155 0.310 0.457 0.000
4.190 5.000 0.384 0.229 1.100 0.321 0.451 0.000
4.200 5.000 0.398 0.324 1.086 0.329 0.446 0.000
4.210 5.000 0.404 0.314 1.021 0.338 0.442 0.000
4.220 5.000 0.424 0.562 1.227 0.344 0.438 0.000
4.230 5.000 0.427 0.611 1.188 0.350 0.435 0.000
4.240 5.000 0.402 0.509 1.036 0.360 0.430 0.000
4.250 5.000 0.400 0.633 1.093 0.369 0.425 0.000
4.260 5.000 0.415 0.751 1.024 0.376 0.421 0.000
4.270 5.000 0.409 0.735 0.888 0.384 0.416 0.000
4.280 5.000 0.401 0.630 0.989 0.393 0.411 0.000
4.290 5.000 0.388 0.678 0.987 0.404 0.405 0.000
4.300 5.000 0.410 0.776 1.007 0.411 0.401 0.000
4.310 5.000 0.395 0.691 0.751 0.421 0.396 0.000
4.320 5.000 0.405 0.814 0.917 0.429 0.391 0.000
4.330 5.000 0.414 0.943 0.886 0.437 0.387 0.000
4.340 5.000 0.428 1.064 0.950 0.442 0.384 0.000
4.350 5.000 0.411 1.214 0.812 0.451 0.379 0.000
4.360 5.000 0.424 1.370 0.974 0.457 0.376 0.000
4.370 5.000 0.423 1.641 0.802 0.464 0.372 0.000
4.380 5.000 0.425 1.595 0.737 0.470 0.369 0.000
4.390 5.000 0.424 1.907 0.893 0.477 0.365 0.000
4.400 5.000 0.436 2.005 0.898 0.482 0.362 0.000
4.410 5.000 0.453 1.967 1.070 0.485 0.361 0.000
4.420 5.000 0.455 2.254 0.985 0.488 0.359 0.000
4.430 5.000 0.438 2.010 0.729 0.494 0.356 0.000
4.440 5.000 0.446 2.322 0.935 0.498 0.353 0.000
4.450 5.000 0.442 2.042 0.713 0.503 0.351 0.000
4.460 5.000 0.443 2.021 0.824 0.508 0.348 0.000
4.470 5.000 0.460 1.944 1.093 0.510 0.347 0.000
4.480 5.000 0.453 2.339 0.681 0.515 0.345 0.000
4.490 5.000 0.476 2.161 1.038 0.515 0.344 0.000
4.500 5.000 0.462 2.136 0.840 0.518 0.342 0.000
4.510 5.000 0.466 2.111 1.053 0.521 0.341 0.000
4.520 5.000 0.463 2.195 0.708 0.523 0.340 0.000
4.530 5.000 0.466 1.857 0.848 0.526 0.338 0.000
4.540 5.000 0.500 2.217 1.252 0.523 0.340 0.000
4.550 5.000 0.485 2.232 1.062 0.525 0.339 0.000
4.560 5.000 0.484 1.960 0.918 0.525 0.339 0.000
4.570 5.000 0.492 2.055 1.136 0.525 0.339 0.000
4.580 5.000 0.493 1.926 1.019 0.525 0.339 0.000
4.590 5.000 0.513 2.216 0.894 0.521 0.341 0.000
4.600 5.000 0.494 1.893 0.924 0.522 0.341 0.000
4.610 5.000 0.512 1.931 1.301 0.519 0.342 0.000
4.620 5.000 0.504 2.310 1.160 0.518 0.343 0.000
4.630 5.000 0.477 2.038 0.724 0.520 0.341 0.000
4.640 5.000 0.510 2.159 0.877 0.517 0.343 0.000
4.650 5.000 0.476 2.211 0.920 0.520 0.342 0.000
4.660 5.000 0.530 2.072 1.124 0.514 0.345 0.000
4.670 5.000 0.505 2.031 1.159 0.513 0.345 0.000
4.680 5.000 0.501 2.163 1.057 0.512 0.346 0.000
4.690 5.000 0.536 1.972 1.268 0.506 0.349 0.000
4.700 5.000 0.513 2.064 1.042 0.505 0.350 0.000
4.710 5.000 0.520 1.978 1.106 0.502 0.352 0.000
4.720 5.000 0.521 2.118 1.056 0.499 0.353 0.000
4.730 5.000 0.523 2.113 1.122 0.495 0.355 0.000
4.740 5.000 0.529 2.025 1.290 0.491 0.357 0.000
4.750 5.000 0.530 2.164 1.131 0.487 0.360 0.000
4.760 5.000 0.527 2.067 1.291 0.484 0.362 0.000
4.770 5.000 0.545 2.308 1.217 0.477 0.365 0.000
4.780 5.000 0.526 1.954 1.159 0.475 0.366 0.000
4.790 5.000 0.528 2.331 1.214 0.471 0.369 0.000
4.800 5.000 0.509 1.836 1.043 0.470 0.369 0.000
4.810 5.000 0.522 1.822 1.220 0.466 0.371 0.000
4.820 5.000 0.516 1.680 1.138 0.464 0.372 0.000
4.830 5.000 0.520 1.649 1.335 0.461 0.374 0.000
4.840 5.000 0.543 1.862 0.989 0.454 0.378 0.000
4.850 5.000 0.544 1.277 1.206 0.449 0.381 0.000
4.860 5.000 0.533 1.631 1.476 0.445 0.383 0.000
4.870 5.000 0.512 1.331 1.154 0.444 0.383 0.000
4.880 5.000 0.516 1.291 1.095 0.441 0.385 0.000
4.890 5.000 0.538 1.275 1.377 0.435 0.388 0.000
4.900 5.000 0.540 1.281 0.978 0.430 0.391 0.000
4.910 5.000 0.526 1.092 1.119 0.427 0.392 0.000
4.920 6.000 0.513 0.956 1.109 0.439 0.386 0.000
4.930 7.000 0.527 1.108 1.175 0.459 0.375 0.000
4.940 8.000 0.547 1.159 1.411 0.486 0.360 0.000
4.950 9.000 0.598 1.806 1.643 0.516 0.344 0.000
4.960 10.000 0.610 2.300 1.148 0.556 0.321 0.000
4.970 11.000 0.612 2.492 1.039 0.607 0.294 0.000
4.980 12.000 0.659 3.701 0.845 0.661 0.264 0.000
4.990 13.000 0.749 4.325 1.176 0.714 0.235 0.000
5.000 14.000 0.830 6.540 1.405 0.768 0.205 0.000
5.010 15.000 0.868 8.423 1.156 0.831 0.170 0.000
5.020 15.000 0.971 10.777 0.897 0.877 0.145 0.000
5.030 15.000 1.156 12.664 1.404 0.901 0.132 0.000
5.040 15.000 1.193 16.372 1.185 0.928 0.117 0.000
5.050 15.000 1.213 18.286 1.017 0.953 0.104 0.000
5.060 15.000 1.278 18.336 1.247 0.969 0.094 0.000
5.070 15.000 1.331 20.183 1.454 0.981 0.088 0.000
5.080 15.000 1.324 21.534 1.136 0.996 0.080 0.000
5.090 15.000 1.392 21.679 0.931 1.000 0.077 0.000
5.100 15.000 1.417 22.036 0.818 1.000 0.074 0.000
5.110 15.000 1.492 21.629 1.008 1.000 0.077 0.000
5.120 15.000 1.457 21.740 0.838 1.000 0.076 0.000
5.130 15.000 1.503 23.308 0.583 0.998 0.078 0.000
5.140 15.000 1.539 21.995 0.632 0.990 0.083 0.000
5.150 15.000 1.486 20.242 0.824 0.991 0.083 0.000
5.160 15.000 1.468 22.786 0.638 0.992 0.082 0.000
5.170 15.000 1.576 19.994 1.334 0.977 0.090 0.000
5.180 15.000 1.537 21.261 1.295 0.972 0.093 0.000
5.190 15.000 1.606 21.821 1.211 0.956 0.102 0.000
5.200 15.000 1.509 20.107 1.077 0.956 0.102 0.000
5.210 15.000 1.566 21.248 1.373 0.944 0.108 0.000
5.220 15.000 1.561 21.965 0.764 0.935 0.113 0.000
5.230 15.000 1.597 19.603 1.180 0.921 0.121 0.000
5.240 15.000 1.527 19.956 0.730 0.918 0.122 0.000
5.250 15.000 1.597 22.326 0.957 0.903 0.131 0.000
5.260 15.000 1.571 20.492 0.657 0.894 0.136 0.000
5.270 15.000 1.617 17.914 1.389 0.878 0.145 0.000
5.280 15.000 1.667 18.920 1.692 0.856 0.157 0.000
5.290 15.000 1.602 20.031 0.749 0.846 0.162 0.000
5.300 15.000 1.563 17.073 1.238 0.838 0.167 0.000
5.310 15.000 1.582 16.102 1.643 0.826 0.173 0.000
5.320 15.000 1.525 15.081 1.303 0.823 0.175 0.000
5.330 15.000 1.446 12.764 1.121 0.829 0.172 0.000
5.340 15.000 1.458 12.058 1.461 0.829 0.171 0.000
5.350 15.000 1.512 13.017 1.275 0.823 0.175 0.000
5.360 15.000 1.548 11.166 1.468 0.814 0.180 0.000
5.370 15.000 1.543 11.882 1.382 0.807 0.184 0.000
5.380 15.000 1.423 10.898 0.836 0.817 0.178 0.000
5.390 15.000 1.561 10.383 1.631 0.802 0.186 0.000
5.400 15.000 1.547 9.985 1.679 0.795 0.190 0.000
5.410 15.000 1.526 10.820 1.528 0.790 0.193 0.000
5.420 15.000 1.487 9.932 1.530 0.790 0.193 0.000
5.430 15.000 1.536 9.970 1.871 0.782 0.197 0.000
5.440 15.000 1.487 9.574 1.378 0.782 0.197 0.000
5.450 15.000 1.473 9.335 1.311 0.783 0.197 0.000
5.460 15.000 1.551 8.848 1.977 0.771 0.203 0.000
5.470 15.000 1.513 9.512 1.437 0.769 0.205 0.000
5.480 15.000 1.535 8.791 1.710 0.761 0.209 0.000
5.490 15.000 1.505 8.238 1.696 0.759 0.210 0.000
5.500 15.000 1.530 8.464 1.836 0.752 0.214 0.000
5.510 15.000 1.549 8.268 1.935 0.744 0.218 0.000
5.520 15.000 1.521 8.143 1.883 0.740 0.221 0.000
5.530 15.000 1.586 7.748 2.331 0.726 0.228 0.000
5.540 15.000 1.549 7.716 2.266 0.720 0.232 0.000
5.550 15.000 1.508 7.323 2.283 0.718 0.233 0.000
5.560 15.000 1.468 7.100 1.917 0.719 0.232 0.000
5.570 15.000 1.510 6.630 1.956 0.714 0.235 0.000
5.580 15.000 1.553 6.683 2.211 0.704 0.240 0.000
5.590 15.000 1.562 6.065 2.619 0.694 0.246 0.000
5.600 15.000 1.526 5.500 2.255 0.690 0.248 0.000
5.610 15.000 1.518 5.845 2.286 0.686 0.250 0.000
5.620 15.000 1.547 6.097 2.367 0.677 0.255 0.000
5.630 15.000 1.533 5.957 1.983 0.672 0.258 0.000
5.640 15.000 1.559 5.780 2.157 0.662 0.264 0.000
5.650 15.000 1.531 5.148 2.238 0.657 0.266 0.000
5.660 15.000 1.555 5.327 2.489 0.647 0.271 0.000
5.670 15.000 1.534 4.830 2.367 0.642 0.274 0.000
5.680 15.000 1.517 4.662 2.237 0.638 0.277 0.000
5.690 15.000 1.527 4.088 2.167 0.632 0.280 0.000
5.700 15.000 1.581 4.080 2.648 0.619 0.287 0.000
5.710 15.000 1.533 3.735 2.155 0.615 0.289 0.000
5.720 15.000 1.508 3.142 2.278 0.612 0.291 0.000
5.730 15.000 1.530 3.386 2.753 0.605 0.295 0.000
5.740 15.000 1.541 3.283 2.663 0.598 0.299 0.000
5.750 15.000 1.530 3.318 2.620 0.592 0.302 0.000
5.760 15.000 1.535 3.680 2.487 0.586 0.305 0.000
5.770 15.000 1.540 3.455 2.561 0.579 0.309 0.000
5.780 15.000 1.535 3.484 2.468 0.572 0.313 0.000
5.790 15.000 1.513 3.361 2.637 0.569 0.315 0.000
5.800 15.000 1.512 2.862 2.821 0.565 0.317 0.000
5.810 15.000 1.506 3.176 2.812 0.562 0.319 0.000
5.820 15.000 1.499 2.922 2.828 0.559 0.320 0.000
5.830 15.000 1.526 2.615 2.984 0.553 0.324 0.000
5.840 15.000 1.496 2.726 2.997 0.551 0.324 0.000
5.850 15.000 1.499 2.570 2.862 0.548 0.326 0.000
5.860 15.000 1.487 2.388 2.860 0.547 0.326 0.000
5.870 15.000 1.523 2.359 3.029 0.541 0.330 0.000
5.880 15.000 1.494 2.248 2.961 0.540 0.331 0.000
5.890 15.000 1.480 2.031 3.073 0.539 0.331 0.000
5.900 15.000 1.468 2.205 2.943 0.540 0.331 0.000
5.910 15.000 1.502 2.145 2.959 0.535 0.333 0.000
5.920 5.000 1.488 2.283 3.001 0.397 0.409 0.000
5.930 5.000 1.432 1.867 2.905 0.305 0.460 0.000
5.940 5.000 1.252 0.520 2.927 0.236 0.498 0.000
5.950 5.000 1.112 -0.119 3.432 0.180 0.529 0.000
5.960 5.000 1.141 0.155 3.544 0.113 0.565 0.000
5.970 5.000 1.108 -0.045 3.778 0.053 0.598 0.000
5.980 5.000 1.135 0.063 4.227 0.050 0.600 0.000
5.990 5.000 1.101 0.043 4.253 0.050 0.600 0.000
6.000 5.000 1.093 0.025 4.335 0.050 0.600 0.000
6.010 5.000 1.082 0.009 4.198 0.050 0.600 0.000
6.020 5.000 1.072 0.007 4.220 0.050 0.600 0.000
6.030 5.000 1.060 0.024 4.133 0.050 0.600 0.000
6.040 5.000 1.050 0.025 4.066 0.050 0.600 0.000
6.050 5.000 1.045 0.033 4.059 0.050 0.600 0.000
6.060 5.000 1.040 -0.011 4.096 0.050 0.600 0.000
6.070 5.000 1.024 0.024 3.967 0.050 0.600 0.000
6.080 5.000 1.019 0.077 3.855 0.050 0.600 0.000
6.090 5.000 1.017 0.007 3.927 0.050 0.600 0.000
6.100 5.000 1.010 0.105 3.871 0.050 0.600 0.000
6.110 5.000 0.981 0.050 3.768 0.050 0.600 0.000
6.120 5.000 0.973 0.029 3.782 0.050 0.600 0.000
6.130 5.000 0.966 0.016 3.745 0.050 0.600 0.000
6.140 5.000 0.962 0.083 3.717 0.050 0.600 0.000
6.150 5.000 0.941 0.024 3.668 0.050 0.600 0.000
6.160 5.000 0.956 0.065 3.740 0.050 0.600 0.000
6.170 5.000 0.947 0.021 3.668 0.050 0.600 0.000
6.180 5.000 0.937 -0.012 3.597 0.050 0.600 0.000
6.190 5.000 0.930 0.016 3.508 0.050 0.600 0.000
6.200 5.000 0.924 0.073 3.601 0.050 0.600 0.000
6.210 5.000 0.914 0.026 3.577 0.050 0.600 0.000
6.220 5.000 0.895 -0.022 3.519 0.050 0.600 0.000
6.230 5.000 0.888 0.048 3.446 0.050 0.600 0.000
6.240 5.000 0.884 0.062 3.472 0.050 0.600 0.000
6.250 5.000 0.879 -0.014 3.419 0.050 0.600 0.000
6.260 5.000 0.872 0.106 3.423 0.050 0.600 0.000
6.270 5.000 0.862 -0.027 3.381 0.050 0.600 0.000
6.280 5.000 0.850 0.040 3.304 0.050 0.600 0.000
6.290 5.000 0.842 0.028 3.250 0.050 0.600 0.000
6.300 5.000 0.840 -0.001 3.247 0.050 0.600 0.000
6.310 5.000 0.842 0.031 3.266 0.050 0.600 0.000
6.320 5.000 0.822 0.042 3.200 0.050 0.600 0.000
6.330 5.000 0.821 0.054 3.220 0.050 0.600 0.000
6.340 5.000 0.808 0.037 3.144 0.050 0.600 0.000
6.350 5.000 0.795 0.061 3.063 0.050 0.600 0.000
6.360 5.000 0.784 0.035 3.016 0.050 0.600 0.000
6.370 5.000 0.777 0.061 2.998 0.050 0.600 0.000
6.380 5.000 0.793 -0.008 3.046 0.050 0.600 0.000
6.390 5.000 0.788 0.011 3.081 0.050 0.600 0.000
6.400 5.000 0.778 0.007 3.025 0.050 0.600 0.000
6.410 5.000 0.762 0.001 2.919 0.050 0.600 0.000
6.420 5.000 0.766 0.039 2.990 0.050 0.600 0.000
6.430 5.000 0.748 -0.013 2.945 0.050 0.600 0.000
6.440 5.000 0.736 0.109 2.878 0.050 0.600 0.000
6.450 5.000 0.723 0.015 2.756 0.050 0.600 0.000
6.460 5.000 0.720 0.097 2.776 0.050 0.600 0.000
6.470 5.000 0.716 0.027 2.776 0.050 0.600 0.000
6.480 5.000 0.703 0.081 2.649 0.050 0.600 0.000
6.490 5.000 0.692 -0.021 2.650 0.050 0.600 0.000
6.500 5.000 0.686 0.056 2.630 0.050 0.600 0.000
6.510 5.000 0.684 0.045 2.671 0.050 0.600 0.000
6.520 5.000 0.676 0.002 2.551 0.050 0.600 0.000
6.530 5.000 0.668 0.019 2.547 0.050 0.600 0.000
6.540 5.000 0.667 0.022 2.586 0.050 0.600 0.000
6.550 5.000 0.664 -0.002 2.597 0.050 0.600 0.000
6.560 5.000 0.650 0.041 2.535 0.050 0.600 0.000
6.570 5.000 0.643 0.025 2.458 0.050 0.600 0.000
6.580 5.000 0.634 0.020 2.444 0.050 0.600 0.000
6.590 5.000 0.630 0.014 2.455 0.050 0.600 0.000
6.600 5.000 0.633 0.055 2.445 0.050 0.600 0.000
6.610 5.000 0.623 -0.002 2.369 0.050 0.600 0.000
6.620 5.000 0.613 0.030 2.316 0.050 0.600 0.000
6.630 5.000 0.606 -0.020 2.322 0.050 0.600 0.000
6.640 5.000 0.597 0.047 2.313 0.050 0.600 0.000
6.650 5.000 0.587 0.016 2.237 0.050 0.600 0.000
6.660 5.000 0.587 0.055 2.233 0.050 0.600 0.000
6.670 5.000 0.586 0.006 2.261 0.050 0.600 0.000
6.680 5.000 0.580 0.036 2.207 0.050 0.600 0.000
6.690 5.000 0.569 -0.003 2.200 0.050 0.600 0.000
6.700 5.000 0.562 0.039 2.147 0.050 0.600 0.000
6.710 5.000 0.548 0.045 2.103 0.050 0.600 0.000
6.720 5.000 0.546 -0.009 2.072 0.050 0.600 0.000
6.730 5.000 0.545 0.040 2.111 0.050 0.600 0.000
6.740 5.000 0.535 0.030 2.047 0.050 0.600 0.000
6.750 5.000 0.534 0.041 2.041 0.050 0.600 0.000
6.760 5.000 0.530 0.015 2.034 0.050 0.600 0.000
6.770 5.000 0.521 0.065 1.999 0.050 0.600 0.000
6.780 5.000 0.516 0.036 2.000 0.050 0.600 0.000
6.790 5.000 0.514 0.047 1.970 0.050 0.600 0.000
6.800 5.000 0.505 0.042 1.924 0.050 0.600 0.000
6.810 5.000 0.501 0.010 1.910 0.050 0.600 0.000
6.820 5.000 0.500 0.037 1.916 0.050 0.600 0.000
6.830 5.000 0.489 0.028 1.839 0.050 0.600 0.000
6.840 5.000 0.472 0.004 1.816 0.053 0.599 0.000
6.850 5.000 0.498 0.056 1.926 0.051 0.600 0.000
6.860 5.000 0.472 -0.005 1.799 0.054 0.598 0.000
6.870 5.000 0.464 0.042 1.746 0.057 0.596 0.000
6.880 5.000 0.467 -0.002 1.812 0.059 0.595 0.000
6.890 5.000 0.460 0.034 1.771 0.062 0.593 0.000
6.900 5.000 0.457 0.005 1.763 0.066 0.591 0.000
6.910 5.000 0.443 0.063 1.679 0.071 0.589 0.000
6.920 5.000 0.438 0.035 1.625 0.076 0.586 0.000
6.930 5.000 0.441 0.072 1.675 0.081 0.583 0.000
6.940 5.000 0.442 0.045 1.661 0.086 0.580 0.000
6.950 5.000 0.438 0.055 1.633 0.091 0.577 0.000
6.960 5.000 0.426 0.003 1.627 0.098 0.573 0.000
6.970 5.000 0.425 0.063 1.570 0.105 0.570 0.000
6.980 5.000 0.425 0.047 1.628 0.111 0.566 0.000
6.990 5.000 0.414 0.114 1.477 0.119 0.562 0.000
7.000 5.000 0.420 -0.002 1.510 0.126 0.558 0.000
7.010 5.000 0.415 0.071 1.460 0.134 0.554 0.000
7.020 5.000 0.408 0.018 1.432 0.142 0.549 0.000
7.030 5.000 0.403 0.045 1.337 0.151 0.544 0.000
7.040 5.000 0.408 0.038 1.390 0.159 0.540 0.000
7.050 5.000 0.402 0.099 1.278 0.168 0.535 0.000
7.060 5.000 0.399 0.018 1.282 0.178 0.530 0.000
7.070 5.000 0.400 0.085 1.338 0.187 0.525 0.000
7.080 5.000 0.395 0.059 1.247 0.196 0.519 0.000
7.090 5.000 0.396 0.065 1.208 0.206 0.514 0.000
7.100 5.000 0.389 0.081 1.158 0.216 0.509 0.000
7.110 5.000 0.388 0.084 1.176 0.227 0.503 0.000
7.120 5.000 0.388 0.118 1.132 0.237 0.497 0.000
7.130 5.000 0.382 0.101 1.108 0.248 0.491 0.000
7.140 5.000 0.383 0.134 1.229 0.259 0.485 0.000
7.150 5.000 0.385 0.061 1.184 0.269 0.479 0.000
7.160 5.000 0.377 0.208 1.228 0.281 0.473 0.000
7.170 5.000 0.376 0.079 1.228 0.292 0.467 0.000
7.180 5.000 0.370 0.172 1.210 0.305 0.460 0.000
7.190 5.000 0.380 0.190 1.105 0.315 0.454 0.000
7.200 5.000 0.389 0.228 1.042 0.325 0.449 0.000
7.210 5.000 0.397 0.253 1.062 0.334 0.444 0.000
7.220 5.000 0.414 0.583 1.011 0.341 0.440 0.000
7.230 5.000 0.427 0.254 1.287 0.347 0.437 0.000
7.240 5.000 0.412 0.833 1.132 0.355 0.432 0.000
7.250 5.000 0.398 0.455 0.942 0.365 0.427 0.000
7.260 5.000 0.410 0.847 1.099 0.373 0.423 0.000
7.270 5.000 0.419 0.784 1.013 0.379 0.419 0.000
7.280 5.000 0.385 0.790 0.791 0.391 0.412 0.000
7.290 5.000 0.403 0.744 0.928 0.399 0.408 0.000
7.300 5.000 0.393 0.693 0.773 0.409 0.402 0.000
7.310 5.000 0.400 0.742 0.974 0.418 0.398 0.000
7.320 5.000 0.401 0.858 0.786 0.427 0.393 0.000
7.330 5.000 0.397 0.822 0.906 0.436 0.387 0.000
7.340 5.000 0.411 1.058 0.849 0.444 0.383 0.000
7.350 5.000 0.434 1.037 1.022 0.449 0.381 0.000
7.360 5.000 0.435 1.473 0.894 0.454 0.378 0.000
7.370 5.000 0.422 1.457 0.667 0.461 0.374 0.000
7.380 5.000 0.407 1.703 0.715 0.470 0.369 0.000
7.390 5.000 0.424 1.749 0.935 0.476 0.366 0.000
7.400 5.000 0.435 1.931 1.124 0.481 0.363 0.000
7.410 5.000 0.465 2.163 1.137 0.483 0.362 0.000
7.420 5.000 0.448 2.268 0.857 0.488 0.359 0.000
7.430 5.000 0.427 2.063 0.826 0.495 0.355 0.000
7.440 5.000 0.437 2.397 0.883 0.500 0.353 0.000
7.450 5.000 0.430 2.080 0.679 0.506 0.349 0.000
7.460 5.000 0.456 2.097 1.084 0.508 0.348 0.000
7.470 5.000 0.469 2.250 1.375 0.510 0.347 0.000
7.480 5.000 0.442 2.064 1.000 0.516 0.344 0.000
7.490 5.000 0.461 2.194 1.109 0.518 0.343 0.000
7.500 5.000 0.455 2.015 1.056 0.522 0.341 0.000
7.510 5.000 0.477 2.193 0.984 0.522 0.340 0.000
7.520 5.000 0.470 2.042 0.955 0.525 0.339 0.000
7.530 5.000 0.457 2.223 0.975 0.528 0.337 0.000
7.540 5.000 0.487 2.143 0.972 0.528 0.337 0.000
7.550 5.000 0.501 2.332 0.935 0.526 0.338 0.000
7.560 5.000 0.482 2.041 0.966 0.527 0.337 0.000
7.570 5.000 0.475 2.229 1.117 0.529 0.336 0.000
7.580 5.000 0.479 2.049 1.075 0.530 0.336 0.000
7.590 5.000 0.492 2.411 0.977 0.530 0.336 0.000
7.600 5.000 0.482 2.217 0.993 0.531 0.336 0.000
7.610 5.000 0.497 2.250 1.045 0.530 0.336 0.000
7.620 5.000 0.519 2.562 1.090 0.526 0.338 0.000
7.630 5.000 0.499 2.054 0.740 0.526 0.338 0.000
7.640 5.000 0.499 2.124 1.085 0.525 0.339 0.000
7.650 5.000 0.515 2.276 1.244 0.522 0.341 0.000
7.660 5.000 0.500 2.121 0.807 0.521 0.341 0.000
7.670 5.000 0.498 1.992 0.907 0.521 0.341 0.000
7.680 5.000 0.516 2.003 1.260 0.517 0.343 0.000
7.690 5.000 0.515 1.934 1.324 0.515 0.344 0.000
7.700 5.000 0.520 2.244 1.169 0.512 0.346 0.000
7.710 5.000 0.512 1.943 0.939 0.510 0.347 0.000
7.720 5.000 0.540 2.062 1.140 0.504 0.350 0.000
7.730 5.000 0.538 2.165 1.256 0.499 0.353 0.000
7.740 5.000 0.516 1.883 1.169 0.497 0.354 0.000
7.750 5.000 0.548 1.995 1.377 0.490 0.358 0.000
7.760 5.000 0.531 1.933 1.225 0.487 0.360 0.000
7.770 5.000 0.527 1.980 1.231 0.484 0.362 0.000
7.780 5.000 0.534 2.192 1.171 0.479 0.364 0.000
7.790 5.000 0.521 2.031 1.021 0.476 0.365 0.000
7.800 5.000 0.553 2.137 1.170 0.469 0.370 0.000
7.810 5.000 0.528 1.958 1.086 0.466 0.371 0.000
7.820 5.000 0.521 1.752 1.178 0.463 0.373 0.000
7.830 5.000 0.535 1.852 1.153 0.458 0.375 0.000
7.840 5.000 0.517 1.771 1.006 0.456 0.377 0.000
7.850 5.000 0.534 1.476 1.118 0.451 0.379 0.000
7.860 5.000 0.535 1.689 1.349 0.447 0.382 0.000
7.870 5.000 0.540 1.236 1.249 0.442 0.385 0.000
7.880 5.000 0.515 1.408 1.234 0.440 0.385 0.000
7.890 5.000 0.527 1.252 1.296 0.436 0.388 0.000
7.900 5.000 0.525 1.163 1.193 0.433 0.390 0.000
7.910 5.000 0.522 0.994 1.144 0.429 0.391 0.000
7.920 5.000 0.524 1.050 1.368 0.426 0.393 0.000
7.930 6.000 0.527 0.970 1.206 0.436 0.388 0.000
7.940 7.000 0.517 0.945 1.131 0.457 0.376 0.000
7.950 8.000 0.552 1.531 1.272 0.483 0.362 0.000
7.960 9.000 0.583 1.571 1.277 0.516 0.344 0.000
7.970 10.000 0.629 2.199 1.601 0.553 0.323 0.000
7.980 11.000 0.590 2.412 1.033 0.607 0.293 0.000
7.990 12.000 0.644 3.909 1.018 0.662 0.263 0.000
8.000 13.000 0.737 4.373 1.061 0.716 0.233 0.000
8.010 14.000 0.830 6.545 1.462 0.771 0.204 0.000
8.020 15.000 0.872 8.816 0.943 0.833 0.169 0.000
8.030 15.000 1.013 11.086 0.952 0.873 0.147 0.000
8.040 15.000 1.190 13.878 1.392 0.894 0.136 0.000
8.050 15.000 1.160 15.355 0.814 0.927 0.118 0.000
8.060 15.000 1.212 18.494 0.853 0.950 0.105 0.000
8.070 15.000 1.263 18.938 0.833 0.969 0.095 0.000
8.080 15.000 1.337 19.825 1.339 0.980 0.089 0.000
8.090 15.000 1.342 21.266 1.298 0.992 0.082 0.000
8.100 15.000 1.305 20.113 0.418 1.000 0.072 0.000
8.110 15.000 1.510 22.268 1.339 0.998 0.078 0.000
8.120 15.000 1.393 20.897 0.650 1.000 0.072 0.000
8.130 15.000 1.489 21.759 0.949 1.000 0.075 0.000
8.140 15.000 1.498 21.951 0.760 1.000 0.076 0.000
8.150 15.000 1.530 22.582 1.022 0.995 0.080 0.000
8.160 15.000 1.556 22.752 0.940 0.985 0.086 0.000
8.170 15.000 1.506 23.032 0.520 0.984 0.086 0.000
8.180 15.000 1.539 21.774 0.586 0.976 0.091 0.000
8.190 15.000 1.534 21.484 0.767 0.969 0.094 0.000
8.200 15.000 1.572 23.193 0.741 0.958 0.101 0.000
8.210 15.000 1.558 21.685 0.807 0.950 0.105 0.000
8.220 15.000 1.548 21.318 0.788 0.942 0.109 0.000
8.230 15.000 1.520 21.672 0.980 0.939 0.111 0.000
8.240 15.000 1.591 20.144 1.353 0.924 0.119 0.000
8.250 15.000 1.573 19.272 1.122 0.914 0.125 0.000
8.260 15.000 1.541 19.934 1.063 0.909 0.128 0.000
8.270 15.000 1.606 19.080 1.200 0.893 0.137 0.000
8.280 15.000 1.521 17.315 0.912 0.891 0.137 0.000
8.290 15.000 1.592 19.748 1.203 0.876 0.146 0.000
8.300 15.000 1.543 16.617 0.967 0.871 0.149 0.000
8.310 15.000 1.491 16.054 1.150 0.871 0.149 0.000
8.320 15.000 1.535 14.739 1.550 0.863 0.153 0.000
8.330 15.000 1.513 14.148 1.249 0.859 0.155 0.000
8.340 15.000 1.544 14.436 1.224 0.851 0.160 0.000
8.350 15.000 1.504 12.971 1.055 0.849 0.160 0.000
8.360 15.000 1.570 12.598 1.362 0.837 0.167 0.000
8.370 15.000 1.560 12.780 1.384 0.828 0.172 0.000
8.380 15.000 1.609 13.260 1.379 0.812 0.181 0.000
8.390 15.000 1.490 10.887 0.972 0.815 0.179 0.000
