# covent_pc_2
# Captured 2020-07-03 20:39:15.750056 by unknown user
# Built at revision a9175b3 (dirty)
time(sec) pc_setpoint pressure dp_inhale dp_exhale cmd_inh_valve cmd_exh_valve cmd_psol
0.380 10.000 0.982 1.696 2.117 0.522 0.340 0.000
0.390 10.000 0.981 1.851 1.941 0.522 0.340 0.000
0.400 10.000 0.980 1.851 2.030 0.522 0.340 0.000
0.410 10.000 0.978 2.026 1.847 0.522 0.340 0.000
0.420 10.000 0.979 1.990 1.832 0.522 0.340 0.000
0.430 10.000 0.972 2.030 1.860 0.524 0.340 0.000
0.440 10.000 0.980 1.890 2.020 0.523 0.340 0.000
0.450 10.000 0.978 2.044 2.016 0.524 0.340 0.000
0.460 10.000 0.964 2.047 1.990 0.526 0.338 0.000
0.470 10.000 0.970 1.867 1.949 0.527 0.338 0.000
0.480 10.000 0.987 2.065 1.807 0.525 0.339 0.000
0.490 10.000 0.989 1.954 1.860 0.524 0.339 0.000
0.500 10.000 0.980 2.098 1.942 0.525 0.339 0.000
0.510 10.000 0.976 2.028 1.784 0.526 0.338 0.000
0.520 10.000 0.970 1.923 1.785 0.527 0.338 0.000
0.530 10.000 0.983 1.963 1.987 0.526 0.338 0.000
0.540 10.000 0.986 2.119 1.988 0.525 0.339 0.000
0.550 10.000 0.956 1.893 1.851 0.529 0.336 0.000
0.560 10.000 0.983 2.076 1.930 0.528 0.337 0.000
0.570 10.000 0.985 1.887 2.173 0.527 0.338 0.000
0.580 10.000 0.975 1.915 2.019 0.528 0.337 0.000
0.590 10.000 0.968 2.033 1.939 0.530 0.336 0.000
0.600 10.000 0.970 2.044 1.947 0.531 0.336 0.000
0.610 10.000 0.979 1.940 1.862 0.531 0.336 0.000
0.620 10.000 0.995 2.282 1.904 0.528 0.337 0.000
0.630 10.000 0.968 1.834 1.845 0.531 0.336 0.000
0.640 10.000 0.995 2.215 2.064 0.528 0.337 0.000
0.650 10.000 0.977 1.957 1.858 0.529 0.336 0.000
0.660 10.000 0.974 1.966 2.015 0.530 0.336 0.000
0.670 10.000 0.991 2.085 2.018 0.528 0.337 0.000
0.680 10.000 0.975 1.970 1.910 0.530 0.336 0.000
0.690 10.000 0.982 2.035 1.940 0.529 0.336 0.000
0.700 10.000 0.982 1.990 2.060 0.529 0.337 0.000
0.710 10.000 0.984 2.164 1.809 0.529 0.337 0.000
0.720 10.000 0.966 1.987 1.887 0.531 0.336 0.000
0.730 10.000 0.996 2.107 2.158 0.528 0.337 0.000
0.740 10.000 0.999 2.129 2.174 0.526 0.338 0.000
0.750 10.000 0.976 1.970 2.001 0.527 0.337 0.000
0.760 10.000 0.970 2.025 2.007 0.529 0.337 0.000
0.770 10.000 0.996 2.030 2.008 0.526 0.338 0.000
0.780 10.000 0.981 2.056 1.910 0.527 0.338 0.000
0.790 10.000 0.995 2.075 1.916 0.525 0.339 0.000
0.800 10.000 0.989 2.000 2.021 0.524 0.339 0.000
0.810 10.000 0.973 2.062 1.841 0.526 0.338 0.000
0.820 10.000 0.971 1.994 1.794 0.527 0.338 0.000
0.830 10.000 0.974 1.822 1.707 0.527 0.338 0.000
0.840 10.000 0.998 1.770 2.122 0.524 0.339 0.000
0.850 10.000 0.977 2.077 1.956 0.526 0.338 0.000
0.860 10.000 0.977 1.832 1.985 0.526 0.338 0.000
0.870 10.000 0.968 1.894 2.098 0.528 0.337 0.000
0.880 10.000 0.998 2.056 1.889 0.525 0.339 0.000
0.890 10.000 0.979 1.983 2.154 0.526 0.338 0.000
0.900 10.000 0.982 2.140 2.172 0.526 0.338 0.000
0.910 10.000 0.985 1.958 2.110 0.525 0.339 0.000
0.920 10.000 0.963 1.848 2.013 0.528 0.337 0.000
0.930 10.000 0.969 1.997 2.026 0.529 0.337 0.000
0.940 10.000 0.967 2.152 1.751 0.530 0.336 0.000
0.950 10.000 0.991 2.005 1.864 0.528 0.337 0.000
0.960 10.000 0.987 2.001 2.006 0.527 0.337 0.000
0.970 10.000 0.974 1.934 1.992 0.529 0.337 0.000
0.980 10.000 0.965 2.091 1.803 0.531 0.336 0.000
0.990 10.000 0.962 1.973 1.807 0.533 0.335 0.000
1.000 10.000 0.982 2.071 2.003 0.532 0.335 0.000
1.010 10.000 0.974 2.259 1.783 0.533 0.335 0.000
1.020 10.000 0.967 1.982 1.682 0.534 0.334 0.000
1.030 10.000 0.968 2.133 1.894 0.535 0.333 0.000
1.040 10.000 0.985 2.168 2.148 0.534 0.334 0.000
1.050 10.000 0.988 2.366 1.881 0.533 0.334 0.000
1.060 10.000 0.969 2.171 1.769 0.535 0.333 0.000
1.070 10.000 0.963 2.006 1.968 0.537 0.332 0.000
1.080 10.000 1.000 2.049 2.159 0.534 0.334 0.000
1.090 10.000 1.001 2.214 2.111 0.532 0.335 0.000
1.100 10.000 0.982 2.342 1.835 0.532 0.335 0.000
1.110 10.000 0.963 2.019 1.879 0.535 0.333 0.000
1.120 10.000 0.967 2.348 1.643 0.536 0.333 0.000
1.130 10.000 1.002 2.102 1.952 0.533 0.334 0.000
1.140 10.000 0.982 2.178 2.007 0.533 0.334 0.000
1.150 10.000 0.972 1.987 1.889 0.535 0.333 0.000
1.160 10.000 1.000 2.122 2.120 0.532 0.335 0.000
1.170 10.000 0.992 2.287 1.900 0.531 0.336 0.000
1.180 10.000 0.997 1.980 1.971 0.529 0.337 0.000
1.190 10.000 0.975 2.324 1.927 0.530 0.336 0.000
1.200 10.000 0.970 1.734 1.872 0.532 0.335 0.000
1.210 10.000 0.984 2.226 1.950 0.531 0.336 0.000
1.220 10.000 0.986 1.890 1.969 0.530 0.336 0.000
1.230 10.000 0.981 2.393 1.882 0.530 0.336 0.000
1.240 10.000 0.973 1.820 1.887 0.531 0.335 0.000
1.250 10.000 0.983 2.185 2.120 0.531 0.336 0.000
1.260 10.000 0.979 2.225 1.812 0.531 0.335 0.000
1.270 10.000 0.964 2.144 1.765 0.533 0.334 0.000
1.280 10.000 0.969 2.348 1.652 0.534 0.334 0.000
1.290 10.000 0.967 2.055 1.485 0.536 0.333 0.000
1.300 10.000 0.997 2.194 1.825 0.533 0.334 0.000
1.310 10.000 0.985 2.246 1.819 0.533 0.334 0.000
1.320 10.000 0.987 2.076 2.021 0.532 0.335 0.000
1.330 10.000 0.971 2.206 1.598 0.534 0.334 0.000
1.340 10.000 0.969 2.149 1.790 0.535 0.333 0.000
1.350 10.000 0.983 2.073 1.973 0.534 0.334 0.000
1.360 10.000 0.987 2.241 1.920 0.534 0.334 0.000
1.370 10.000 0.981 2.254 1.943 0.534 0.334 0.000
1.380 10.000 1.007 1.983 2.331 0.530 0.336 0.000
1.390 10.000 0.990 2.017 2.144 0.530 0.336 0.000
1.400 10.000 0.997 2.209 2.142 0.528 0.337 0.000
1.410 10.000 0.980 2.324 1.791 0.529 0.337 0.000
1.420 10.000 0.987 1.985 2.000 0.528 0.337 0.000
1.430 10.000 0.985 2.059 2.090 0.527 0.337 0.000
1.440 10.000 0.979 2.234 1.821 0.528 0.337 0.000
1.450 10.000 0.968 2.101 1.696 0.530 0.336 0.000
1.460 10.000 0.983 1.931 1.967 0.529 0.337 0.000
1.470 10.000 0.993 2.083 2.002 0.527 0.338 0.000
1.480 10.000 1.004 1.930 2.075 0.524 0.339 0.000
1.490 10.000 0.976 2.059 1.705 0.526 0.338 0.000
1.500 10.000 0.989 1.788 1.841 0.525 0.339 0.000
1.510 10.000 0.966 2.002 1.917 0.527 0.338 0.000
1.520 10.000 0.985 2.006 1.897 0.526 0.338 0.000
1.530 10.000 0.996 1.903 2.045 0.524 0.339 0.000
1.540 10.000 0.988 1.887 2.126 0.523 0.340 0.000
1.550 10.000 0.959 1.968 1.883 0.527 0.338 0.000
1.560 10.000 0.983 1.920 1.873 0.525 0.339 0.000
1.570 10.000 0.989 1.877 2.058 0.524 0.339 0.000
1.580 10.000 0.994 2.041 2.095 0.523 0.340 0.000
1.590 10.000 0.982 1.841 1.951 0.523 0.340 0.000
1.600 10.000 0.971 1.996 1.870 0.524 0.339 0.000
1.610 10.000 0.989 1.745 2.244 0.523 0.340 0.000
1.620 10.000 0.992 1.987 2.132 0.522 0.341 0.000
1.630 10.000 0.971 1.969 1.889 0.523 0.340 0.000
1.640 10.000 0.977 1.805 2.092 0.524 0.340 0.000
1.650 10.000 1.004 2.087 2.206 0.520 0.341 0.000
1.660 10.000 0.945 1.894 1.679 0.526 0.338 0.000
1.670 10.000 1.002 1.778 2.180 0.522 0.341 0.000
1.680 10.000 0.972 1.902 2.152 0.524 0.339 0.000
1.690 10.000 0.994 1.953 2.133 0.522 0.341 0.000
1.700 10.000 0.966 2.101 1.818 0.524 0.339 0.000
1.710 10.000 0.965 1.790 1.774 0.526 0.338 0.000
1.720 10.000 1.001 1.853 2.302 0.522 0.340 0.000
1.730 10.000 0.977 1.874 1.893 0.524 0.339 0.000
1.740 10.000 0.993 1.945 2.086 0.522 0.340 0.000
1.750 10.000 0.963 2.146 1.732 0.525 0.339 0.000
1.760 10.000 0.960 1.734 1.972 0.527 0.338 0.000
1.770 10.000 0.964 1.925 1.896 0.528 0.337 0.000
1.780 10.000 0.979 2.067 1.858 0.528 0.337 0.000
1.790 10.000 0.983 1.876 1.926 0.528 0.337 0.000
1.800 10.000 0.991 2.143 2.142 0.526 0.338 0.000
1.810 10.000 0.968 2.192 1.871 0.528 0.337 0.000
1.820 10.000 0.971 2.065 1.814 0.529 0.336 0.000
1.830 10.000 0.962 1.880 1.953 0.532 0.335 0.000
1.840 10.000 0.972 1.906 2.076 0.532 0.335 0.000
1.850 10.000 0.995 2.111 2.053 0.530 0.336 0.000
1.860 10.000 0.975 2.110 1.953 0.531 0.335 0.000
1.870 10.000 0.978 2.039 2.020 0.531 0.335 0.000
1.880 10.000 0.953 1.959 1.749 0.535 0.333 0.000
1.890 10.000 0.977 2.066 2.035 0.535 0.333 0.000
1.900 10.000 0.991 2.202 1.769 0.533 0.334 0.000
1.910 10.000 0.985 1.950 1.949 0.533 0.334 0.000
1.920 10.000 0.986 2.107 2.263 0.532 0.335 0.000
1.930 10.000 0.964 2.195 1.733 0.535 0.333 0.000
1.940 11.500 0.977 2.359 1.798 0.555 0.322 0.000
1.950 13.000 0.993 2.197 1.914 0.589 0.304 0.000
1.960 14.500 1.081 3.239 2.182 0.625 0.284 0.000
1.970 16.000 1.151 3.706 1.849 0.670 0.259 0.000
1.980 17.500 1.134 4.528 1.646 0.735 0.223 0.000
1.990 19.000 1.278 6.350 1.944 0.794 0.191 0.000
2.000 20.500 1.462 8.309 2.088 0.847 0.162 0.000
2.010 22.000 1.574 9.930 1.549 0.907 0.129 0.000
2.020 23.500 1.777 12.659 1.562 0.957 0.101 0.000
2.030 25.000 1.902 13.759 1.413 1.000 0.070 0.000
2.040 25.000 2.150 15.031 1.589 1.000 0.059 0.000
2.050 25.000 2.232 16.765 0.588 1.000 0.050 0.000
2.060 25.000 2.442 16.937 0.732 1.000 0.053 0.000
2.070 25.000 2.498 15.902 0.538 1.000 0.057 0.000
2.080 25.000 2.578 17.103 0.818 1.000 0.065 0.000
2.090 25.000 2.510 15.856 0.872 1.000 0.067 0.000
2.100 25.000 2.587 14.500 0.950 1.000 0.076 0.000
2.110 25.000 2.602 15.702 1.848 0.987 0.085 0.000
2.120 25.000 2.515 14.678 1.736 0.984 0.086 0.000
2.130 25.000 2.515 16.914 1.353 0.977 0.090 0.000
2.140 25.000 2.488 16.168 1.296 0.975 0.091 0.000
2.150 25.000 2.441 15.579 1.201 0.978 0.090 0.000
2.160 25.000 2.611 16.353 2.127 0.955 0.102 0.000
2.170 25.000 2.462 14.631 1.673 0.960 0.100 0.000
2.180 25.000 2.515 15.715 1.761 0.951 0.104 0.000
2.190 25.000 2.519 15.291 2.229 0.945 0.108 0.000
2.200 25.000 2.539 15.491 2.300 0.935 0.113 0.000
2.210 25.000 2.492 14.752 2.254 0.933 0.114 0.000
2.220 25.000 2.489 15.785 2.204 0.929 0.116 0.000
2.230 25.000 2.497 14.847 2.107 0.924 0.119 0.000
2.240 25.000 2.431 14.425 1.818 0.929 0.116 0.000
2.250 25.000 2.519 14.791 2.568 0.919 0.122 0.000
2.260 25.000 2.422 14.689 1.832 0.926 0.118 0.000
2.270 25.000 2.481 13.840 2.259 0.920 0.121 0.000
2.280 25.000 2.552 13.527 2.747 0.908 0.128 0.000
2.290 25.000 2.429 14.457 1.934 0.915 0.124 0.000
2.300 25.000 2.466 14.071 2.097 0.912 0.126 0.000
2.310 25.000 2.411 14.273 1.574 0.918 0.123 0.000
2.320 25.000 2.393 14.638 1.779 0.925 0.119 0.000
2.330 25.000 2.419 12.887 1.944 0.927 0.118 0.000
2.340 25.000 2.438 14.932 1.783 0.927 0.117 0.000
2.350 25.000 2.492 14.482 1.926 0.921 0.121 0.000
2.360 25.000 2.477 13.911 2.060 0.919 0.122 0.000
2.370 25.000 2.460 13.798 1.849 0.919 0.122 0.000
2.380 25.000 2.534 13.378 2.351 0.908 0.128 0.000
2.390 25.000 2.513 14.175 2.202 0.903 0.131 0.000
2.400 25.000 2.476 13.359 1.950 0.902 0.132 0.000
2.410 25.000 2.429 12.707 1.659 0.906 0.129 0.000
2.420 25.000 2.454 12.444 1.778 0.904 0.130 0.000
2.430 25.000 2.457 12.253 2.123 0.904 0.130 0.000
2.440 25.000 2.498 12.415 2.280 0.898 0.134 0.000
2.450 25.000 2.475 12.311 2.293 0.896 0.135 0.000
2.460 25.000 2.409 12.054 1.645 0.903 0.131 0.000
2.470 25.000 2.488 11.658 2.267 0.896 0.135 0.000
2.480 25.000 2.508 11.337 2.199 0.890 0.138 0.000
2.490 25.000 2.469 12.403 1.829 0.890 0.138 0.000
2.500 25.000 2.497 10.867 2.405 0.884 0.141 0.000
2.510 25.000 2.478 11.353 2.190 0.882 0.142 0.000
2.520 25.000 2.406 11.378 1.963 0.890 0.138 0.000
2.530 25.000 2.474 11.544 2.180 0.885 0.141 0.000
2.540 25.000 2.514 11.512 2.000 0.877 0.145 0.000
2.550 25.000 2.478 12.053 1.747 0.876 0.146 0.000
2.560 25.000 2.417 11.385 1.428 0.882 0.143 0.000
2.570 25.000 2.449 10.626 1.963 0.881 0.143 0.000
2.580 25.000 2.475 10.539 2.084 0.877 0.145 0.000
2.590 25.000 2.546 11.393 2.431 0.865 0.152 0.000
2.600 25.000 2.465 11.500 1.617 0.867 0.151 0.000
2.610 25.000 2.470 10.148 2.034 0.865 0.152 0.000
2.620 25.000 2.525 11.001 2.296 0.855 0.157 0.000
2.630 25.000 2.466 9.553 1.959 0.856 0.157 0.000
2.640 25.000 2.433 10.175 1.911 0.859 0.155 0.000
2.650 25.000 2.561 9.481 2.658 0.843 0.164 0.000
2.660 25.000 2.504 10.056 2.157 0.840 0.165 0.000
2.670 25.000 2.550 9.985 2.322 0.829 0.172 0.000
2.680 25.000 2.436 9.384 1.975 0.835 0.168 0.000
2.690 25.000 2.451 9.500 2.103 0.834 0.169 0.000
2.700 25.000 2.451 9.179 2.046 0.834 0.169 0.000
2.710 25.000 2.450 9.605 2.116 0.835 0.168 0.000
2.720 25.000 2.492 9.308 2.142 0.829 0.172 0.000
2.730 25.000 2.539 9.618 2.357 0.818 0.177 0.000
2.740 25.000 2.469 8.912 2.223 0.819 0.177 0.000
2.750 25.000 2.453 8.354 2.582 0.820 0.177 0.000
2.760 25.000 2.427 8.927 2.317 0.823 0.175 0.000
2.770 25.000 2.407 8.925 1.802 0.829 0.172 0.000
2.780 25.000 2.454 8.652 2.128 0.827 0.173 0.000
2.790 25.000 2.483 8.203 2.328 0.822 0.175 0.000
2.800 25.000 2.481 9.198 2.348 0.819 0.177 0.000
2.810 25.000 2.444 8.584 1.897 0.822 0.176 0.000
2.820 25.000 2.468 8.369 2.097 0.819 0.177 0.000
2.830 25.000 2.461 8.521 2.076 0.818 0.177 0.000
2.840 25.000 2.474 8.475 2.496 0.816 0.179 0.000
2.850 25.000 2.477 8.128 2.381 0.813 0.180 0.000
2.860 25.000 2.463 8.098 2.398 0.812 0.181 0.000
2.870 25.000 2.433 7.997 2.292 0.815 0.179 0.000
2.880 25.000 2.499 8.166 2.428 0.808 0.183 0.000
2.890 25.000 2.447 7.974 2.347 0.811 0.182 0.000
2.900 25.000 2.499 7.843 2.543 0.804 0.185 0.000
2.910 25.000 2.516 8.298 2.635 0.797 0.189 0.000
2.920 25.000 2.513 8.158 2.583 0.791 0.193 0.000
2.930 25.000 2.453 7.911 2.565 0.793 0.191 0.000
2.940 10.000 2.443 7.614 2.531 0.588 0.304 0.000
2.950 10.000 2.391 7.487 3.238 0.449 0.380 0.000
2.960 10.000 2.150 5.894 3.577 0.342 0.439 0.000
2.970 10.000 1.892 3.250 4.242 0.261 0.484 0.000
2.980 10.000 1.607 1.446 4.555 0.210 0.512 0.000
2.990 10.000 1.491 0.554 4.127 0.164 0.537 0.000
3.000 10.000 1.376 -0.075 4.123 0.129 0.557 0.000
3.010 10.000 1.347 0.087 4.576 0.093 0.576 0.000
3.020 10.000 1.303 0.069 4.694 0.063 0.593 0.000
3.030 10.000 1.269 -0.019 4.867 0.050 0.600 0.000
3.040 10.000 1.250 0.034 4.866 0.050 0.600 0.000
3.050 10.000 1.228 -0.012 4.818 0.050 0.600 0.000
3.060 10.000 1.205 0.050 4.772 0.050 0.600 0.000
3.070 10.000 1.198 0.019 4.679 0.050 0.600 0.000
3.080 10.000 1.176 0.020 4.615 0.050 0.600 0.000
3.090 10.000 1.161 0.006 4.566 0.050 0.600 0.000
3.100 10.000 1.162 0.007 4.553 0.050 0.600 0.000
3.110 10.000 1.159 0.042 4.537 0.050 0.600 0.000
3.120 10.000 1.156 -0.009 4.580 0.050 0.600 0.000
3.130 10.000 1.152 -0.008 4.463 0.050 0.600 0.000
3.140 10.000 1.140 0.023 4.443 0.050 0.600 0.000
3.150 10.000 1.127 0.015 4.404 0.050 0.600 0.000
3.160 10.000 1.117 0.007 4.300 0.050 0.600 0.000
3.170 10.000 1.113 0.046 4.267 0.050 0.600 0.000
3.180 10.000 1.103 0.014 4.267 0.050 0.600 0.000
3.190 10.000 1.093 0.057 4.268 0.050 0.600 0.000
3.200 10.000 1.085 0.022 4.208 0.050 0.600 0.000
3.210 10.000 1.081 0.027 4.181 0.050 0.600 0.000
3.220 10.000 1.072 0.018 4.205 0.050 0.600 0.000
3.230 10.000 1.062 0.049 4.127 0.050 0.600 0.000
3.240 10.000 1.054 0.067 4.134 0.050 0.600 0.000
3.250 10.000 1.030 0.068 4.039 0.050 0.600 0.000
3.260 10.000 1.007 -0.017 3.948 0.050 0.600 0.000
3.270 10.000 1.015 0.061 3.938 0.050 0.600 0.000
3.280 10.000 0.988 -0.006 3.762 0.050 0.600 0.000
3.290 10.000 0.976 0.029 3.676 0.051 0.600 0.000
3.300 10.000 0.980 -0.046 3.779 0.051 0.600 0.000
3.310 10.000 0.965 0.108 3.709 0.053 0.598 0.000
3.320 10.000 0.962 -0.019 3.685 0.055 0.597 0.000
3.330 10.000 0.956 0.023 3.739 0.057 0.596 0.000
3.340 10.000 0.952 0.067 3.749 0.060 0.594 0.000
3.350 10.000 0.956 -0.000 3.761 0.063 0.593 0.000
3.360 10.000 0.939 0.065 3.590 0.068 0.590 0.000
3.370 10.000 0.935 0.085 3.543 0.072 0.588 0.000
3.380 10.000 0.937 0.041 3.661 0.077 0.585 0.000
3.390 10.000 0.936 0.014 3.709 0.081 0.583 0.000
3.400 10.000 0.931 0.032 3.643 0.086 0.580 0.000
3.410 10.000 0.928 0.113 3.591 0.092 0.577 0.000
3.420 10.000 0.931 0.055 3.513 0.096 0.574 0.000
3.430 10.000 0.921 -0.009 3.531 0.103 0.571 0.000
3.440 10.000 0.909 0.139 3.368 0.110 0.567 0.000
3.450 10.000 0.919 -0.017 3.424 0.116 0.564 0.000
3.460 10.000 0.924 0.025 3.445 0.122 0.561 0.000
3.470 10.000 0.919 -0.005 3.268 0.128 0.557 0.000
3.480 10.000 0.925 0.003 3.201 0.133 0.554 0.000
3.490 10.000 0.924 -0.009 3.249 0.139 0.551 0.000
3.500 10.000 0.924 0.079 3.191 0.145 0.548 0.000
3.510 10.000 0.911 -0.020 3.078 0.152 0.544 0.000
3.520 10.000 0.925 0.047 3.162 0.157 0.541 0.000
3.530 10.000 0.910 0.119 3.041 0.165 0.537 0.000
3.540 10.000 0.906 -0.058 3.011 0.172 0.533 0.000
3.550 10.000 0.906 0.151 3.107 0.180 0.529 0.000
3.560 10.000 0.907 0.052 2.999 0.187 0.525 0.000
3.570 10.000 0.909 0.098 2.947 0.194 0.521 0.000
3.580 10.000 0.908 0.037 2.920 0.202 0.517 0.000
3.590 10.000 0.909 0.076 2.824 0.209 0.513 0.000
3.600 10.000 0.907 0.035 2.828 0.216 0.509 0.000
3.610 10.000 0.911 0.090 2.736 0.223 0.505 0.000
3.620 10.000 0.912 0.044 2.855 0.230 0.501 0.000
3.630 10.000 0.913 0.093 2.867 0.237 0.497 0.000
3.640 10.000 0.914 0.131 2.893 0.243 0.494 0.000
3.650 10.000 0.902 0.149 2.752 0.252 0.489 0.000
3.660 10.000 0.914 0.111 2.778 0.258 0.486 0.000
3.670 10.000 0.904 0.184 2.762 0.266 0.481 0.000
3.680 10.000 0.905 0.155 2.831 0.273 0.477 0.000
3.690 10.000 0.886 0.029 2.693 0.284 0.472 0.000
3.700 10.000 0.901 0.143 2.800 0.291 0.468 0.000
3.710 10.000 0.886 0.072 2.760 0.301 0.462 0.000
3.720 10.000 0.906 0.189 2.642 0.308 0.458 0.000
3.730 10.000 0.901 0.125 2.457 0.316 0.454 0.000
3.740 10.000 0.921 0.212 2.637 0.321 0.451 0.000
3.750 10.000 0.937 0.320 2.637 0.325 0.449 0.000
3.760 10.000 0.959 0.410 2.557 0.326 0.448 0.000
3.770 10.000 0.952 0.242 2.557 0.329 0.446 0.000
3.780 10.000 0.960 0.277 2.653 0.331 0.446 0.000
3.790 10.000 0.976 0.395 2.785 0.331 0.446 0.000
3.800 10.000 0.957 0.287 2.569 0.334 0.444 0.000
3.810 10.000 0.961 0.478 2.505 0.335 0.443 0.000
3.820 10.000 0.958 0.370 2.509 0.338 0.442 0.000
3.830 10.000 0.961 0.268 2.561 0.340 0.441 0.000
3.840 10.000 0.967 0.489 2.630 0.341 0.440 0.000
3.850 10.000 0.969 0.430 2.550 0.342 0.439 0.000
3.860 10.000 0.971 0.434 2.660 0.343 0.439 0.000
3.870 10.000 0.972 0.367 2.616 0.344 0.439 0.000
3.880 10.000 0.979 0.534 2.805 0.343 0.439 0.000
3.890 10.000 0.974 0.426 2.682 0.344 0.438 0.000
3.900 10.000 0.962 0.494 2.564 0.347 0.437 0.000
3.910 10.000 0.963 0.422 2.578 0.348 0.436 0.000
3.920 10.000 0.949 0.587 2.463 0.352 0.434 0.000
3.930 10.000 0.941 0.504 2.418 0.356 0.432 0.000
3.940 10.000 0.973 0.662 2.422 0.356 0.432 0.000
3.950 10.000 0.975 0.408 2.510 0.356 0.432 0.000
3.960 10.000 0.966 0.743 2.423 0.358 0.431 0.000
3.970 10.000 0.978 0.384 2.493 0.358 0.431 0.000
3.980 10.000 0.966 0.643 2.600 0.360 0.430 0.000
3.990 10.000 0.974 0.541 2.386 0.360 0.429 0.000
4.000 10.000 0.965 0.636 2.304 0.362 0.428 0.000
4.010 10.000 0.974 0.485 2.416 0.363 0.428 0.000
4.020 10.000 0.957 0.686 2.442 0.366 0.426 0.000
4.030 10.000 0.965 0.654 2.343 0.367 0.426 0.000
4.040 10.000 0.967 0.662 2.362 0.368 0.425 0.000
4.050 10.000 0.956 0.671 2.344 0.371 0.424 0.000
4.060 10.000 0.963 0.588 2.420 0.372 0.423 0.000
4.070 10.000 0.955 0.597 2.345 0.375 0.421 0.000
4.080 10.000 0.954 0.469 2.396 0.378 0.420 0.000
4.090 10.000 0.955 0.651 2.363 0.380 0.418 0.000
4.100 10.000 0.959 0.709 2.347 0.382 0.417 0.000
4.110 10.000 0.934 0.564 2.189 0.388 0.414 0.000
4.120 10.000 0.941 0.725 2.158 0.392 0.412 0.000
4.130 10.000 0.943 0.562 2.159 0.395 0.410 0.000
4.140 10.000 0.974 0.667 2.105 0.395 0.410 0.000
4.150 10.000 0.948 0.637 2.170 0.399 0.408 0.000
4.160 10.000 0.933 0.518 2.254 0.405 0.405 0.000
4.170 10.000 0.935 0.619 2.192 0.409 0.402 0.000
4.180 10.000 0.933 0.602 2.153 0.414 0.400 0.000
4.190 10.000 0.935 0.762 2.223 0.418 0.397 0.000
4.200 10.000 0.926 0.675 2.006 0.424 0.394 0.000
4.210 10.000 0.955 0.737 2.100 0.426 0.393 0.000
4.220 10.000 0.957 0.900 2.259 0.428 0.392 0.000
4.230 10.000 0.947 0.744 1.979 0.432 0.390 0.000
4.240 10.000 0.960 0.892 2.301 0.433 0.389 0.000
4.250 10.000 0.967 0.903 2.167 0.434 0.389 0.000
4.260 10.000 0.961 0.904 2.144 0.437 0.387 0.000
4.270 10.000 0.980 0.963 2.243 0.436 0.388 0.000
4.280 10.000 0.972 0.910 2.165 0.437 0.387 0.000
4.290 10.000 0.955 1.228 2.040 0.440 0.385 0.000
