# covent_pc_5
# Captured 2020-07-03 20:42:48.958429 by unknown user
# Built at revision a9175b3 (dirty)
time(sec) pc_setpoint pressure dp_inhale dp_exhale cmd_inh_valve cmd_exh_valve cmd_psol
1.380 5.000 0.798 0.018 3.084 0.050 0.600 0.000
1.390 5.000 0.778 0.026 3.013 0.050 0.600 0.000
1.400 5.000 0.773 0.006 2.912 0.050 0.600 0.000
1.410 5.000 0.754 0.030 2.882 0.050 0.600 0.000
1.420 5.000 0.744 0.024 2.783 0.050 0.600 0.000
1.430 5.000 0.723 0.079 2.818 0.050 0.600 0.000
1.440 5.000 0.714 0.017 2.695 0.050 0.600 0.000
1.450 5.000 0.702 0.024 2.709 0.050 0.600 0.000
1.460 5.000 0.683 0.071 2.611 0.050 0.600 0.000
1.470 5.000 0.665 0.045 2.585 0.050 0.600 0.000
1.480 5.000 0.649 0.023 2.474 0.050 0.600 0.000
1.490 5.000 0.636 0.072 2.413 0.050 0.600 0.000
1.500 5.000 0.633 0.074 2.401 0.050 0.600 0.000
1.510 5.000 0.614 0.011 2.382 0.050 0.600 0.000
1.520 5.000 0.600 0.078 2.349 0.050 0.600 0.000
1.530 5.000 0.578 0.012 2.226 0.050 0.600 0.000
1.540 5.000 0.558 0.050 2.230 0.050 0.600 0.000
1.550 5.000 0.531 0.053 2.037 0.050 0.600 0.000
1.560 5.000 0.511 0.050 1.921 0.050 0.600 0.000
1.570 5.000 0.508 0.072 1.933 0.050 0.600 0.000
1.580 5.000 0.489 -0.000 1.740 0.050 0.600 0.000
1.590 5.000 0.490 0.044 1.823 0.050 0.600 0.000
1.600 5.000 0.475 0.033 1.798 0.052 0.599 0.000
1.610 5.000 0.470 0.031 1.780 0.055 0.597 0.000
1.620 5.000 0.460 0.051 1.775 0.058 0.596 0.000
1.630 5.000 0.441 0.088 1.677 0.064 0.592 0.000
1.640 5.000 0.434 0.040 1.624 0.070 0.589 0.000
1.650 5.000 0.424 0.047 1.580 0.077 0.585 0.000
1.660 5.000 0.419 0.058 1.645 0.084 0.581 0.000
1.670 5.000 0.409 0.046 1.546 0.093 0.577 0.000
1.680 5.000 0.402 0.095 1.523 0.102 0.572 0.000
1.690 5.000 0.399 0.072 1.484 0.111 0.566 0.000
1.700 5.000 0.394 0.053 1.446 0.121 0.561 0.000
1.710 5.000 0.396 0.137 1.452 0.130 0.556 0.000
1.720 5.000 0.389 0.053 1.302 0.140 0.550 0.000
1.730 5.000 0.379 0.046 1.256 0.152 0.544 0.000
1.740 5.000 0.372 0.071 1.187 0.164 0.537 0.000
1.750 5.000 0.366 0.071 1.240 0.177 0.530 0.000
1.760 5.000 0.369 0.125 1.149 0.189 0.524 0.000
1.770 5.000 0.365 0.056 1.134 0.202 0.517 0.000
1.780 5.000 0.364 0.085 1.111 0.214 0.510 0.000
1.790 5.000 0.354 0.153 1.060 0.228 0.502 0.000
1.800 5.000 0.359 0.108 1.138 0.241 0.495 0.000
1.810 5.000 0.351 0.160 1.097 0.255 0.487 0.000
1.820 5.000 0.358 0.163 1.073 0.268 0.480 0.000
1.830 5.000 0.357 0.146 1.089 0.282 0.473 0.000
1.840 5.000 0.346 0.183 1.015 0.297 0.464 0.000
1.850 5.000 0.347 0.219 0.997 0.311 0.456 0.000
1.860 5.000 0.358 0.174 1.034 0.324 0.449 0.000
1.870 5.000 0.354 0.292 0.936 0.338 0.442 0.000
1.880 5.000 0.371 0.357 1.009 0.349 0.436 0.000
1.890 5.000 0.409 0.421 1.185 0.355 0.432 0.000
1.900 5.000 0.417 0.740 1.043 0.362 0.428 0.000
1.910 5.000 0.413 0.743 0.912 0.370 0.424 0.000
1.920 5.000 0.405 0.631 0.747 0.379 0.419 0.000
1.930 5.000 0.405 0.716 0.968 0.388 0.414 0.000
1.940 5.000 0.390 0.793 0.832 0.398 0.409 0.000
1.950 5.000 0.400 0.667 0.792 0.407 0.404 0.000
1.960 5.000 0.408 0.615 1.099 0.415 0.399 0.000
1.970 5.000 0.414 0.731 0.958 0.422 0.395 0.000
1.980 5.000 0.410 0.891 0.832 0.430 0.391 0.000
1.990 5.000 0.427 0.890 1.042 0.436 0.388 0.000
2.000 5.000 0.410 0.986 0.967 0.445 0.383 0.000
2.010 5.000 0.426 1.128 0.993 0.450 0.380 0.000
2.020 5.000 0.443 1.436 0.880 0.455 0.377 0.000
2.030 5.000 0.426 1.349 0.686 0.462 0.374 0.000
2.040 5.000 0.427 1.526 0.838 0.468 0.370 0.000
2.050 5.000 0.448 1.588 1.184 0.471 0.368 0.000
2.060 5.000 0.477 2.021 0.898 0.472 0.368 0.000
2.070 5.000 0.466 1.861 0.988 0.474 0.367 0.000
2.080 5.000 0.453 1.850 0.897 0.479 0.364 0.000
2.090 5.000 0.480 1.866 1.190 0.479 0.364 0.000
2.100 5.000 0.456 1.991 0.993 0.483 0.362 0.000
2.110 5.000 0.502 1.975 0.877 0.480 0.363 0.000
2.120 5.000 0.467 1.998 1.039 0.484 0.361 0.000
2.130 5.000 0.518 1.949 1.377 0.479 0.364 0.000
2.140 5.000 0.495 2.302 0.902 0.479 0.364 0.000
2.150 5.000 0.493 1.723 1.074 0.479 0.364 0.000
2.160 5.000 0.508 2.272 1.185 0.477 0.365 0.000
2.170 5.000 0.517 1.752 1.162 0.474 0.367 0.000
2.180 5.000 0.506 2.020 1.227 0.473 0.368 0.000
2.190 5.000 0.509 1.773 1.298 0.471 0.369 0.000
2.200 5.000 0.511 2.088 1.147 0.469 0.370 0.000
2.210 5.000 0.501 1.754 0.975 0.468 0.370 0.000
2.220 5.000 0.526 1.840 1.087 0.463 0.373 0.000
2.230 5.000 0.522 1.556 1.100 0.460 0.374 0.000
2.240 5.000 0.528 1.805 1.124 0.456 0.377 0.000
2.250 5.000 0.515 1.425 1.177 0.454 0.378 0.000
2.260 5.000 0.514 1.439 1.346 0.452 0.379 0.000
2.270 5.000 0.511 1.569 1.165 0.450 0.380 0.000
2.280 5.000 0.513 1.408 0.889 0.448 0.381 0.000
2.290 5.000 0.518 1.436 0.964 0.445 0.383 0.000
2.300 5.000 0.510 1.254 1.096 0.443 0.384 0.000
2.310 5.000 0.510 1.453 1.081 0.441 0.385 0.000
2.320 5.000 0.508 1.115 1.014 0.439 0.386 0.000
2.330 5.000 0.536 1.134 1.274 0.434 0.389 0.000
2.340 5.000 0.535 1.019 1.272 0.429 0.391 0.000
2.350 5.000 0.495 0.964 1.084 0.430 0.391 0.000
2.360 5.000 0.495 0.938 0.994 0.430 0.391 0.000
2.370 5.000 0.500 0.976 1.078 0.429 0.392 0.000
2.380 5.000 0.520 0.820 1.196 0.425 0.394 0.000
2.390 5.000 0.515 0.827 1.212 0.423 0.395 0.000
2.400 5.000 0.499 0.937 1.114 0.423 0.395 0.000
2.410 5.000 0.485 0.818 1.163 0.424 0.395 0.000
2.420 5.000 0.487 0.818 1.147 0.424 0.394 0.000
2.430 5.000 0.498 0.753 1.308 0.423 0.395 0.000
2.440 5.000 0.509 0.875 1.309 0.420 0.396 0.000
2.450 5.000 0.482 0.953 0.883 0.422 0.395 0.000
2.460 5.000 0.487 0.746 1.074 0.422 0.395 0.000
2.470 5.000 0.457 0.949 0.810 0.427 0.393 0.000
2.480 5.000 0.484 0.683 0.966 0.427 0.393 0.000
2.490 5.000 0.496 1.026 1.042 0.425 0.393 0.000
2.500 5.000 0.488 0.865 1.212 0.426 0.393 0.000
2.510 5.000 0.468 0.837 1.241 0.429 0.391 0.000
2.520 5.000 0.463 0.976 1.154 0.432 0.390 0.000
2.530 5.000 0.476 0.856 1.144 0.433 0.389 0.000
2.540 5.000 0.489 0.891 1.262 0.433 0.390 0.000
2.550 5.000 0.474 1.026 1.190 0.435 0.388 0.000
2.560 5.000 0.476 0.965 1.127 0.436 0.388 0.000
2.570 5.000 0.466 1.167 1.030 0.439 0.386 0.000
2.580 5.000 0.474 1.046 0.969 0.440 0.385 0.000
2.590 5.000 0.476 1.133 1.085 0.442 0.385 0.000
2.600 5.000 0.481 0.970 1.102 0.442 0.384 0.000
2.610 5.000 0.462 1.126 1.078 0.446 0.382 0.000
2.620 5.000 0.479 1.160 1.001 0.446 0.382 0.000
2.630 5.000 0.484 1.247 1.149 0.447 0.382 0.000
2.640 5.000 0.477 1.230 0.945 0.448 0.381 0.000
2.650 5.000 0.481 1.315 1.082 0.449 0.380 0.000
2.660 5.000 0.472 1.342 0.939 0.451 0.379 0.000
2.670 5.000 0.468 1.038 0.989 0.454 0.378 0.000
2.680 5.000 0.488 1.450 1.220 0.453 0.378 0.000
2.690 5.000 0.495 1.247 1.055 0.452 0.379 0.000
2.700 5.000 0.503 1.309 1.116 0.451 0.380 0.000
2.710 5.000 0.475 1.349 1.072 0.453 0.378 0.000
2.720 5.000 0.490 1.315 1.161 0.453 0.378 0.000
2.730 5.000 0.476 1.387 1.063 0.455 0.377 0.000
2.740 5.000 0.495 1.338 1.212 0.453 0.378 0.000
2.750 5.000 0.516 1.434 1.137 0.450 0.380 0.000
2.760 5.000 0.483 1.237 1.151 0.452 0.379 0.000
2.770 5.000 0.494 1.485 1.061 0.451 0.379 0.000
2.780 5.000 0.495 1.241 1.212 0.451 0.380 0.000
2.790 5.000 0.500 1.356 1.196 0.450 0.380 0.000
2.800 5.000 0.512 1.236 1.141 0.447 0.382 0.000
2.810 5.000 0.496 1.137 1.280 0.447 0.382 0.000
2.820 5.000 0.492 1.235 1.221 0.447 0.382 0.000
2.830 5.000 0.496 1.311 1.369 0.446 0.382 0.000
2.840 5.000 0.491 1.330 0.921 0.446 0.382 0.000
2.850 5.000 0.511 1.152 1.060 0.444 0.383 0.000
2.860 5.000 0.517 1.132 1.392 0.441 0.385 0.000
2.870 5.000 0.504 1.099 1.172 0.440 0.386 0.000
2.880 5.000 0.484 1.128 1.034 0.441 0.385 0.000
2.890 5.000 0.487 1.025 1.066 0.442 0.385 0.000
2.900 5.000 0.502 1.197 1.202 0.440 0.386 0.000
2.910 5.000 0.497 1.056 1.143 0.439 0.386 0.000
2.920 5.000 0.494 1.390 1.118 0.439 0.386 0.000
2.930 5.000 0.492 1.296 0.867 0.439 0.386 0.000
2.940 5.000 0.484 1.101 0.960 0.440 0.386 0.000
2.950 5.000 0.497 1.165 1.234 0.439 0.386 0.000
2.960 5.000 0.501 1.008 1.079 0.437 0.387 0.000
2.970 5.000 0.496 0.983 1.274 0.437 0.387 0.000
2.980 5.000 0.491 1.101 1.305 0.437 0.387 0.000
2.990 5.000 0.491 1.057 1.177 0.437 0.387 0.000
3.000 5.000 0.503 1.116 1.275 0.435 0.388 0.000
3.010 5.000 0.508 0.978 1.205 0.433 0.389 0.000
3.020 5.000 0.512 1.110 1.556 0.431 0.390 0.000
3.030 5.000 0.464 1.195 0.950 0.436 0.388 0.000
3.040 5.000 0.474 0.981 0.992 0.437 0.387 0.000
3.050 5.000 0.507 1.104 1.158 0.434 0.389 0.000
3.060 5.000 0.490 1.125 1.037 0.435 0.388 0.000
3.070 5.000 0.480 1.056 0.873 0.436 0.388 0.000
3.080 5.000 0.472 1.130 0.939 0.438 0.387 0.000
3.090 5.000 0.475 0.962 1.000 0.440 0.386 0.000
3.100 5.000 0.491 1.209 0.960 0.439 0.386 0.000
3.110 5.000 0.488 0.908 1.105 0.439 0.386 0.000
3.120 5.000 0.480 1.138 1.127 0.441 0.385 0.000
3.130 5.000 0.470 1.269 0.924 0.443 0.384 0.000
3.140 5.000 0.483 1.263 0.967 0.443 0.384 0.000
3.150 6.500 0.499 0.961 1.199 0.462 0.373 0.000
3.160 8.000 0.495 1.459 1.123 0.497 0.354 0.000
3.170 9.500 0.526 1.666 1.097 0.543 0.329 0.000
3.180 11.000 0.566 1.954 1.246 0.598 0.299 0.000
3.190 12.500 0.627 3.190 1.094 0.661 0.264 0.000
3.200 14.000 0.728 3.949 1.101 0.728 0.227 0.000
3.210 15.500 0.911 6.225 1.393 0.787 0.195 0.000
3.220 17.000 1.007 8.523 1.168 0.855 0.157 0.000
3.230 18.500 1.199 10.842 1.156 0.915 0.124 0.000
3.240 20.000 1.443 13.557 1.357 0.963 0.098 0.000
3.250 20.000 1.568 14.102 1.259 0.997 0.079 0.000
3.260 20.000 1.862 15.622 1.489 0.996 0.080 0.000
3.270 20.000 1.946 18.118 1.153 0.994 0.081 0.000
3.280 20.000 2.079 15.546 1.508 0.977 0.090 0.000
3.290 20.000 2.091 17.284 1.268 0.963 0.098 0.000
3.300 20.000 2.161 17.825 1.305 0.940 0.110 0.000
3.310 20.000 2.242 17.981 2.205 0.909 0.127 0.000
3.320 20.000 2.229 17.740 2.079 0.883 0.142 0.000
3.330 20.000 2.231 18.117 1.832 0.856 0.157 0.000
3.340 20.000 2.244 16.162 1.926 0.827 0.173 0.000
3.350 20.000 2.175 16.768 1.817 0.808 0.183 0.000
3.360 20.000 2.124 14.850 1.836 0.794 0.191 0.000
3.370 20.000 2.146 14.972 2.083 0.775 0.201 0.000
3.380 20.000 2.008 14.050 1.715 0.776 0.201 0.000
3.390 20.000 1.971 11.862 2.185 0.776 0.201 0.000
3.400 20.000 1.858 10.294 2.170 0.791 0.192 0.000
3.410 20.000 1.869 9.026 2.318 0.800 0.188 0.000
3.420 20.000 1.808 10.291 1.818 0.817 0.178 0.000
3.430 20.000 1.805 9.577 1.762 0.833 0.169 0.000
3.440 20.000 1.847 9.952 1.728 0.843 0.164 0.000
3.450 20.000 2.004 10.820 1.926 0.832 0.170 0.000
3.460 20.000 2.073 11.787 2.196 0.819 0.177 0.000
3.470 20.000 2.010 10.298 1.591 0.816 0.179 0.000
3.480 20.000 2.045 9.579 2.208 0.806 0.184 0.000
3.490 20.000 2.018 9.588 2.263 0.802 0.186 0.000
3.500 20.000 2.010 9.543 2.088 0.797 0.189 0.000
3.510 20.000 2.048 8.542 2.207 0.787 0.195 0.000
3.520 20.000 2.032 9.254 2.494 0.781 0.198 0.000
3.530 20.000 1.935 8.826 1.926 0.787 0.195 0.000
3.540 20.000 1.940 8.484 2.190 0.789 0.193 0.000
3.550 20.000 1.980 8.233 2.150 0.786 0.195 0.000
3.560 20.000 2.057 8.765 2.323 0.773 0.202 0.000
3.570 20.000 2.047 8.197 2.504 0.765 0.207 0.000
3.580 20.000 1.978 7.254 2.615 0.766 0.206 0.000
3.590 20.000 1.965 7.351 2.477 0.766 0.206 0.000
3.600 20.000 1.984 7.494 2.473 0.763 0.208 0.000
3.610 20.000 1.950 7.516 2.059 0.766 0.206 0.000
3.620 20.000 1.997 7.455 2.451 0.760 0.209 0.000
3.630 20.000 1.990 7.404 2.527 0.758 0.211 0.000
3.640 20.000 2.030 7.052 2.742 0.749 0.215 0.000
3.650 20.000 2.023 7.164 2.773 0.743 0.219 0.000
3.660 20.000 2.039 7.653 2.856 0.735 0.223 0.000
3.670 20.000 2.020 7.112 2.674 0.730 0.226 0.000
3.680 20.000 2.008 6.605 2.690 0.725 0.228 0.000
3.690 20.000 2.031 6.639 3.004 0.718 0.233 0.000
3.700 20.000 1.933 5.937 2.491 0.724 0.229 0.000
3.710 20.000 1.979 6.043 2.901 0.721 0.231 0.000
3.720 20.000 1.997 5.996 2.772 0.716 0.233 0.000
3.730 20.000 2.046 6.095 2.822 0.706 0.239 0.000
3.740 20.000 1.982 5.567 2.907 0.706 0.239 0.000
3.750 20.000 1.982 5.248 3.126 0.704 0.240 0.000
3.760 20.000 1.970 5.290 2.897 0.704 0.240 0.000
3.770 20.000 1.973 5.005 2.782 0.703 0.241 0.000
3.780 20.000 2.035 5.252 3.166 0.693 0.246 0.000
3.790 20.000 1.972 4.952 2.995 0.694 0.246 0.000
3.800 20.000 2.039 5.141 3.196 0.684 0.251 0.000
3.810 20.000 2.075 5.047 3.446 0.671 0.259 0.000
3.820 20.000 2.028 5.072 3.067 0.666 0.261 0.000
3.830 20.000 2.016 4.862 2.944 0.661 0.264 0.000
3.840 20.000 2.001 4.258 3.129 0.658 0.266 0.000
3.850 20.000 2.052 4.504 3.414 0.647 0.272 0.000
3.860 20.000 2.014 4.195 2.988 0.643 0.274 0.000
3.870 20.000 1.977 3.770 3.049 0.643 0.274 0.000
3.880 20.000 2.015 4.055 2.989 0.636 0.278 0.000
3.890 20.000 2.024 3.430 3.070 0.629 0.281 0.000
3.900 20.000 2.017 3.550 3.114 0.624 0.284 0.000
3.910 20.000 1.953 3.049 2.816 0.627 0.282 0.000
3.920 20.000 1.988 3.022 3.125 0.623 0.285 0.000
3.930 20.000 2.015 2.711 3.114 0.617 0.288 0.000
3.940 20.000 2.014 2.960 3.419 0.612 0.291 0.000
3.950 20.000 1.980 3.020 3.135 0.611 0.291 0.000
3.960 20.000 1.997 3.197 3.047 0.607 0.294 0.000
3.970 20.000 1.977 3.067 3.166 0.606 0.294 0.000
3.980 20.000 1.984 3.174 3.315 0.604 0.296 0.000
3.990 20.000 1.952 3.019 3.031 0.606 0.294 0.000
4.000 20.000 1.974 3.048 3.238 0.604 0.296 0.000
4.010 20.000 1.953 3.244 2.902 0.605 0.295 0.000
4.020 20.000 1.973 3.269 3.113 0.603 0.296 0.000
4.030 20.000 1.960 2.925 3.142 0.604 0.295 0.000
4.040 20.000 1.992 2.870 3.509 0.600 0.298 0.000
4.050 20.000 1.937 2.935 3.099 0.604 0.295 0.000
4.060 20.000 1.977 2.947 3.365 0.601 0.297 0.000
4.070 20.000 1.928 3.052 3.144 0.607 0.294 0.000
4.080 20.000 1.968 3.001 3.147 0.604 0.295 0.000
4.090 20.000 1.962 3.179 3.296 0.604 0.295 0.000
4.100 20.000 1.950 3.087 3.026 0.606 0.294 0.000
4.110 20.000 1.994 3.186 3.360 0.601 0.297 0.000
4.120 20.000 1.926 3.282 2.845 0.607 0.294 0.000
4.130 20.000 1.979 3.015 3.229 0.603 0.296 0.000
4.140 20.000 1.953 3.386 2.976 0.605 0.295 0.000
4.150 5.000 1.943 3.405 2.968 0.402 0.407 0.000
4.160 5.000 1.879 2.947 3.526 0.265 0.482 0.000
4.170 5.000 1.556 1.257 3.637 0.172 0.533 0.000
4.180 5.000 1.274 0.379 3.668 0.105 0.570 0.000
4.190 5.000 1.227 -0.232 4.060 0.050 0.600 0.000
4.200 5.000 1.127 0.224 4.333 0.050 0.600 0.000
4.210 5.000 1.132 -0.057 4.412 0.050 0.600 0.000
4.220 5.000 1.091 0.153 4.268 0.050 0.600 0.000
4.230 5.000 1.067 0.023 4.135 0.050 0.600 0.000
4.240 5.000 1.042 0.103 4.031 0.050 0.600 0.000
4.250 5.000 1.026 0.053 3.958 0.050 0.600 0.000
4.260 5.000 1.006 0.000 3.865 0.050 0.600 0.000
4.270 5.000 0.990 0.052 3.872 0.050 0.600 0.000
4.280 5.000 0.968 0.027 3.797 0.050 0.600 0.000
4.290 5.000 0.963 0.091 3.741 0.050 0.600 0.000
